descriptor_assertion_id	source_family_id	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	provisional_normalized_form	roast_evidence	publisher_id	extension_batch_id	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
assertion-b7:4c47200aae1c506285c57375	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:3c5218751acd964c992e5652	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-139	effective-b7:3edab4a9691b533429d441a6	coffee-b7:3edab4a9691b533429d441a6	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-139	professional-descriptor-candidate-v3-50k	false
assertion-b7:24fb7482dfac1f0cef8cdfe6	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:f5276e405d3a04dfb5af731b	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-849	professional-descriptor-candidate-v3-50k	false
assertion-b7:17b62d698bdae0cd7d437095	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-968	effective-b7:9d6f8df17d7f67ad4f0e4dca	coffee-b7:9d6f8df17d7f67ad4f0e4dca	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-968	professional-descriptor-candidate-v3-50k	false
assertion-b7:daf127bb32ddaaec98c24143	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-745	effective-b7:397a575d681491a619a2014b	coffee-b7:397a575d681491a619a2014b	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-745	professional-descriptor-candidate-v3-50k	false
assertion-b7:aafd0ff8a2777403bcd6baa0	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-12-sample-712	effective-b7:13957270dd4f0447917c1537	coffee-b7:13957270dd4f0447917c1537	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	9fdc9ad167de8ece70e0b45d5bbea486cd05a32d436592aa18739ed3e02427af	Table 4 trained-panel aggregate intensity	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	dark chocolate	DARK	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-12-sample-712	professional-descriptor-candidate-v3-50k	false
assertion-b7:aed6e7735585bc0f7b518c17	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-13-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	fruity	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-13-sample-562	professional-descriptor-candidate-v3-50k	false
assertion-b7:cbcb7e686348dad327b9b97e	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-13-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	07a81f02b607fa1ad8dda6bb8e95fd65d07db46f5c44f88d0b63790781d8e697	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	fruity	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-13-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:97cf422856326597fd370b31	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-14-sample-562	effective-b7:a42a882a2b7eac01562f050f	coffee-b7:a42a882a2b7eac01562f050f	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:4958605b67076b3e152296c4	4958605b67076b3e152296c4559d9a35a5dc6ee7d9269cc00aaf04b2b1621bde	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour aromatic	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-14-sample-562	professional-descriptor-candidate-v3-50k	false
assertion-b7:4303c3451b3e992a0835097b	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-14-sample-187	effective-b7:5dbe262607b0b0b7a91cad93	coffee-b7:5dbe262607b0b0b7a91cad93	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	5818428b08945d56dfce0f7d4472f2ec8367d629e7f77b4ea6371ea63466d3cb	Table 4 trained-panel aggregate intensity	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:4958605b67076b3e152296c4	4958605b67076b3e152296c4559d9a35a5dc6ee7d9269cc00aaf04b2b1621bde	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour aromatic	LIGHT	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-14-sample-187	professional-descriptor-candidate-v3-50k	false
assertion-b7:6c41b3ad4df8264cd5185097	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-14-sample-139	effective-b7:3edab4a9691b533429d441a6	coffee-b7:3edab4a9691b533429d441a6	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:4958605b67076b3e152296c4	4958605b67076b3e152296c4559d9a35a5dc6ee7d9269cc00aaf04b2b1621bde	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour aromatic	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-14-sample-139	professional-descriptor-candidate-v3-50k	false
assertion-b7:f28e8f161bc12e802a758f96	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-14-sample-311	effective-b7:e0304e0336308ae749fce4a3	coffee-b7:e0304e0336308ae749fce4a3	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:4958605b67076b3e152296c4	4958605b67076b3e152296c4559d9a35a5dc6ee7d9269cc00aaf04b2b1621bde	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour aromatic	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-14-sample-311	professional-descriptor-candidate-v3-50k	false
assertion-b7:816bea34a727dc397f7c2dc2	family.pmc8774372_brewed_black_coffee	route.epmc.pmc8774372.brewed-black-coffee	schema.epmc.jats-table.v1	https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8774372/fullTextXML	d578fd743c9fb844de976648c008bf89c3d9869e2cfd5703eb713c83f44676ba	PMC8774372#table-4-row-14-sample-849	effective-b7:77f4c7cb1985d1e3d6b3a8d4	coffee-b7:77f4c7cb1985d1e3d6b3a8d4	PMC8774372 version of record	2022	en	UNREPORTED_SOURCE_METHOD_NOT_IN_ASSERTION_TABLE	7c48dd672a68098c3a9dac57805004a146db39c8d60c81d091537ee9c4a76054	Table 4 trained-panel aggregate intensity	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	8f0ac0bdc8b96cc5d8dbc7654846652ae7048bd28f2ff8d22d03a6ec2e3d79fc	STRICT_FLAVOR	P2	GOLD	PEER_REVIEWED_TRAINED_PANEL_AGGREGATE	AFFIRMATIVE	CC_BY_4_0_ATTRIBUTION_REQUIRED	TRAINED_PANEL_AGGREGATE_TABLE		provisional-form:4958605b67076b3e152296c4	4958605b67076b3e152296c4559d9a35a5dc6ee7d9269cc00aaf04b2b1621bde	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	sour aromatic	MEDIUM	publisher:e824ae51310e21850d45c855	professional-descriptor-post50k-extension-20260831	batch7.epmc-jats.v1	batch7.non-coe-trained-panel.v1	PMC8774372#table-4-row-14-sample-849	professional-descriptor-candidate-v3-50k	false
