extension_batch_id	descriptor_assertion_id	source_family_id	publisher	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
professional-descriptor-post20k-extension-20260829	assertion-b2:bf90d751ef121908bc4aa578	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Aroma / Flavor;index=2	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	acfa365387a39955b2bd1d5fb7cf98008922be0fb263302fd470aaf78b39f286	26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318	26b0dcbad1a5dad3370463851cc67a2debbd00dbc6327c30d0d5321d135c2318	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:0a74f3353673c6f25d8e5154	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:677298143586769713644588	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Aroma / Flavor;index=2	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	acfa365387a39955b2bd1d5fb7cf98008922be0fb263302fd470aaf78b39f286	fe44e8aa82aba92c9d679a6181a608c7ab555d1c9ea0faadcc8da332847053bf	fe44e8aa82aba92c9d679a6181a608c7ab555d1c9ea0faadcc8da332847053bf	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:1ad25926af75be80d80a6551	1ad25926af75be80d80a6551f4a80010e7436f774874de6d96a05b61d61493da	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:70035cfe405973acd54db0d5	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Acidity;index=3	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	f2471cd1821f2e2396ddb571db08e92ab22274a502890a4cdbfc85bfb78a00b0	289db2a8f7cf6241e998d28636dc18a25e4e8be9579a0bf074f03bf07779f675	289db2a8f7cf6241e998d28636dc18a25e4e8be9579a0bf074f03bf07779f675	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:4c591c30afa436056d0d5936	4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:97823d63fbf5f45cdd56092c	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Acidity;index=3	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	f2471cd1821f2e2396ddb571db08e92ab22274a502890a4cdbfc85bfb78a00b0	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	b7962dc8634ab2696df95291595e8a7cd3b57dc5b7d1dedd5097683a5f98bdc3	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:c371578fdc5ddc302a761f00	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:17abc022f2dba9a03ce64345	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Acidity;index=3	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	f2471cd1821f2e2396ddb571db08e92ab22274a502890a4cdbfc85bfb78a00b0	b3f81d93ef6e7cdaed52d412dffa423519229f3ec2d341d8447995eb08c537d4	b3f81d93ef6e7cdaed52d412dffa423519229f3ec2d341d8447995eb08c537d4	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:7f18041501a6073856a11aec	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:e48eb1c9ec13f78e6a6a26fc	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	62b9f8a5b94d799baafec2b34e68daffe05336a156da7a593fc61671eabe4ead	html:item-attr=Acidity;index=3	effective-b2:379bede350c4c89bd50188e2	coffee-b2:9c773ee7385b274310d12158	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	f2471cd1821f2e2396ddb571db08e92ab22274a502890a4cdbfc85bfb78a00b0	8fe623aa5c478d36ead7081b75fe94caea6d2d2e7c1c4303959e7f2c9a46346b	8fe623aa5c478d36ead7081b75fe94caea6d2d2e7c1c4303959e7f2c9a46346b	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:b6b696d8a71198cfe647970e	b6b696d8a71198cfe647970e25c1fb1abbaf5b160883651672caadfad21d56fe	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=3;url=https://farmdirectory.cupofexcellence.org/listing/15-bella-aurora-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:a5980dba75beaaf211681e2b	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Overall;index=1	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	4f3c3c8298a3d552ff989966a7b50ef9c8d392e03bee0bfe2db44ecdbe150363	4104b14f61fcb24a7661b321746155e63c07e07db150bef48a533b70c309aafe	4104b14f61fcb24a7661b321746155e63c07e07db150bef48a533b70c309aafe	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:8b3d081384a986d2a855a390	8b3d081384a986d2a855a3901e4069923bb4c0976524114452b46555ebbd8699	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:efb00fd99cec2f50899cb451	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Overall;index=1	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	4f3c3c8298a3d552ff989966a7b50ef9c8d392e03bee0bfe2db44ecdbe150363	872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c	872bf483cf82a99880f30bc3b8e7665e6a08ee28f5d7a50856c6706a3a89dc9c	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:5c17109d20746ad75bc1bb9d	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:79b2bc8db23ffba63673bc39	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Overall;index=1	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	4f3c3c8298a3d552ff989966a7b50ef9c8d392e03bee0bfe2db44ecdbe150363	31421179ffcad343f91bf2b6f0c23304e7b24ec88b6ce1e55415a328101999ce	31421179ffcad343f91bf2b6f0c23304e7b24ec88b6ce1e55415a328101999ce	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:fcb97b9ca11b91edb4980aee	fcb97b9ca11b91edb4980aee24bf4feabf26713bb1d5e89e1b22a1af101d8557	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:6610d4b927de7cee33e9fdd5	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Aroma / Flavor;index=2	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b730146158f0d2ad842ba356b7bc39236485d0410416161dc31d68b615cc7a32	6735f0e0ad41dae8946bf677fa11f7aeffa021822dfddb2b8b689d249cffb3b6	6735f0e0ad41dae8946bf677fa11f7aeffa021822dfddb2b8b689d249cffb3b6	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:e30970665ed2e34594c2645b	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:6188fc4e241967201d7f673f	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Aroma / Flavor;index=2	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b730146158f0d2ad842ba356b7bc39236485d0410416161dc31d68b615cc7a32	f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd	f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:0224248082abdeb70a037c34	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Aroma / Flavor;index=2	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b730146158f0d2ad842ba356b7bc39236485d0410416161dc31d68b615cc7a32	0187cf006f58f6f8aa69b24023ca18894ba5384582b76eb54a69ad1e46402544	0187cf006f58f6f8aa69b24023ca18894ba5384582b76eb54a69ad1e46402544	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:fc7647bee720ef94013a9ff0	fc7647bee720ef94013a9ff03d93d7bdc231eaa072f7312e27558fecf5dde52c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:1a22c1b8b1133ebc7b7140a4	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Aroma / Flavor;index=2	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b730146158f0d2ad842ba356b7bc39236485d0410416161dc31d68b615cc7a32	abf61b12b0266e8e76b502ff0cdbc55a43bedea98531066d6f7852b1c27d262f	abf61b12b0266e8e76b502ff0cdbc55a43bedea98531066d6f7852b1c27d262f	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
professional-descriptor-post20k-extension-20260829	assertion-b2:ea01dc0046cfa0af302588e0	family.ace_cup_of_excellence	Alliance for Coffee Excellence / Cup of Excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	2cff99256d69ff41130026302edd34ec4ac570066b51c747dfdc3ae8d523a0e7	html:item-attr=Aroma / Flavor;index=2	effective-b2:a11cb76b867370baa5ad901c	coffee-b2:a9bd929d8a9f1d0fe57fadd7	Cup of Excellence 2025	2025	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	b730146158f0d2ad842ba356b7bc39236485d0410416161dc31d68b615cc7a32	ae7c23c05aa9063f79168c285fc0d99cf97c83ca3e39c87607e8070bcb2ebda3	ae7c23c05aa9063f79168c285fc0d99cf97c83ca3e39c87607e8070bcb2ebda3	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:d037e316bcc269c4768e68d7	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	post20k.professional-descriptor-parser.v1	post20k.public-safe-adapter.v1	archive-page=52;detail-index=4;url=https://farmdirectory.cupofexcellence.org/listing/2-el-porvenir-nicaragua-2025/	professional-descriptor-candidate-v0-20k	false
