descriptor_assertion_id	effective_record_id	source_artifact_id	source_route_id	schema_signature_id	publication_layer	source_field_label	source_selector_or_locator	source_page_or_record_locator	raw_field_text_sha256	atomic_source_text_sha256	source_language	descriptor_class	evidence_tier	evidence_origin_type	origin_decision_basis	review_state	review_actor_type	rights_state	within_record_repeat_group	cross_observation_repeat_group	count_disposition	frequency_value	source_retrieved_at	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason	parser_version	adapter_version	model_eligible
assertion:1ad87606c27d7456982f654c	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	7	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:2e2d61f08431140fbc738ddb	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	2	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:30e15ec2cdcbe09f77744144	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Acidity	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	385d39ca74ed11d51aa179dc24fdf74121b9d5c629712f52324beaaa866bfdef	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	8	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:3ad31a37fc8c86ddf4009c1c	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	2	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:4861e45654e75bbf06f15d2d	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Acidity	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	385d39ca74ed11d51aa179dc24fdf74121b9d5c629712f52324beaaa866bfdef	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN		repeat:75326349cc6b9578f2df	ADMITTED	7	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:4bb2c8f38dd1d53bf6c465ea	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Acidity	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	385d39ca74ed11d51aa179dc24fdf74121b9d5c629712f52324beaaa866bfdef	3b02dc54b7f94f8453f38b840a81012925f766f5b0578db08d2501f625c7a2a6	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:64a8d973d1d9c9152c95d0a6	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	6	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:6afe203a93aa6a0ce8818aa9	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	0b61ac5d9426518ad7908a62037255c6881f9a5fa404ef3b99c24baa2111a174	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	5	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:894c1e23f69016fe2cf7f96d	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	1152a334a0dd1926bf9549214f4c562bb1689adb85546641a083e657b869511f	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	2	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:8d443699e606381cbbc69309	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	6c83126bfcb0c11f963495f9102d4a1ea0a90a7e1a65c67878bc7e1e18beac67	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:93bc07efbeeac88285b18168	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	19cb8b968a0c140198161d720eb28295cb0dfb913df9cb984e8140936e616742	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:98d2e1dc7de9ca2d3936f42e	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN		repeat:75326349cc6b9578f2df	ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9b3030a1f2e257f967774cef	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	4b3d4a0dd732f791ca897e95488b5d63caf128d8691b6f5bbc54f866b9b97054	en	BROAD_SENSORY	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	5	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9ec7596d7cdf1d314b69470e	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	0c274639936717793d7695ef0373039e397acdabc247d9953d3c9209a95044cd	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	5	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a15a91be7db2230bcaf6bdc4	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	c0e5eb15b27d73702d8c713b2eed118c8c4e06ea49fbd878bcff91037b1325a0	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	3	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a34314e22943bb96da08a7ca	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	4	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:be2c8817e81b6c9759633a12	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	8	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:d4b4eb63b76d0260fd9d3fa0	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	2	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:d664f61ce37489f6e56e5ad6	effective:e034410f41d662fd4a1c08f6	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	route.coe.colombia-south-2008.frequency-coded	schema.coe.colombia-south-2008.frequency-coded.v1	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma/Flavor	restricted:coe_colombia_south_2008_frequency.json#/records/1/fields/Aroma/Flavor	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	8135b1e52d0f49f8e1174f797cb31bfb639577c1312325f678f4c7dc5ee13ec4	da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	en	STRICT_FLAVOR	UNRESOLVED	FREQUENCY_CODED_P1_CANDIDATE_ORIGIN_UNRESOLVED	FREQUENCY_SEMANTICS_DO_NOT_IDENTIFY_JUDGE_JURY_OR_PANEL_RESPONSES	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	UNKNOWN			ADMITTED	4	2026-08-28T04:30:00Z	f508ebc481c39b4755250f1422148accae73dc57099ecb164e666e07a12b9bc1	WEB_INDEX_FIELD_CAPTURE_SHA256:717b9e1a3ef6400fa334ddbaf80cb592125ddbdecaf67b0d6271f94bf7878033;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
