coassertion_event_id	effective_record_id	left_descriptor_assertion_id	right_descriptor_assertion_id	left_normalized_form	right_normalized_form	left_normalized_form_sha256	right_normalized_form_sha256	left_atomic_source_text_sha256	right_atomic_source_text_sha256	evidence_tier	publication_layer	pair_support_event_count	source_file_sha256	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason
pair-27030f69f7022b29e22712b2	effective:0ec126e97dcb5ab048050233	assertion:3c3387aa31e1ae4d78b69d6c	assertion:b5eb9492767c538120f833b5					2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2760b771c63fe6477592a29a	effective:0ec126e97dcb5ab048050233	assertion:f8e6a579c60fce2f5368d848	assertion:4c5dd8dc97ab79dc0b54b8c7					a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	f1bc1abd2c1542f016311238199a982d411974b1b0d8f6a10bb8276b9ada306f	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-28a3dd15d97dab63e743a573	effective:f78304cd66c43e7b10ddb5ea	assertion:80422363b0817cee1419cc88	assertion:34fb340827c24640322779b6					7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-28affef17840764b864322e9	effective:f78304cd66c43e7b10ddb5ea	assertion:3756b2be90f182e3745f9204	assertion:6707d8bcf9760123d5ff93cd					a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-292d6ff2cc65ef2897845bbb	effective:f78304cd66c43e7b10ddb5ea	assertion:80422363b0817cee1419cc88	assertion:63b110c1f10cf852dc7e5a4a					7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-29371f0b3247d80319fef5c8	effective:f1a4276a0e1a0970dc839383	assertion:93dd7e1064fd12495d37d078	assertion:930e3f7665a8c65bfebd86c3					6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2a555ff8238c82a1221217d1	effective:0ec126e97dcb5ab048050233	assertion:f8e6a579c60fce2f5368d848	assertion:50cd714d2d4cf8be41b472a7					a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	b3e1df68e72a3312e8c59937a2bcd358ab6fe29ce1178035b38da0c315406131	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2aad29cd52d4848c2571ec9d	effective:aa8257ea7c527ff93620b889	assertion:8136ff7441ebce45b7bcc7f5	assertion:cae3256fd57980b5582f03aa					6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	db2ca3cb92017fa91cdd6ea80f2e9cfbed3c4cc71de9b3455335c777cd94bc7f	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2ad4a79996a776311fa08848	effective:417f9b9adcf3826aa8f3ac12	assertion:fb5ff7ea19b778e4986b0136	assertion:af8ee441673a2c24d63d7d55					12a4b317aea8e14f37f775a58f67f97b39127a79f7e83fd48ae228f4ea919dde	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2ae61913c1e02618570d7c92	effective:f78304cd66c43e7b10ddb5ea	assertion:fbd9c4348a9d34eb7bb93b1a	assertion:9ae01b3d27ec12e0ef990c46					35e13eaefe74facfd46ec26d1ea611ff04d2e1a58f029add3d04113388f1b173	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2b03bb53ca98625d44cac28e	effective:417f9b9adcf3826aa8f3ac12	assertion:af8ee441673a2c24d63d7d55	assertion:231aefc9239efceb019beecc					a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2b903ac1da8f8c4656a4daed	effective:f1a4276a0e1a0970dc839383	assertion:1c21591cc5d86d9b86356071	assertion:b1a19653a0e21ceb81253f37					2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	533703fd6141e25f565fa24dee8ada19e1765495adb3daae56565b3bb6b4957a	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2c4e5f1cb6160a0a619eca17	effective:417f9b9adcf3826aa8f3ac12	assertion:af8ee441673a2c24d63d7d55	assertion:16cae467efce764ba533032e					a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2d1d827f0ad0e31f49cbc335	effective:417f9b9adcf3826aa8f3ac12	assertion:5330fc648d4dcc16582f8052	assertion:6f9a206b3bf59bca1f3c17f1					61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2d75bffaf34ebb264c16f555	effective:417f9b9adcf3826aa8f3ac12	assertion:a49a6f6a71a9385ec48cd747	assertion:231aefc9239efceb019beecc					b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2d8c4b0346e2b2e2dc1ecc7b	effective:f78304cd66c43e7b10ddb5ea	assertion:9ae01b3d27ec12e0ef990c46	assertion:6707d8bcf9760123d5ff93cd					a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2eac49ba65e2a2c0b8e652c0	effective:417f9b9adcf3826aa8f3ac12	assertion:5a3d2f526bec80e47cda37b3	assertion:a49a6f6a71a9385ec48cd747					37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2eb7a41c584ea8b2003168c8	effective:f1a4276a0e1a0970dc839383	assertion:7665ab6db6c9945ad255a073	assertion:3f141a8aa49a43a29abc13df					156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	4b04681f470cd3574b97418519dfe1888b68494657ee6beab85bbbbdcfd9efa5	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2ed5859a7d40af4d804d5e56	effective:f1a4276a0e1a0970dc839383	assertion:930e3f7665a8c65bfebd86c3	assertion:de2287351c41ec6b4fe39eae					ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	d07dce1eb4a6ccaa51d4d695ec97b86eabca48431f9ea5690dfe597f2b014f38	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2ee521d69327f1a6d277d1ce	effective:f1a4276a0e1a0970dc839383	assertion:34936d8e5130c7d1c17789cb	assertion:93dd7e1064fd12495d37d078					1220e192481b60ee7b4a300550579a1d808439a82f6edfff306ad3f9d2fd0766	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-2f07d93d5e5465c6aa78108b	effective:aa8257ea7c527ff93620b889	assertion:8136ff7441ebce45b7bcc7f5	assertion:2037f3d3f5bb37d187d700d9					6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-30542cf20fa78590633ebcc5	effective:417f9b9adcf3826aa8f3ac12	assertion:80bf17895c397e8de898f40e	assertion:231aefc9239efceb019beecc					bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-30564b011019088e3d09e3cb	effective:417f9b9adcf3826aa8f3ac12	assertion:f454843be922812185ea8c2c	assertion:1700fecd88bd47b5fc2f9737					7937c4dc4579bfc7c37baa46e65d3cdf6181badbf8ad1b1668c9d9409e403844	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-3077b564d33ecba2e1b5de8d	effective:aa8257ea7c527ff93620b889	assertion:153ef57b03f40fa8e15505dd	assertion:e34181a080dc3e7614f6dc69					1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	1dcde5f994d37981fa47f3794b3ef9f620b223d72d112c5fc7eddc0b1508f2f9	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-3087c077ad3b76ea8c35bcea	effective:f1a4276a0e1a0970dc839383	assertion:1c21591cc5d86d9b86356071	assertion:7bd2f87537416b83094545a9					2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-30c3ca0e9a7300ff32561d31	effective:aa8257ea7c527ff93620b889	assertion:cae3256fd57980b5582f03aa	assertion:2de03d74b9dd99226f84adc9					db2ca3cb92017fa91cdd6ea80f2e9cfbed3c4cc71de9b3455335c777cd94bc7f	e22b4260483268376ed02cda28ebed7769a1c18d164440dccabfb72376aa52c6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-30d7c2ba96343562acd3b5d3	effective:417f9b9adcf3826aa8f3ac12	assertion:74bbd20cd7143406a3bce93f	assertion:2a2febeb55ae638db64666ae					36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-30e6c373ed4300c6a586c4d5	effective:417f9b9adcf3826aa8f3ac12	assertion:729d5ead4c41f084db904b80	assertion:6f9a206b3bf59bca1f3c17f1					9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-31365bd11748bfed88265cde	effective:f1a4276a0e1a0970dc839383	assertion:7665ab6db6c9945ad255a073	assertion:930e3f7665a8c65bfebd86c3					156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	ad428662b8229f21f7b88596321ea0f714b320e09dc31b910f37bab73a7cf5ef	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-317e5cfdd596070e0afd93e8	effective:aa8257ea7c527ff93620b889	assertion:153ef57b03f40fa8e15505dd	assertion:0d5cfb0c54971ccdee5a19a3					1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	3b772b1437fa77cb8c61f09b49b1306ce14513547c2db97e7e37710399b2c771	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-31e3d39a4e6a35d2ce9d2ddd	effective:417f9b9adcf3826aa8f3ac12	assertion:2a2febeb55ae638db64666ae	assertion:1700fecd88bd47b5fc2f9737					a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-31eeff8792e97c30d0ec7cf1	effective:f78304cd66c43e7b10ddb5ea	assertion:85fa7551069ecb7e029ba12d	assertion:be58750dabeb0e83c84c9d3d					06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	6d002154ca2a89d964a825d66bf099b7a6ec2598619c3b947ca925fc0f0b0016	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-327872a370d22bce31da98a2	effective:417f9b9adcf3826aa8f3ac12	assertion:2a2febeb55ae638db64666ae	assertion:80bf17895c397e8de898f40e					a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-32bc231493041e864b23bde6	effective:f78304cd66c43e7b10ddb5ea	assertion:34fb340827c24640322779b6	assertion:9ae01b3d27ec12e0ef990c46					90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
pair-333cbc55974596446d5ae76a	effective:417f9b9adcf3826aa8f3ac12	assertion:5a3d2f526bec80e47cda37b3	assertion:80bf17895c397e8de898f40e					37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	P2	PRIMARY_JURY_DESCRIPTION	1	2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY
