review_queue_id	descriptor_assertion_id	professional_record_id	source_family_id	source_route_id	edition_id	edition_year	source_artifact_id	source_file_sha256	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason	raw_record_sha256	source_locator	source_language	source_text_sha256	source_text_storage_state	source_text_non_storage_reason	source_field_contract	publication_layer	descriptor_class	evidence_tier	review_state	review_actor_type	current_disposition	disposition_reason_code	human_review_required	model_eligible	decision_effective_date
review-428af40b039c7d1169c8edb7	assert-2985ef771c3d830d455fdf05be4853adf6f1149c77df8ef8	commercial-regional-avpa-coffees-roasted-at-origin-2024-avpa-2024-8	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2024	2024	artifact-7e2d8cba9bb8023868540b95	6f8be1365130c379c41b79fdbbde910f73f0e26f73f04a99ceba22e41702a847		FULL_GOVERNED_SNAPSHOT		b585c642616a1bd4797786386bfabed67de266a9b87d2fb6766214db754ee75e	https://it.avpa.fr/_files/ugd/58172f_35c0d4eb0b3043bbb4dbe37d46bc608c.pdf#page=2;table=1;row=5	fr	9bfab8d17c6cb827a294a9a56a02f90229b44e6382f7cc6de3266232e9b45926	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-e477505a3752c565b70b7465	assert-2a7c9b8b3b798f4decfe5ed554ea569bda9f263759a9342a	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-83	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		3a45f170d0f1a9d7220547a0b2c34cba3d6c1c081f9360bf53a601652c121c3e	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=1;table=1;row=19	fr	53c5dd3ac8da58b843585693f8a83f89ffd9eff49e30db79a025657b565a8583	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-47cbbf821807fb41b9b73c25	assert-2b8077bd483884c1fd5e2a3178afc483fa5eb043e17e285a	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-78	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		b884cd7a044accc98d5582767189043ce16f4b140ed1d6b31b32cd061a97948d	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=1;table=1;row=10	fr	7f572ae6d66df2d97e7b8377203577071674b36d2dae4f1e20eb70643df0e04d	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-8ad0337316b721d4f499f314	assert-2c91e29de2d455deb62a846d6a040b82d42a9696b35e472d	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-88	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		f51ebbc21fb71ce719574aa29dc1fd0f3faf7bbb9bdb1cf29b7116b1d0355961	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=5;table=1;row=7	fr	35fdec3f1e368127614081f8b09b2c01c185cf1046e491ab1dcf649b63e5c955	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-60f49305a769053d813ca82c	assert-2cadb48ec6c5fd9b5f6843ca86520b8919e915753da019ac	commercial-regional-avpa-coffees-roasted-at-origin-2024-avpa-2024-70	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2024	2024	artifact-7e2d8cba9bb8023868540b95	6f8be1365130c379c41b79fdbbde910f73f0e26f73f04a99ceba22e41702a847		FULL_GOVERNED_SNAPSHOT		12355b30f04d09fbb1025229bb8f4a3996a6dcaf854314db01cadbfcd4725640	https://it.avpa.fr/_files/ugd/58172f_35c0d4eb0b3043bbb4dbe37d46bc608c.pdf#page=2;table=1;row=10	fr	9bfab8d17c6cb827a294a9a56a02f90229b44e6382f7cc6de3266232e9b45926	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-80bbbb4fc270a5fa38e7d1e0	assert-2d4a1642b80d854f839dcb82b4dcf9e51f12750258e03a99	commercial-regional-avpa-coffees-roasted-at-origin-2021-avpa-2021-97	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2021	2021	artifact-23eddec8ca8f92e44fa0dd50	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f		FULL_GOVERNED_SNAPSHOT		30a7ef4143b60d194e0b37922e8c47975ff2d494357cd34a8989d22ae1048ef9	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf#page=4;table=1;row=14	fr	53c5dd3ac8da58b843585693f8a83f89ffd9eff49e30db79a025657b565a8583	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-fa0cdc200dea05eb97d7e4d8	assert-2e6bd0a225b30850fd7cabb79e555984eac139b05b18f1ba	commercial-regional-avpa-coffees-roasted-at-origin-2025-avpa-2025-p5-r6	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2025	2025	artifact-3914c9be73e7715c45a37e0c	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547		FULL_GOVERNED_SNAPSHOT		098efa068cb916c2ba2601b2c395206fe450ec82fd81148e25a9f21f1d870e43	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf#page=5;table=1;row=6	fr	0208c137affbd67aca0d5fd3da455c4ace270f67fdb63423b9a57c5f8f2222f5	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-9eac859f73aed45efd87464c	assert-2f064d21e0fb3f51a310c0cf503eb75ac71681cfca97306f	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-15	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		49b646eabb93ce2bb2c71b98ce1ebfc8bc1e6113830c8874b137ea8f2d5d5791	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=3;table=1;row=9	fr	cc6eae69e9094554c667012a0a9b317a6896a708c5b29b584555de715aa17efd	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-f52235ee4fc84a8fad655be0	assert-2f34cbebd16a32fdaaa5ec274accad54061a6bf596110c87	commercial-regional-avpa-coffees-roasted-at-origin-2025-avpa-2025-p3-r12	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2025	2025	artifact-3914c9be73e7715c45a37e0c	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547		FULL_GOVERNED_SNAPSHOT		83ae2a6966d72f1d028b55c1d0a6c7f795c0f76d24432fa8a8e24aaac3b59ea5	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf#page=3;table=1;row=12	fr	da9604047163006b9207433b5be455e479079a2d0df385a24ff83874b7e335e9	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-a29584a0ec0cc4f8b645ed12	assert-2fe27d2f655d162ca78ce2d9e50d5f529d8171b390c6ea6a	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-33	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		7d2372809664084fd8b6f50539ce4a07ee2b932b7acb8288779bb3a7ebf2532c	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=3;table=1;row=16	fr	8be6c7f436ddf1827a697043d503d1365afead7eaeb4bbc28954627480da91d2	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-c12945040821708945975233	assert-30d216bd296cad1119c427c3f22da32df6bb6ea47857863f	commercial-regional-avpa-coffees-roasted-at-origin-2025-avpa-2025-p1-r12	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2025	2025	artifact-3914c9be73e7715c45a37e0c	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547		FULL_GOVERNED_SNAPSHOT		ca4464e95bc411fb8fda928c6cc7bf6dbe492017bf0da8bdf2fad74030794774	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf#page=1;table=1;row=12	fr	7f572ae6d66df2d97e7b8377203577071674b36d2dae4f1e20eb70643df0e04d	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-e2fa68d91f7d88f63b8cfebb	assert-30d64bfa09736c567d085be8c79093da0104be4bd60a405f	commercial-regional-avpa-coffees-roasted-at-origin-2022-avpa-2022-40	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2022	2022	artifact-0d40c244b1a74a66c6cb695a	9e24c113cad136b7471f2855a4f21b56f5255c9e6e91aac41801304b3006c6a7		FULL_GOVERNED_SNAPSHOT		343131a2c43d17cff6a47afeb9c526d1a9eda54db30fe282088d3c61d94591ff	https://www.avpa.fr/_files/ugd/58172f_6742d088d0844243bf7ecf5a0c14962d.pdf#page=1;table=1;row=18	fr	8be6c7f436ddf1827a697043d503d1365afead7eaeb4bbc28954627480da91d2	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-faa38ff4bc7f1b73cb661d4a	assert-30f454dc8437b257acf2561cbb17e8aa40edd1472b9a9dcc	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-114	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		508a6dbb8de9066ea17d82547815b1d8eb6c1862da1c3968b46039e4e9a03d71	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=1;table=1;row=20	fr	7f572ae6d66df2d97e7b8377203577071674b36d2dae4f1e20eb70643df0e04d	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-8e93358f4ee51e61bad1fb4d	assert-33cd08bbe9b7138b41fb2004cd4110cdd5a5dc7eaae19596	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-45	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		52296399997e51178cfe6705122dc1cb2e074b36f91053d54a34d35a1c629318	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=4;table=1;row=8	fr	53c5dd3ac8da58b843585693f8a83f89ffd9eff49e30db79a025657b565a8583	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-322c418c4802c366ba3d1064	assert-340c505df8cb3fdcce1934c5668538e2bbacf3559511c033	commercial-regional-avpa-coffees-roasted-at-origin-2025-avpa-2025-p4-r8	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2025	2025	artifact-3914c9be73e7715c45a37e0c	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547		FULL_GOVERNED_SNAPSHOT		2cf6ced1a9f2a0b002d28b74bfdc8bff0ea11b99e37ff7b01fa850f29f641abf	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf#page=4;table=1;row=8	fr	da9604047163006b9207433b5be455e479079a2d0df385a24ff83874b7e335e9	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-f8e721ffd4f419b584d22ea9	assert-3449a8e1a691bb66d664d6b7ebaa35c7268177bbabde0fee	commercial-regional-avpa-coffees-roasted-at-origin-2021-avpa-2021-8	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2021	2021	artifact-23eddec8ca8f92e44fa0dd50	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f		FULL_GOVERNED_SNAPSHOT		15978631d7b9a24e28c352dcb675a9bc73c0ba403ac560036b9d77bd43ebcbdd	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf#page=4;table=1;row=10	fr	da9604047163006b9207433b5be455e479079a2d0df385a24ff83874b7e335e9	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-829fcce22607bae5dd2e53ac	assert-345593c2c116703f38fd6428ecc044f7d407bbd21e39fa76	commercial-regional-avpa-coffees-roasted-at-origin-2025-avpa-2025-p7-r12	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2025	2025	artifact-3914c9be73e7715c45a37e0c	37e395246a44f63dbda8e024275a1f7789c2808c831d96593069464f529c7547		FULL_GOVERNED_SNAPSHOT		cb266172b332c719bfcf6049a873f746b37e411860e2a1144d1cd21a916d9d4c	https://es.avpa.fr/_files/ugd/58172f_8bacccff6b394c70a4245a028435bf32.pdf#page=7;table=1;row=12	fr	16d99d4fd22c163542f734cbe91e628d0751ce0d7cfb80976091741ed3f30a3e	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-3fc678b394d07785b12ed716	assert-34e1845471923bc0c49c434607f15516691babb963ce5e12	commercial-regional-avpa-coffees-roasted-at-origin-2021-avpa-2021-71	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2021	2021	artifact-23eddec8ca8f92e44fa0dd50	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f		FULL_GOVERNED_SNAPSHOT		782bf37ee3ec624b4e63db494394c324d466ab4e2c87115384ab2ad060bfa8c7	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf#page=1;table=1;row=12	fr	da9604047163006b9207433b5be455e479079a2d0df385a24ff83874b7e335e9	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-0f58630d22229b801737a2d2	assert-358cd11e4c91ca30c97546e40fc4d3055594f80595cbc0b8	commercial-regional-avpa-coffees-roasted-at-origin-2022-avpa-2022-13	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2022	2022	artifact-0d40c244b1a74a66c6cb695a	9e24c113cad136b7471f2855a4f21b56f5255c9e6e91aac41801304b3006c6a7		FULL_GOVERNED_SNAPSHOT		702908e3cbed67404fdc16866d163ea1d862cdeaf596086938ab56fe875eec17	https://www.avpa.fr/_files/ugd/58172f_6742d088d0844243bf7ecf5a0c14962d.pdf#page=4;table=1;row=11	fr	2b84e91e4da039188ea5718ab5a0e87005dcac2a5b3c851cac6aa84c9b01096b	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-e0926c7864c840b9f9041de2	assert-35c7b4952a3a7790f0d053f5ffb259cd80fd5cdc5ff1acc1	commercial-regional-avpa-coffees-roasted-at-origin-2021-avpa-2021-104	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2021	2021	artifact-23eddec8ca8f92e44fa0dd50	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f		FULL_GOVERNED_SNAPSHOT		51538fc538e7939bbd7ecb0b9048a7ffc3f14a29d135dcba209dfb44659b52b8	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf#page=1;table=1;row=8	fr	cc6eae69e9094554c667012a0a9b317a6896a708c5b29b584555de715aa17efd	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-592831eb8807430d309f9ea6	assert-37bf4b42cfaa4d3e662fee045b5d2429f850a5e6a7c0262c	commercial-regional-avpa-coffees-roasted-at-origin-2021-avpa-2021-63	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2021	2021	artifact-23eddec8ca8f92e44fa0dd50	bc2cadb1180e5e941708ad9a1b71637cdc3351c8fdd1cf543864948b1f63ac6f		FULL_GOVERNED_SNAPSHOT		b452860455aca2edadebc8543a4d61d1adab58957cae47c66d8a9fa30a5729d1	https://en.avpa.fr/_files/ugd/58172f_4c77467cf60241c68a87aa0c5ae471dd.pdf#page=5;table=1;row=7	fr	8be6c7f436ddf1827a697043d503d1365afead7eaeb4bbc28954627480da91d2	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
review-5351b2f3ab57cbeb97e3870a	assert-392e27482a4d220bcaa8429e10071d8547a3d6be7a7f4750	commercial-regional-avpa-coffees-roasted-at-origin-2023-avpa-2023-34	avpa_coffees_roasted_at_origin	avpa_public_palmares	avpa-coffees-roasted-at-origin-2023	2023	artifact-212251328044613c58cc7c9b	7e44c8ba26dff9508589edf308496c47b5104c07922101ba8d08eb0b89240c53		FULL_GOVERNED_SNAPSHOT		de3574235da37fd7325036fead530bb2b0454effadb9b4c0f5beb4b563fe203d	https://www.avpa.fr/_files/ugd/58172f_30052b626d3046dc809ac7c1aadfb577.pdf#page=3;table=1;row=21	fr	53c5dd3ac8da58b843585693f8a83f89ffd9eff49e30db79a025657b565a8583	HASH_ONLY	PUBLIC_REPOSITORY_EXCLUDES_SOURCE_NATIVE_RESULT_TEXT_WHILE_RIGHTS_UNKNOWN	AVPA_RESULT_TABLE_CATEGORY_CLASSIFICATION	RESULT_METADATA	NON_DESCRIPTOR	UNRESOLVED	REJECTED_NON_DESCRIPTOR	CODEX_SOURCE_AUDITOR	NON_DESCRIPTOR	CATEGORY_CLASSIFICATION_NOT_FILLED_OBSERVATION	false	false	2026-08-28
