language_document_key	language_source_key	language_source_family_key	source_revision	source_date	source_row_locator	language_code	document_type	source_content_sha256	content	raw_text_public_export_allowed	counts_as_new_contemporary_document	counts_as_zh_hans_document	source_authored	machine_translated	artificial_variant	privacy_state	public_export_state	frozen_snapshot
document.cotter-v4.row-0950	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0950	en	CONSUMER_EVALUATION	259e48b1dce901a9a19daec61077b788d03c7911716756ae9845dd43da723d0d	"{""brew_code"":""87-1.25-20"",""selected_cata_source_labels"":[""Paper.wood"",""Bitter"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""4"",""Liking"":""4"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0951	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0951	en	CONSUMER_EVALUATION	5b92b6da128372bccf70223cfc9c214dc05c93a07f2d295aa75b6149efca9be5	"{""brew_code"":""87-1.25-24"",""selected_cata_source_labels"":[""Tea.floral"",""Nutty"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0952	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0952	en	CONSUMER_EVALUATION	f37736c57f2d41538df0f0413c1be2f80b46f6c385f2492547e5af294975d914	"{""brew_code"":""87-1.5-16"",""selected_cata_source_labels"":[""Nutty"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0953	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0953	en	CONSUMER_EVALUATION	0dfb680251def8853d9b43ae6c96778ca627fc9e3080e4dd16aebd7364b293b6	"{""brew_code"":""87-1.5-20"",""selected_cata_source_labels"":[""Tea.floral"",""Nutty"",""Dark.chocolate"",""Bitter"",""Roasted"",""Sour"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0954	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0954	en	CONSUMER_EVALUATION	a689a8d5261d6b0866817973e31d40acfb5ad2d8b269e54bc7528efe8ac37730	"{""brew_code"":""87-1.5-24"",""selected_cata_source_labels"":[""Tea.floral"",""Paper.wood"",""Dark.chocolate"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0955	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0955	en	CONSUMER_EVALUATION	0ac2b8c144304c088d909f122d9ad7ea3fdd5fd83a7c23ddce5acf34945f59e0	"{""brew_code"":""90-1.0-16"",""selected_cata_source_labels"":[""Tea.floral"",""Citrus"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""1"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0956	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0956	en	CONSUMER_EVALUATION	63b09bed8528a9539b1365d1aaf4faa3839b7894b144ed3e7be6dd86ad80fe85	"{""brew_code"":""90-1.0-20"",""selected_cata_source_labels"":[""Paper.wood"",""Cereal"",""Nutty"",""Bitter"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""4"",""Liking"":""7"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0957	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0957	en	CONSUMER_EVALUATION	82b63b9265551d94c30da7c75ec6ef4a74198fb34e53f65c8afa2023e2fc058b	"{""brew_code"":""90-1.0-24"",""selected_cata_source_labels"":[""Cereal"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""2"",""Liking"":""7"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0958	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0958	en	CONSUMER_EVALUATION	476b97b44cf8003947b79b0438018dced42782930341c510e9636eb89d4cba62	"{""brew_code"":""90-1.25-16"",""selected_cata_source_labels"":[""Paper.wood"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""5"",""Flavor.intensity"":""1"",""Liking"":""3"",""Mouthfeel"":""1""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0959	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0959	en	CONSUMER_EVALUATION	ee57ab87e5da118251ed36c89299b8bdde3434addce7ae0dcbf64ee01d7d16d8	"{""brew_code"":""90-1.25-20"",""selected_cata_source_labels"":[""Tea.floral"",""Citrus"",""Nutty"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0960	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0960	en	CONSUMER_EVALUATION	bfda09d4f4dd74920e2533122492fb0626c9c049ac52721b98f7251d98f92f6e	"{""brew_code"":""90-1.25-24"",""selected_cata_source_labels"":[""Cereal"",""Nutty"",""Dark.chocolate"",""Roasted"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0961	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0961	en	CONSUMER_EVALUATION	f6817e1cd18b08d6c6ea137f9b6a07a542c339430c4dad0fafed6bab50451cf0	"{""brew_code"":""90-1.5-16"",""selected_cata_source_labels"":[""Paper.wood"",""Dark.chocolate"",""Astringent"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""4"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0962	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0962	en	CONSUMER_EVALUATION	a08b52022f914ff0bd1ee57fc49c27042d2357727471796238d829b65c631f13	"{""brew_code"":""90-1.5-20"",""selected_cata_source_labels"":[""Paper.wood"",""Dark.chocolate"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0963	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0963	en	CONSUMER_EVALUATION	061af0862ec9e16596d75108b99115b932fec40acfbb75a5cd1b4fe02afebfdf	"{""brew_code"":""90-1.5-24"",""selected_cata_source_labels"":[""Nutty"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0964	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0964	en	CONSUMER_EVALUATION	e6fe62063a8a883eb8277a5e62eb4713391b60dd65dcd617c33ab40fc736c010	"{""brew_code"":""93-1.0-16"",""selected_cata_source_labels"":[""Paper.wood"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""1"",""Liking"":""3"",""Mouthfeel"":""1""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0965	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0965	en	CONSUMER_EVALUATION	8be306f38b78b875a067745175153aaa8f26d5bd7fbd18d25758eba31b1f5d42	"{""brew_code"":""93-1.0-20"",""selected_cata_source_labels"":[""Tea.floral"",""Dark.chocolate"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""1"",""Liking"":""7"",""Mouthfeel"":""1""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0966	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0966	en	CONSUMER_EVALUATION	0dcb7634a34e88cc1be19351d2059953d9d906a985006b40cf1fe6c4538797e2	"{""brew_code"":""93-1.0-24"",""selected_cata_source_labels"":[""Tea.floral"",""Dark.chocolate"",""Bitter"",""Roasted"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""9"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0967	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0967	en	CONSUMER_EVALUATION	dea886125b35b4346ffa4c4a5a6b4e1e781ba2e50f351216d3070132dffdbf24	"{""brew_code"":""93-1.25-16"",""selected_cata_source_labels"":[""Tea.floral"",""Dark.chocolate"",""Bitter"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0968	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0968	en	CONSUMER_EVALUATION	1d48b115aaf420dfeed73f742fedccb2e687021ebc25ad3258f26fd32c69df8c	"{""brew_code"":""93-1.25-20"",""selected_cata_source_labels"":[""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""5"",""Flavor.intensity"":""1"",""Liking"":""1"",""Mouthfeel"":""1""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0969	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0969	en	CONSUMER_EVALUATION	0d7302e1556a2b6c4ef4b9604521233e4f77004c9d43e7f38d5d6aabfbf572b7	"{""brew_code"":""93-1.25-24"",""selected_cata_source_labels"":[""Dark.chocolate"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""3"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0970	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0970	en	CONSUMER_EVALUATION	41adf9607bb5c5c60c27aa8594a455f5cc4e05d7370874cc9024c0e6b500404a	"{""brew_code"":""93-1.5-16"",""selected_cata_source_labels"":[""Paper.wood"",""Bitter"",""Roasted"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0971	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0971	en	CONSUMER_EVALUATION	aee5f5040214bb4cb37bebc4136d293f5fd970bf96004ba278c46db3db2fefa5	"{""brew_code"":""93-1.5-20"",""selected_cata_source_labels"":[""Tea.floral"",""Paper.wood"",""Burnt"",""Dark.chocolate"",""Bitter"",""Roasted"",""Sour"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""4"",""Liking"":""6"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0972	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0972	en	CONSUMER_EVALUATION	1a74a94679ed5af8a58d3c03c2c0860d0e19a33f4bbfb9ea9602c0cb878dfdf8	"{""brew_code"":""93-1.5-24"",""selected_cata_source_labels"":[""Paper.wood"",""Cereal"",""Dark.chocolate"",""Bitter"",""Roasted"",""Thick.viscous""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""High""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0973	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0973	en	CONSUMER_EVALUATION	e00d38f73b7534c55eabc9666e82c24e5faf4dbd6252120bc2b11df8e1a4dbb7	"{""brew_code"":""87-1.0-16"",""selected_cata_source_labels"":[""Fruit"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""2"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0974	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0974	en	CONSUMER_EVALUATION	cee8960894bce11202160b3dfc3d9d3160d8bdcf5a12fcc12cec1fcadbbabcef	"{""brew_code"":""87-1.0-20"",""selected_cata_source_labels"":[""Tea.floral"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""1"",""Flavor.intensity"":""1"",""Liking"":""5"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0975	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0975	en	CONSUMER_EVALUATION	5d9b21f61df886f6ec8140e09c9ca36870146b43a185fd058327986899417608	"{""brew_code"":""87-1.0-24"",""selected_cata_source_labels"":[""Tea.floral"",""Sweet""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Low"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""5"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0976	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0976	en	CONSUMER_EVALUATION	bde420c302aca05a9b47a3ef63e3610f35a17272daa606a222b09b85398fe1b9	"{""brew_code"":""87-1.25-16"",""selected_cata_source_labels"":[""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""4"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0977	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0977	en	CONSUMER_EVALUATION	e86bd04645707b0ed9c8af535b4a21ad51c264ca449af4c05f9236af608fd046	"{""brew_code"":""87-1.25-20"",""selected_cata_source_labels"":[""Dark.chocolate"",""Bitter""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""2"",""Liking"":""7"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0978	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0978	en	CONSUMER_EVALUATION	2b56ca2d8cf4158d1635e2ea7afcef02824ad0710bb02ec13ee506ed1c6f380d	"{""brew_code"":""87-1.25-24"",""selected_cata_source_labels"":[""Paper.wood"",""Nutty"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""Medium"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""2"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0979	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0979	en	CONSUMER_EVALUATION	5efa22835ba3e43676c66762c7fb3b46fccfd3e95af81713fba05ac30007a130	"{""brew_code"":""87-1.5-16"",""selected_cata_source_labels"":[""Paper.wood"",""Burnt"",""Bitter"",""Sour""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""3"",""Liking"":""3"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0980	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0980	en	CONSUMER_EVALUATION	b3277ec66c2803793ad3be8f7ca48f83da4fd79b3b7d5549296b84e74e119f93	"{""brew_code"":""87-1.5-20"",""selected_cata_source_labels"":[""Paper.wood"",""Nutty""],""source_local_condition"":{""percent_extraction_condition"":""Medium"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""4"",""Flavor.intensity"":""2"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0981	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0981	en	CONSUMER_EVALUATION	302341d25041d500bb643a98d7ee5d5c4c898829af59fa4c6ae487fefcea5198	"{""brew_code"":""87-1.5-24"",""selected_cata_source_labels"":[""Paper.wood"",""Nutty"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""High"",""tds_condition"":""High"",""temperature_condition"":""Low""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""6"",""Mouthfeel"":""2""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
document.cotter-v4.row-0982	dryad.cotter-v4	family.baseline.cotter-consumers	Dryad dataset version 4	2023-01-16	cotter_dataset.csv:data_row:0982	en	CONSUMER_EVALUATION	391168de8a76bd789820c7003b6b8e0e4e58e47c6b81e965dd44944ceb8e78d1	"{""brew_code"":""90-1.0-16"",""selected_cata_source_labels"":[""Citrus"",""Roasted""],""source_local_condition"":{""percent_extraction_condition"":""Low"",""tds_condition"":""Low"",""temperature_condition"":""Medium""},""source_local_ratings"":{""Acidity"":""3"",""Flavor.intensity"":""3"",""Liking"":""8"",""Mouthfeel"":""3""},""source_local_scale_notice"":""CATA selections and rating values are retained in source semantics and are not comparable to other source scales.""}"	False	True	False	True	False	False	DEIDENTIFIED_SOURCE_ROW	PUBLIC_DERIVED_ONLY	True
