product_key	document_key	publisher_key	source_policy_key	batch_key	external_product_key	external_release_key	product_name	listing_date	roast_date	captured_at	canonical_url	content_sha256	raw_text_sha256	metadata_composite_sha256	selection_sha256	batch_number	raw_observation_count	retained_observation_count	redacted_observation_count	coffee_origin_country_codes	coffee_regions	producer_names	farm_names	variety_names	process_names	metadata
product.firstbloom.2705	document.firstbloom.release_2880	publisher.firstbloom.172	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2705	2880	The Baron	2019-10-11		2026-08-24T00:00:00+00:00		29c836e76100ac4d83a30e08ee527050f98853a9c20e30d63afbc1997169467f	29c836e76100ac4d83a30e08ee527050f98853a9c20e30d63afbc1997169467f	727a865e60acfabb69afda4a4f393b4f4a18e7787fa4405799d0c010ecf2eca3	3ffbaa11af303f433988f0f7a9c19efa6baf8a86dd75fc51b43020c26a6ba325	3	3	2	1	"[""BR""]"	[]	"[""Daterra""]"	"[""Fazenda Daterra""]"	"[""Catuai"",""Iac125""]"	"[""Pulped Natural""]"	"{""cleaning_process_names"":[""Pulped Natural""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Fazenda Daterra""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-11 15:37:49.563"",""source_relation_row_count"":2,""source_release_created_at"":""2019-10-11 15:37:50.322""}"
product.firstbloom.2719	document.firstbloom.release_2894	publisher.firstbloom.173	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2719	2894	Guatemala Waykan	2019-10-12		2026-08-24T00:00:00+00:00		f9468d35bf029dcc845e0a1544bcb42c36b7d84833109aa10eb80ea6abf81b7b	f9468d35bf029dcc845e0a1544bcb42c36b7d84833109aa10eb80ea6abf81b7b	4d00dfcce6c13e214a8b454f16db243347d316c61bc7be4083c23659be051792	3c6cf80a5f0d876230661cc370b7e0599dcfca0bb1f6f2d66fc64168c2063728	3	3	1	2	"[""GT""]"	"[""Huehuetenango""]"	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Bourbon"",""Catuai"",""Caturra"",""Pache"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-12 19:46:17.705"",""source_relation_row_count"":5,""source_release_created_at"":""2019-10-12 19:46:18.411""}"
product.firstbloom.2758	document.firstbloom.release_2944	publisher.firstbloom.174	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2758	2944	Granddaddy Roast	2019-10-18		2026-08-24T00:00:00+00:00		5dd07159ef58edb04e45c9782bb76a3bbfd90ded7d363f563470f73380757956	5dd07159ef58edb04e45c9782bb76a3bbfd90ded7d363f563470f73380757956	ce585f531826165f8b4b033eeae0f437900d2257904c37cc8986b9f34025c086	12f7fb34d3388ca72826e7d027162c57ec238a5134ec58e5282f2cac92c48d1c	3	3	3	0	"[""GT""]"	[]	"[""Palacios Family""]"	"[""La Providencia""]"	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""La Providencia""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-18 01:39:41.932"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-18 01:39:42.242""}"
product.firstbloom.2774	document.firstbloom.release_2960	publisher.firstbloom.175	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2774	2960	Kenya Kirinyaga	2019-10-18		2026-08-24T00:00:00+00:00		480b4f0645a861d5242db83e4ea56e9e8c49a69b7f4783dd6b4a6deda5209a31	480b4f0645a861d5242db83e4ea56e9e8c49a69b7f4783dd6b4a6deda5209a31	a9d87991e475e0c77096d8505841720bb5a8013ff837676bccebbf64a3b751bd	966d27425a020fd67c55eb112ee9538022c42f86f0bcfdf7c73cfc3b74189cd6	3	4	2	2	"[""KE""]"	"[""Kirinyaga""]"	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Batian"",""Ruiru 11"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-18 15:37:03.263"",""source_relation_row_count"":4,""source_release_created_at"":""2019-10-18 15:37:03.895""}"
product.firstbloom.2788	document.firstbloom.release_2974	publisher.firstbloom.176	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2788	2974	Etiopia Yergacheffe Kochere	2019-10-18		2026-08-24T00:00:00+00:00		81f0a1af526ebeebc73e9d84f3a8f5b53fd7324dd5c5c171380bbe1e0150c0b0	81f0a1af526ebeebc73e9d84f3a8f5b53fd7324dd5c5c171380bbe1e0150c0b0	b6a3408f0f98ed6a8464f112eab2805999f38f3f6908df37e29a32a3ae313429	0f47d291361be8bb376adfae13228b2dca89cfc7b733c48c968ccf1ca9cb7574	3	6	3	3	"[""ET""]"	"[""Yirgacheffe""]"	"[""Haile Selassie Ambaye""]"	"[""Various smallholder farms""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-18 21:09:25.938"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-18 21:09:26.407""}"
product.firstbloom.2852	document.firstbloom.release_3045	publisher.firstbloom.177	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2852	3045	Peru Sol Y Cafe	2019-10-24		2026-08-24T00:00:00+00:00		01165286a417da81ba650ea8fd295067d7439a562d5612ea8fa4f2dd9299aeeb	01165286a417da81ba650ea8fd295067d7439a562d5612ea8fa4f2dd9299aeeb	9ce5e78a4ed482d0db13042b1ee65350e31d511e976b9c7c6157fba924056b2e	0b6cdd604bde50763776077539d41d570afc5dee5e601f2c311fc3f62b06dc39	3	3	1	2	"[""PE""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Catimor"",""Caturra"",""Mundo Novo"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-24 01:08:40.709"",""source_relation_row_count"":4,""source_release_created_at"":""2019-10-24 01:08:42.374""}"
product.firstbloom.2841	document.firstbloom.release_3034	publisher.firstbloom.178	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2841	3034	Black Market Blend Forty-Eight	2019-10-23		2026-08-24T00:00:00+00:00		5336c4e0446dce356d2e71a5756d188c4d8831ffcdd2cdff6ffe877bce3afd70	5336c4e0446dce356d2e71a5756d188c4d8831ffcdd2cdff6ffe877bce3afd70	3488f782beacebd10da5f8fd287730057559c6c2dc30d968e07767af73efcf1d	6f2b861121da7edef78b0f0b7941d2b7f8fb83db64e4124faef3fb8e4bfe3935	3	1	0	1	"[""BR"",""CO""]"	"[""Antioquia""]"	"[""Pedro Echavarria"",""Various smallholder producers""]"	"[""Santa Barbara Estate"",""Various smallholder farms""]"	[]	"[""Dry/Natural"",""Pulped Natural""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Pulped Natural""],""coffee_origin_country_names"":[""Brazil"",""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Santa Barbara Estate"",""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-23 20:23:37.305"",""source_relation_row_count"":3,""source_release_created_at"":""2019-10-23 20:23:38.157""}"
product.firstbloom.2857	document.firstbloom.release_3050	publisher.firstbloom.179	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2857	3050	Guatemala Granada Natural	2019-10-24		2026-08-24T00:00:00+00:00		2d52f7e5b83799ebd6b3688966bf974a1e6b97cf6ea849e9f45ee04472a162e9	2d52f7e5b83799ebd6b3688966bf974a1e6b97cf6ea849e9f45ee04472a162e9	90e29bcd5fac383078e75d13f84863b2d389a8ca0d784c336d11ac50449e7495	4271a2ed6d2b81923c1452195a0f92838537b94e08fbcb3d623dc193aae56777	3	3	3	0	"[""GT""]"	"[""Huehuetenango""]"	"[""Vides Family""]"	"[""Finca La Bolsa""]"	"[""Bourbon"",""Caturra""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca La Bolsa""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-24 02:02:24.867"",""source_relation_row_count"":2,""source_release_created_at"":""2019-10-24 02:02:26.114""}"
product.firstbloom.3440	document.firstbloom.release_3716	publisher.firstbloom.180	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3440	3716	Finca Hartmann Naturel	2019-12-13		2026-08-24T00:00:00+00:00		f60f8bd2ff043420c1e9cf043f3c7c67585913ce0800124f0510f604979a28cc	f60f8bd2ff043420c1e9cf043f3c7c67585913ce0800124f0510f604979a28cc	b75171956071ed1cfb25b23e8e77ca702c3713f436bd7e29b34a4f5a99002d86	4f9a84747f1fcd614eb4469c184767c67f402e57e4f8e8c6b4a24b2f53a1c27c	3	2	2	0	"[""PA""]"	[]	"[""Hartmann Family""]"	"[""Finca Hartmann""]"	"[""Catuai"",""Caturra""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Panama""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca Hartmann""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-12-13 16:24:36.270"",""source_relation_row_count"":2,""source_release_created_at"":""2019-12-13 16:24:36.878""}"
product.firstbloom.2898	document.firstbloom.release_3092	publisher.firstbloom.181	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2898	3092	Colombia El Jordan	2019-10-29		2026-08-24T00:00:00+00:00		318cbfd573c633feb905a14747eb0dcbf2e5c080d53d4e712817cd04ceacb306	318cbfd573c633feb905a14747eb0dcbf2e5c080d53d4e712817cd04ceacb306	bb08c241ed4d9390030bfe42a83ade660926cb75e1543bb39f627abaadcd7a7f	164d6c0edaff473ca70718abe4c1694d3c6495225fab4b89474b27986e7f7953	3	3	3	0	"[""CO""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-29 00:35:23.001"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-29 00:35:24.080""}"
product.firstbloom.2932	document.firstbloom.release_3131	publisher.firstbloom.182	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2932	3131	Costa Rica Alejo Castro	2019-10-30		2026-08-24T00:00:00+00:00		cc00927fb92bcb326b09baef9a15381f42a05f6db3ac05575e42f1a1c75cdda1	cc00927fb92bcb326b09baef9a15381f42a05f6db3ac05575e42f1a1c75cdda1	baf2329a4199fb632c70cc4d788cf861999fc6ff8b17e2757b4d279cceff9a58	5cb171b910410eec9ab814026adbc3ebcf9e22d96d1962b36b2304c8d640d769	3	3	3	0	"[""CR""]"	[]	"[""Alejo Castro Jiménez""]"	"[""Volcan Azul""]"	"[""San Isidro""]"	"[""Red Honey""]"	"{""cleaning_process_names"":[""Red Honey""],""coffee_origin_country_names"":[""Costa Rica""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Volcan Azul""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-30 19:01:04.876"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-30 19:01:05.673""}"
product.firstbloom.3545	document.firstbloom.release_3829	publisher.firstbloom.183	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3545	3829	Peru El Bosque	2019-12-20		2026-08-24T00:00:00+00:00		8b3ee9a42ecb41a7875346d95f63d09940331eb53a98448577a05003d810c5a0	8b3ee9a42ecb41a7875346d95f63d09940331eb53a98448577a05003d810c5a0	7946d799559da949e561e65b749845717f138913164443f8c2253e77edc3a74c	4f1cf7ed72268febfe7f04e342dabb74e42e8e29bf9f2870092c09f6ebeaf664	3	3	3	0	"[""PE""]"	[]	"[""Bernardo Rojas Colala""]"	"[""El Bosque""]"	"[""Bourbon"",""Caturra"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""El Bosque""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-12-20 16:19:20.908"",""source_relation_row_count"":3,""source_release_created_at"":""2019-12-20 16:19:21.418""}"
product.firstbloom.2945	document.firstbloom.release_3149	publisher.firstbloom.185	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2945	3149	Muthuthuini AA	2019-11-01		2026-08-24T00:00:00+00:00		d4c356171f86abf063597966385b53ec5b2da54b974d18a0df15c61cd6943449	d4c356171f86abf063597966385b53ec5b2da54b974d18a0df15c61cd6943449	810ec24fde8fb6d2289d940df184485ef2637454a3b8380f6d3928b53fa1aa0f	481e95b9be0be213d788b5f81120d220b1104db2dc5d6713c25da9e5c64e570d	3	3	3	0	"[""KE""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Batian"",""K7"",""Ruiru 11"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-01 00:16:31.267"",""source_relation_row_count"":5,""source_release_created_at"":""2019-11-01 00:16:31.591""}"
product.firstbloom.2990	document.firstbloom.release_3199	publisher.firstbloom.186	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	2990	3199	Guatemala Don Francisco	2019-11-07		2026-08-24T00:00:00+00:00		46b290d18be9e2d7e785d8e36c03aded2a46c458fdbeca48eed09b4c1085e3d8	46b290d18be9e2d7e785d8e36c03aded2a46c458fdbeca48eed09b4c1085e3d8	800ff8dce3838e920772e2ac44618d3522248db0b2ef0d81aa8252386151a182	9c0b06fab0448b3cd24447d3b2b6b9fbbd0be44bfef0fb248fe0df0f4f8ce80c	3	3	3	0	"[""GT""]"	[]	"[""Francisco Salucio Ramirez""]"	"[""Mumuxa""]"	"[""Bourbon"",""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Mumuxa""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-07 15:52:16.258"",""source_relation_row_count"":2,""source_release_created_at"":""2019-11-07 15:52:17.067""}"
product.firstbloom.3011	document.firstbloom.release_3220	publisher.firstbloom.187	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3011	3220	Divine Inspiration	2019-11-08		2026-08-24T00:00:00+00:00		a50fb8229d7f09f1636fc5e17e87fecf87e8f0e1c2a62bc91091847e277dfd78	a50fb8229d7f09f1636fc5e17e87fecf87e8f0e1c2a62bc91091847e277dfd78	5caa86718bd989daea3885e2429f688f0fe92a0647bb7c4c4aff33cd07a342a0	2f9b4e2d1bd5686abd26bf5b6bd349ead798a82d0bda706f26c7a8dc166cf453	3	3	2	1	"[""NI""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	[]	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Nicaragua""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-08 19:51:32.764"",""source_relation_row_count"":1,""source_release_created_at"":""2019-11-08 19:51:34.903""}"
product.firstbloom.3030	document.firstbloom.release_3240	publisher.firstbloom.188	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3030	3240	Brazil Guaxupe Santos	2019-11-08		2026-08-24T00:00:00+00:00		94cd457998d48b5b2dda4a3fe2366ad9708bb6d4432f1e737393738363f586b7	94cd457998d48b5b2dda4a3fe2366ad9708bb6d4432f1e737393738363f586b7	abce8c5078f6c5377e3c7908537fb26edfc23b1cc1dbfc13848e42ec100d3512	25dfa1052311e2f94447d3a37624d187de7497b916133bddf221fc16119814b9	3	4	4	0	"[""BR""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Bourbon""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Brazil""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-08 22:07:45.268"",""source_relation_row_count"":1,""source_release_created_at"":""2019-11-08 22:07:45.552""}"
product.firstbloom.3055	document.firstbloom.release_3269	publisher.firstbloom.189	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3055	3269	Kenya Slopes of 8	2019-11-13		2026-08-24T00:00:00+00:00		8423441e23a5aa8c8ffa3304b8b784eb7b68f1cc314c4d512657eebaf0853c15	8423441e23a5aa8c8ffa3304b8b784eb7b68f1cc314c4d512657eebaf0853c15	346dd7db1f03a9a4abea214af0a1cbbc8c7504c82909115db5fd67021cf6093d	cf4f378fbe91d6f6f3079154ed3db039ab944bc8862967cf5f7753de718fdb01	3	3	3	0	"[""KE""]"	"[""Kirinyaga""]"	"[""Anthony Njiraini"",""Benson Mithano"",""Charles Mwenje"",""Gichangi Brothers"",""Harry Gachoki"",""Jane Muthike"",""Joseph Karaba"",""Stephen Munene""]"	"[""Gichangi"",""Kabaru"",""Kabumbu"",""Kakumutho"",""Kimbo"",""Njirungi"",""Rugongo"",""Samuga""]"	"[""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Gichangi"",""Kabaru"",""Kabumbu"",""Kakumutho"",""Kimbo"",""Njirungi"",""Rugongo"",""Samuga""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-13 21:05:51.061"",""source_relation_row_count"":16,""source_release_created_at"":""2019-11-13 21:05:51.290""}"
product.firstbloom.3061	document.firstbloom.release_3275	publisher.firstbloom.190	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3061	3275	Peru El Bosque	2019-11-13		2026-08-24T00:00:00+00:00		e6072d2bb169a86bf90ef976c727c9288e1efe377ffd890262eb3dd692f67faa	e6072d2bb169a86bf90ef976c727c9288e1efe377ffd890262eb3dd692f67faa	38b7544709e0a0d3707d2bc29dd661f15e9a4d921c7905a4fd6d1d43a73af72f	7c3d70af04d89281ad2e85b7896184508a24be95fff595ece975dfdf9eef110d	3	5	5	0	"[""PE""]"	[]	"[""Bernardo Rojas Colala""]"	"[""El Bosque""]"	"[""Bourbon"",""Caturra"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Peru""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""El Bosque""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-13 21:42:15.948"",""source_relation_row_count"":3,""source_release_created_at"":""2019-11-13 21:42:16.256""}"
product.firstbloom.3197	document.firstbloom.release_3436	publisher.firstbloom.191	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3197	3436	Kenya Thika Oreti Estate Washed	2019-11-22		2026-08-24T00:00:00+00:00		e28eaa1d7d136fc27426458fa75faafbaf6e64998505dc0291ab03d04e1365cb	e28eaa1d7d136fc27426458fa75faafbaf6e64998505dc0291ab03d04e1365cb	6a30e7bfd5b9c7656d5a808f2a9832aa2493904674cfaa22d36dff3b2c87f988	38d37630dbe905648383c610c3c8bbaf50d393bd8ee435e6b051b72eee3d1543	3	5	4	1	"[""KE""]"	[]	"[""The Harries Family""]"	"[""Oreti Estate""]"	"[""SL14"",""SL28"",""SL34""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Kenya""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Oreti Estate""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-22 15:20:06.202"",""source_relation_row_count"":3,""source_release_created_at"":""2019-11-22 15:20:07.132""}"
product.firstbloom.3226	document.firstbloom.release_3467	publisher.firstbloom.192	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3226	3467	Basic Brew	2019-11-22		2026-08-24T00:00:00+00:00		2f34ff43760489661b5aaa4f98ae4bd03c53146fcf7419440011532ccd51d951	2f34ff43760489661b5aaa4f98ae4bd03c53146fcf7419440011532ccd51d951	e037d4c6fca5feb687b7e10a32a183bd6de3bd4d19c89b6cc70c4a57cc665b6d	2247e15fa1573a17a58b92a03aa9661635ca58c9289149f9a102aadc8b81949f	3	2	2	0	"[""BR"",""CO"",""RW""]"	"[""Cerrado Mineiro""]"	"[""Caferwa LTD"",""Heber Sarria & Gringo Nordic Roasters"",""Inácio Carlos Urban""]"	"[""Finca La Tierra"",""Rio Brilhante"",""Various smallholder farms""]"	"[""Castillo"",""Yellow Bourbon""]"	"[""Dry/Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Brazil"",""Colombia"",""Rwanda""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca La Tierra"",""Rio Brilhante"",""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-22 18:50:40.597"",""source_relation_row_count"":3,""source_release_created_at"":""2019-11-22 18:50:41.358""}"
product.firstbloom.3186	document.firstbloom.release_3423	publisher.firstbloom.193	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.3	3186	3423	Ethiopia Natural Bedhatu Jibicho	2019-11-22		2026-08-24T00:00:00+00:00		cbf080841a83e6375f9bea5a3da8afd6a1a0b9d8330cb3f2c0ad6343807a8f55	cbf080841a83e6375f9bea5a3da8afd6a1a0b9d8330cb3f2c0ad6343807a8f55	0f77152fd3dbcfdb9e60d5c7b152894224a7955bfda43ded60fb8cf8e1860dab	40cf4c67c032288834fd34cfb415a816a7eeb40959994013b4b7962a80a397da	3	3	1	2	"[""ET""]"	"[""Gedeo Zone""]"	"[""Bedhatu Jibicho""]"	[]	"[""Regional Landraces/Heirloom""]"	"[""Dry/Natural"",""Raised Bed""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Raised Bed""],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-11-22 01:25:36.849"",""source_relation_row_count"":1,""source_release_created_at"":""2019-11-22 01:25:37.591""}"
