cleaned_output_atom_id	descriptor_assertion_id	source_native_form_id	cleaned_form_id	cleaned_lexical_form_sha256	concept_cluster_id	mapping_state	canonical_concept_id	base_form_sha256	modifier_form_sha256s	component_concept_ids	normalization_authority	mapping_confidence	reversible_source_pointer	project_owner_reviewed	sensory_expert_adjudicated
cleaned-output-atom:c750ac5ac490b81186403e60	assertion-b2:10c104e6f2b70bd8bb817d7f	source-form:099bbde85d2ab4f33035c0d4	cleaned-form:099bbde85d2ab4f33035c0d4	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	concept-cluster:9e3735e073075f3f9406dc80	EXISTING_CANONICAL_EXACT	sensory.black_tea	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b9af8730f888a1cab557f04f4d1e5861eeb46fdf5568d3439f142ab643792fe5	false	false
cleaned-output-atom:7ce39b30ea58863f3a7a6050	assertion-b2:10d31c4178d1f9fab97909f6	source-form:eca3d3ced8c9bb641b469bb7	cleaned-form:7019275bf53483f22cab4e0f	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	concept-cluster:1a0c7bef627d34861acd0f7d	EXISTING_CANONICAL_ALIAS	sensory.blackcurrant	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0			MACHINE_GOVERNED_HIGH_CONFIDENCE	0.990000	hash:sha256:564bd5450bd8b066508e940dd55922aaf149a6e6bf4445fce6b66a6e4fae8d23	false	false
cleaned-output-atom:f80a1331f8181dfb5f6a33dc	assertion-b2:10d777c46a1c151f100737e3	source-form:05dcae2b47ae8627c7efc703	cleaned-form:5296c024e03e439ba3d72c8e	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69	concept-cluster:d61d460bdbca3f8e00d2bd30	EXISTING_CANONICAL_EXACT	sensory.vanilla	5296c024e03e439ba3d72c8e432d4f890b3cd0d2c36d67d428aa1e401e675b69		sensory.vanilla	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:10d777c46a1c151f100737e3	false	false
cleaned-output-atom:81a1064010988d0394ff428d	assertion-b2:10ea4eac2de22b8ab9baf941	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	false	false
cleaned-output-atom:0fc6dd595605fef844438326	assertion-b2:10ea4eac2de22b8ab9baf941	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	false	false
cleaned-output-atom:b3e6938498e8390192c5c05b	assertion-b2:10f4700b292d922489f7fe40	source-form:79403a38ef252306a966db0b	cleaned-form:6c83126bfcb0c11f963495f9	6c83126bfcb0c11f963495f9102d4a1ea0a90a7e1a65c67878bc7e1e18beac67	concept-cluster:4e682d0527e6548ee6585147	EXISTING_CANONICAL_EXACT	sensory.prune	6c83126bfcb0c11f963495f9102d4a1ea0a90a7e1a65c67878bc7e1e18beac67		sensory.prune	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b6abcd6f6fd9e8d8024baf6fa50a967b967e6c4ed4de39a3b194c0322714ecb4	false	false
cleaned-output-atom:cb47b0d86b1183bd34f6ba7c	assertion-b2:10f822e746ca6dd582b09498	source-form:c3015a24147356412740562c	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:314b13114cad1d2ba502c32a4dd234d564e4101194fcda6e352c7567a41bf510	false	false
cleaned-output-atom:3c53620e1e9dd165090dcd5a	assertion-b2:10fbfb40bdad028e2db4396d	source-form:da43f06caa04c6fd627b63e9	cleaned-form:da43f06caa04c6fd627b63e9	da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	concept-cluster:255da3c364d6feb63685dea0	EXISTING_CANONICAL_EXACT	sensory.tobacco	da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486		sensory.tobacco	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:0b2601130f152fe3bb827688ed19e2b569a7503b94f75eb06047563b37b8e387	false	false
cleaned-output-atom:d24cf7cf0486170b66a25a51	assertion-b2:10fc857c63265500f3f2e817	source-form:5e356f10ef7b19891dcc27e5	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:efc4ea91bc70996530ffc5953312399a0ece539f7d64474b15f78c9ec3136a1e	false	false
cleaned-output-atom:dec2a564f3cb79cc67216aad	assertion-b2:1106e7d975af5b01d1052bcd	source-form:6815f3c300383519de8e4374	cleaned-form:6815f3c300383519de8e4374	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	concept-cluster:aa970c4b0083ea9b5e9eef7e	EXISTING_CANONICAL_EXACT	sensory.mango	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494		sensory.mango	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:6edb13b774369ee7fc516216754d666391011caf86bf48e79af1cca280a7d9db	false	false
cleaned-output-atom:6844e1adf5a64147627d82aa	assertion-b2:110a4db0f3c7e486cd2fdbc9	source-form:1b4c9133da73a71132240431	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:bd9260bcd7beaab340bb9ebc35dc80eda9f23d9a18260a1a40d7f172dda017ef	false	false
cleaned-output-atom:063cb6ff0074bdc92b906418	assertion-b2:11146497e27917c5759a38b2	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11146497e27917c5759a38b2	false	false
cleaned-output-atom:86e1f435a18aa68976a259b9	assertion-b2:11146497e27917c5759a38b2	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11146497e27917c5759a38b2	false	false
cleaned-output-atom:f2e0e7a6eeb749ad69346d9b	assertion-b2:11192d4246ab4704466b5bb0	source-form:920f412d1b36bbded10cf1a5	cleaned-form:2daf0e6c79009f9234ed9baa	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_EXACT	sensory.cherry	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e		sensory.cherry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11192d4246ab4704466b5bb0	false	false
cleaned-output-atom:5fb14607b54dd8f467120dbf	assertion-b2:1123734245754e6fb5746b56	source-form:d202441495760ec7a52a5761	cleaned-form:ab45e8474269b026f668d498	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c	concept-cluster:8464da777f6c3ac9263b67e7	EXISTING_CANONICAL_EXACT	sensory.blueberry	ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c		sensory.blueberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:1123734245754e6fb5746b56	false	false
cleaned-output-atom:f80c99c2412fd698b6a8ce78	assertion-b2:11259305d3d7654b3f843e4f	source-form:fb3f697e17c4ff2ea20ef9c4	cleaned-form:156beab0ef28d357b196ccdd	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	concept-cluster:c7010cb28f7a5afb01d261a6	EXISTING_CANONICAL_EXACT	sensory.bergamot	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693		sensory.bergamot	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11259305d3d7654b3f843e4f	false	false
cleaned-output-atom:2ba6379f10b5bc0ac86a82ce	assertion-b2:112848e2e8e58d2e5104c3cd	source-form:28c30418cca1a06c29972cc5	cleaned-form:2c74f1d403db57213c16ee76	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e	concept-cluster:f8019c21dffb30fbcf7d1520	EXISTING_CANONICAL_EXACT	sensory.chamomile	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e		sensory.chamomile	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:112848e2e8e58d2e5104c3cd	false	false
cleaned-output-atom:3f1a3086a92d425128de6b59	assertion-b2:1129f6d5b90fc31234480ef2	source-form:80421e0021c50527f28a00a8	cleaned-form:b0fef621727ff82a7d334d9f	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	concept-cluster:609a72759be0f0246e47f8d8	EXISTING_CANONICAL_EXACT	sensory.pineapple	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c		sensory.pineapple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:1129f6d5b90fc31234480ef2	false	false
cleaned-output-atom:de48680c99857d73bebe2311	assertion-b2:112f421d34c5a86dcbaa6921	source-form:6b9e1f86100c7a63b855407d	cleaned-form:e97407735e49029c96e5708c	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	concept-cluster:4fbf77cfbdb4cc056ca482b9	EXISTING_CANONICAL_EXACT	sensory.raspberry	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953		sensory.raspberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:112f421d34c5a86dcbaa6921	false	false
cleaned-output-atom:397e5d4617cacd57f0efeb1f	assertion-b2:114858429868888bcfa4cd0e	source-form:6815f3c300383519de8e4374	cleaned-form:6815f3c300383519de8e4374	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494	concept-cluster:aa970c4b0083ea9b5e9eef7e	EXISTING_CANONICAL_EXACT	sensory.mango	6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494		sensory.mango	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:0baa98acb3aa2dfe05611c1a41e7f2e2b69f63becd505a8fdd8c110d9931da4c	false	false
cleaned-output-atom:cef9e0018fb4bcabd08eae7a	assertion-b2:114dd21a3a5094d09596a27a	source-form:24adb72e01fdfe2552cafb34	cleaned-form:0f78fcc486f5315418fbf095	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_EXACT	sensory.grape	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496		sensory.grape	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:fcb78a3ea06d1f0b0a86c3a2f59b822208ce288e2a334ca2cb1f81328b35e31f	false	false
cleaned-output-atom:4ad3191b36e14e54835ae055	assertion-b2:116a6d62f61a32f30a65f2b9	source-form:2c74f1d403db57213c16ee76	cleaned-form:2c74f1d403db57213c16ee76	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e	concept-cluster:f8019c21dffb30fbcf7d1520	EXISTING_CANONICAL_EXACT	sensory.chamomile	2c74f1d403db57213c16ee769f0384859830f0499cc08d92d37407e6eb55c33e		sensory.chamomile	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b484a6cdda2373b28c4c35682e71d5e121d73f6ed5e1e36eeaafbd2e294ca5ef	false	false
cleaned-output-atom:d6ff4f90dfdbaf4c7c8768b6	assertion-b2:116dfbe5ac2585dda7899832	source-form:ebd220fded2e53045f5023d1	cleaned-form:a55e2e3846a51f6ad0abfdfb	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	concept-cluster:92bac7e710e58049970d1da9	EXISTING_CANONICAL_EXACT	sensory.honey	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6		sensory.honey	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:46ebf223a21fbcd19d850ba50ef05d4fb3d059d615c96f909064e106723b8c7d	false	false
cleaned-output-atom:0719c254e3817ded0efd0624	assertion-b2:1171f7f00f21c47f0ce7492b	source-form:f223faa96f22916294922b17	cleaned-form:3a7bd3e2360a3d29eea436fc	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	concept-cluster:550c354ca9f3411d5b5fe931	EXISTING_CANONICAL_EXACT	sensory.apple	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b		sensory.apple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:1171f7f00f21c47f0ce7492b	false	false
cleaned-output-atom:28ec69b4d8a8332d7f9a465d	assertion-b2:11754e489176c8b3e570d983	source-form:a7f62d7fa5c552c0f254e33b	cleaned-form:a7f62d7fa5c552c0f254e33b	a7f62d7fa5c552c0f254e33bcbbd67088304c2f65753ad1e5b844b3a08a3b67e	concept-cluster:91de2b0bdda692cc1a7fd7be	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	sensory.raisin	a7f62d7fa5c552c0f254e33bcbbd67088304c2f65753ad1e5b844b3a08a3b67e		sensory.raisin	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.980000	hash:sha256:9f3d39f25a5ea805b269744d88d9870b899f0e0684fa1e842326557588447ec9	false	false
cleaned-output-atom:76b9926fbd39446496af6388	assertion-b2:1183256bc7793df5f3a91cf3	source-form:7876ab82ad2df908f840d321	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:ff9d7de843a47531e9079c9e700e594b67542d2b017b07418c98e6d9c62bf234	false	false
cleaned-output-atom:ae61553e8f8b79adae222312	assertion-b2:1192dd2d93153a414585529e	source-form:6b9e1f86100c7a63b855407d	cleaned-form:e97407735e49029c96e5708c	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	concept-cluster:4fbf77cfbdb4cc056ca482b9	EXISTING_CANONICAL_EXACT	sensory.raspberry	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953		sensory.raspberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:eeb40fad3d1a51c533477f127aa5c3c19fb974d206d0a6dff66afa04cda3aba9	false	false
cleaned-output-atom:d87d142e2a25f4940097a6d7	assertion-b2:11a45b355d8d0373f71ff230	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11a45b355d8d0373f71ff230	false	false
cleaned-output-atom:e2b1264179458028afeccdce	assertion-b2:11a45b355d8d0373f71ff230	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11a45b355d8d0373f71ff230	false	false
cleaned-output-atom:7a52facf4b4542fc0bc3490b	assertion-b2:11a8e3733a50230f5433c0a2	source-form:24adb72e01fdfe2552cafb34	cleaned-form:0f78fcc486f5315418fbf095	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_EXACT	sensory.grape	0f78fcc486f5315418fbf095e71c0675ee07d318e5ac4d150050cd8e57966496		sensory.grape	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11a8e3733a50230f5433c0a2	false	false
cleaned-output-atom:f4c15844b57270ef350e055e	assertion-b2:11aa9a1855d8237b96fab01c	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11aa9a1855d8237b96fab01c	false	false
cleaned-output-atom:b21c8894cedff9cb6d6e44a3	assertion-b2:11aae32f341bfeca6970c635	source-form:6d33a9d4d7809052cf8c6b59	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11aae32f341bfeca6970c635	false	false
cleaned-output-atom:6b1d84da96ef7fe2073b8084	assertion-b2:11acbd0567876abd716e80ef	source-form:ebcf983695346eea63258d8a	cleaned-form:a55e2e3846a51f6ad0abfdfb	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	concept-cluster:92bac7e710e58049970d1da9	EXISTING_CANONICAL_EXACT	sensory.honey	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6		sensory.honey	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11acbd0567876abd716e80ef	false	false
cleaned-output-atom:1a868a867ce0ed9015c0a736	assertion-b2:11ad4af1f56e5cc87cdf3313	source-form:dca40757d00d1d85634daa89	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11ad4af1f56e5cc87cdf3313	false	false
cleaned-output-atom:886966b5f7954a3848ff94a6	assertion-b2:11b43fdc843cead45ff22554	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b1d5f013239c0afb69385212b57da8f0e1f0839ef307d7985c2901837c8bb10e	false	false
cleaned-output-atom:75b54985d677c9838ecf7121	assertion-b2:11ba6bc4c2bb4be1d6175d8c	source-form:c3015a24147356412740562c	cleaned-form:d751ccb2237a8c78679d94d5	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b	concept-cluster:8e4591cb1c2e54de44cdcca9	EXISTING_CANONICAL_EXACT	sensory.brown_sugar	d751ccb2237a8c78679d94d57d2713690958a34b440e7a141bc0aaedabde095b			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:99f6cc46a667fee5a1033a8b491ef59dcd088f0b9b99d1eb931953ac890c3773	false	false
cleaned-output-atom:fc6c161f7bc73233944e8c92	assertion-b2:11bc717459756c291003b227	source-form:e97407735e49029c96e5708c	cleaned-form:e97407735e49029c96e5708c	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	concept-cluster:4fbf77cfbdb4cc056ca482b9	EXISTING_CANONICAL_EXACT	sensory.raspberry	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953		sensory.raspberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:d383bacb2ee0551c63a98176f65a69044235e631ee3587d5081eba12b3ff589a	false	false
cleaned-output-atom:ff3176dc4b617ac12e7824b9	assertion-b2:11bcd70769cfe27ecbb2340c	source-form:6d1c5859550824d403d8c31a	cleaned-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	concept-cluster:f4c9332bdc5af1332b4beebe	EXISTING_CANONICAL_EXACT	sensory.jasmine	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f		sensory.jasmine	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:ea0be664b1b900b605c77c901330777c0c44db76cd029fb64808b671d1bc6589	false	false
cleaned-output-atom:744e5f3d12d5362433d8c6d5	assertion-b2:11bed169e09fe3b6a29a3ff7	source-form:dce34e094109d0c0e096b1c3	cleaned-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	concept-cluster:d2f7359bb44630f029238163	EXISTING_CANONICAL_EXACT	sensory.dark_chocolate	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8		MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:6f6f6306fcedcca44254d9dec3ccbc9bf2a5b7d8af7d2932ac26a01da448b9fc	false	false
cleaned-output-atom:d1973d092716f977cdef0781	assertion-b2:11c1eadf99fd89e1a4b67685	source-form:80421e0021c50527f28a00a8	cleaned-form:b0fef621727ff82a7d334d9f	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	concept-cluster:609a72759be0f0246e47f8d8	EXISTING_CANONICAL_EXACT	sensory.pineapple	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c		sensory.pineapple	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:11c1eadf99fd89e1a4b67685	false	false
cleaned-output-atom:994b98bc6b0db2c76aa7d678	assertion-b2:11cac3af1c10ea8600c7758d	source-form:b1165ecde99d704bd1a6f04e	cleaned-form:1ff0938846474bffb82fe6f1	1ff0938846474bffb82fe6f107422337fd051c1191c9cc3584854fbb1501b276	concept-cluster:c77d3443b248de8dd00b0810	EXISTING_CANONICAL_MORPHOLOGICAL_VARIANT	sensory.strawberry	1ff0938846474bffb82fe6f107422337fd051c1191c9cc3584854fbb1501b276		sensory.strawberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.980000	hash:sha256:5bc5dc6c5f0e140a27f5b60f10fb340535c213a61a2af7fd36b9c46d82601ad7	false	false
cleaned-output-atom:b34cd3f5da1233bac7938a79	assertion-b2:11d52103a95576e63523f022	source-form:32fdc0ae14b3bca5da429677	cleaned-form:95b396c0ac6e95bee7f49644	95b396c0ac6e95bee7f496449c3aafea3750b48f6682fcd0e1fc74a912973bd5	concept-cluster:fd6ffcde44d1bafd6de80e12	EXISTING_CANONICAL_EXACT	sensory.orange_blossom	95b396c0ac6e95bee7f496449c3aafea3750b48f6682fcd0e1fc74a912973bd5		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:fe0b3d61e0bc38ea41850834e044391e544f6e1d688d411f62f92f6931626213	false	false
cleaned-output-atom:547c31a2694bdd554f784242	assertion-b2:11ec2550c41badb1ffe19cdd	source-form:156beab0ef28d357b196ccdd	cleaned-form:156beab0ef28d357b196ccdd	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693	concept-cluster:c7010cb28f7a5afb01d261a6	EXISTING_CANONICAL_EXACT	sensory.bergamot	156beab0ef28d357b196ccddf5a90c85702bcf5c8048d870ed396dd28cc04693		sensory.bergamot	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:d2bd7671e1db346c6adcab8458f5e250e63da0a7943136232369870976aa4721	false	false
