cleaned_output_atom_id	descriptor_assertion_id	source_native_form_id	cleaned_form_id	cleaned_lexical_form_sha256	concept_cluster_id	mapping_state	canonical_concept_id	base_form_sha256	modifier_form_sha256s	component_concept_ids	normalization_authority	mapping_confidence	reversible_source_pointer	project_owner_reviewed	sensory_expert_adjudicated
cleaned-output-atom:1150ad2ce321bba1f7418de3	assertion-b2:4e0751b731290afd8cc04aa4	source-form:6450858b48e26e533d1cd78f	cleaned-form:00d11132a27be6114cece180	00d11132a27be6114cece1807dcd7259382ba1b7c9414e127de1e61b38a92d94	concept-cluster:ba0a916ca9ee56d0eb993894	GENUINE_ONTOLOGY_CANDIDATE		00d11132a27be6114cece1807dcd7259382ba1b7c9414e127de1e61b38a92d94			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:cc821e4b6e70f1129c1d1d7c253f449be188db19d891c2785a35a9d187604ba9	false	false
cleaned-output-atom:9ef5db76dbabcb312c4c60b7	assertion-b2:4e08830d2ef88d892704a450	source-form:a40010d6046616915d64e2b0	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:9e7c936bf9f2b35dfdd30f0725d4c74c5e547a6149be8081977d322eae361b59	false	false
cleaned-output-atom:934ea8c0d3156a1f74f29111	assertion-b2:4e0a0677daf3962c2a7f697c	source-form:8b08b70bef0c5f31046c217a	cleaned-form:5e737f891db1175442a39fde	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	concept-cluster:c77d3443b248de8dd00b0810	EXISTING_CANONICAL_EXACT	sensory.strawberry	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a		sensory.strawberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:4e0a0677daf3962c2a7f697c	false	false
cleaned-output-atom:92840b6bced93e1b67c95ec2	assertion-b2:4e0bf5de409bb5e0f6ab57fb	source-form:c082456a7766e23a18db084c	cleaned-form:c082456a7766e23a18db084c	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	concept-cluster:514e915a67f882159ecfd702	MODIFIER_OF_EXISTING_CONCEPT		c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8		NO_GOVERNED_AUTHORITY	0.900000	hash:sha256:608126d03e9802bd6ecf819188aefc561e4a916cb6c54a99091bbde3475c5a8e	false	false
cleaned-output-atom:3edce3f77b8c9f454e51a681	assertion-b2:4e1024ff4922f2496d234f49	source-form:fb0e1693b600e9d10b7db4a0	cleaned-form:fb0e1693b600e9d10b7db4a0	fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813	concept-cluster:f4554291c4893ec20ffad139	GENUINE_ONTOLOGY_CANDIDATE		fb0e1693b600e9d10b7db4a01f696d9998eee8546f20111ad6f2d8a9db032813			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:b377e5725084d00af0b5c5deb9d3198d0c25df13a016daf0957d8e6ea55ebca9	false	false
cleaned-output-atom:c4e409519cffc9c7c45ee1ec	assertion-b2:4e11db72b2c7eed00ae1f955	source-form:94e44d9d24608ae2161d0c56	cleaned-form:94e44d9d24608ae2161d0c56	94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401	concept-cluster:bb66cfd556e9ace7cd9012ae	GENUINE_ONTOLOGY_CANDIDATE		94e44d9d24608ae2161d0c56704f226dc89c2cd8be566abb8fbfbded5a507401			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:d260ef287a5f48cd5dfb3e21308e9a71bb3aa70c785a994a08d6bf88af00f0e2	false	false
cleaned-output-atom:b8d9bb87409a2c9854162a50	assertion-b2:4e1507b26f0c9c4f7863b3c1	source-form:d20ce8104029c11856de8c33	cleaned-form:ba4788b226aa8dc2e6dc7424	ba4788b226aa8dc2e6dc74248bb9f618cfa8c959e0c26c147be48f6839a0b088	concept-cluster:bdd31ed0b0741c99250d54da	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.green_tea	ba4788b226aa8dc2e6dc74248bb9f618cfa8c959e0c26c147be48f6839a0b088			NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e1507b26f0c9c4f7863b3c1	false	false
cleaned-output-atom:faec40c1f9ac7bf969f759b3	assertion-b2:4e1507b26f0c9c4f7863b3c1	source-form:d20ce8104029c11856de8c33	cleaned-form:3a2df74afc3ea50020bb48c6	3a2df74afc3ea50020bb48c6833e8ecca293544621ad0ee775d9498111fc128c	concept-cluster:a1c767861fec82bee12e4932	GENUINE_ONTOLOGY_CANDIDATE		3a2df74afc3ea50020bb48c6833e8ecca293544621ad0ee775d9498111fc128c			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e1507b26f0c9c4f7863b3c1	false	false
cleaned-output-atom:24312ebb15146685741b1327	assertion-b2:4e16e21ada55fa7e25f12350	source-form:31ddfa51506579361f142b5c	cleaned-form:31ddfa51506579361f142b5c	31ddfa51506579361f142b5cfbce34d249f6d12388ba2302486ad5a8dbfe4dbd	concept-cluster:c401802b84e063dd316aaaf8	GENUINE_ONTOLOGY_CANDIDATE		31ddfa51506579361f142b5cfbce34d249f6d12388ba2302486ad5a8dbfe4dbd			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:700e66f48052250470ad7a500ab0a6870bef163e27e1e33b43f788f715944109	false	false
cleaned-output-atom:f96624cadd434d5a4077d7df	assertion-b2:4e16e368f80dea852deb4530	source-form:1b4c9133da73a71132240431	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:21297441d035de3d46ef580b281b524b646982eb5ad6d65eb8cc2db7f1b27341	false	false
cleaned-output-atom:fa403577a18b90a765ac0a62	assertion-b2:4e186b71ae0ce18dc167f8fc	source-form:1b35cfba043c1d10319eaf83	cleaned-form:1b35cfba043c1d10319eaf83	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	concept-cluster:81e6113e43689f17fc21caa6	GENUINE_ONTOLOGY_CANDIDATE		1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:15d980bf581570d18a614a17ad92addecb8b6dfe8a3aa16a055775ab0ad4b2f1	false	false
cleaned-output-atom:ea954a7f37221c55370beef7	assertion-b2:4e18bed36c66801f7c610de3	source-form:cd30349fc567320e79479fc5	cleaned-form:d9db5e88eca567e09d763ba9	d9db5e88eca567e09d763ba9c51fa236ae172e66881da4c268280ce42e0d59cb	concept-cluster:2a0ea756032be2c8dab247ce	NON_DESCRIPTOR		d9db5e88eca567e09d763ba9c51fa236ae172e66881da4c268280ce42e0d59cb		sensory.almond	NO_GOVERNED_AUTHORITY	1.000000	restricted://post20k_extension/assertions/assertion-b2:4e18bed36c66801f7c610de3	false	false
cleaned-output-atom:bc9191352a727904cb126bf8	assertion-b2:4e1ac3c578ec500729a8d2aa	source-form:68ddbd5a6d8179ba30a22bea	cleaned-form:099bbde85d2ab4f33035c0d4	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed	concept-cluster:9e3735e073075f3f9406dc80	EXISTING_CANONICAL_EXACT	sensory.black_tea	099bbde85d2ab4f33035c0d46c8195e2e9b8c3d6af7c24b1eabcf5bf8afc08ed			MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:b947e162d0a5ef200937243461691ea25a90e775224e7daef39e3b2454a01490	false	false
cleaned-output-atom:ea61e612b3b15dba4389c9d0	assertion-b2:4e1d0c88bfbf2b05f79d8605	source-form:daa964cf628e82d31df976c2	cleaned-form:42be22c266603b34e0931de4	42be22c266603b34e0931de4d85a66ac830546d63afbb777a1a623e8e376ae35	concept-cluster:d2f7359bb44630f029238163	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.dark_chocolate	42be22c266603b34e0931de4d85a66ac830546d63afbb777a1a623e8e376ae35			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:1ecf4d3a91c1dd3b5de5efbaf2f51b8e3ad044d8c7440e495a446b2dba263cd6	false	false
cleaned-output-atom:865c9d8775030405cdce14e5	assertion-b2:4e1f1b2e391aaf070cb68f61	source-form:46aed88dc30eaf36ad8a0127	cleaned-form:ccfbf54a16301979086b9893	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	concept-cluster:1199b9ff2cbf52ce7fbac416	GENUINE_ONTOLOGY_CANDIDATE		9209526aaa61b0709dbb838e14686a26c4a03b53e8eedf34c7e5f6f606110d8c	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc		NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e1f1b2e391aaf070cb68f61	false	false
cleaned-output-atom:a8cbe983caaa1a5649958f60	assertion-b2:4e208c8c48afa8337c5588bc	source-form:ae7c23c05aa9063f79168c28	cleaned-form:d037e316bcc269c4768e68d7	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	concept-cluster:a57db2fdabc6646c1166cde8	GENUINE_ONTOLOGY_CANDIDATE		d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e208c8c48afa8337c5588bc	false	false
cleaned-output-atom:cc046133c6790d8ec6f36b47	assertion-b2:4e20d76dd777d8f49e8f53d4	source-form:939cdab24ab8e2507ed87ced	cleaned-form:939cdab24ab8e2507ed87ced	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	concept-cluster:fb2298fd8ba103e6e95a0fae	GENUINE_ONTOLOGY_CANDIDATE		939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:c54663886ecd26a7fd0845e1f41b7ce42080a54905c546aab0db2dd445c03748	false	false
cleaned-output-atom:3548f0562f7f9dd76e3e785b	assertion-b2:4e23a00a658101f559080f2a	source-form:f9b0078b5df596d2ea19010c	cleaned-form:f9b0078b5df596d2ea19010c	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	concept-cluster:3f99d3a824f8997c4a83b076	MODIFIER_OF_EXISTING_CONCEPT		f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739		NO_GOVERNED_AUTHORITY	0.900000	hash:sha256:3aac489f295ea81f421e305e514eaf9d6f9ee095177c5ca536f0efad3bf9ef7a	false	false
cleaned-output-atom:a76ede2e9324ce6cf78e5822	assertion-b2:4e24c2d090ab43999d5d2f52	source-form:b9043c16af362f30807deaf6	cleaned-form:b9043c16af362f30807deaf6	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	concept-cluster:527fc2be53e4a1f199e90a03	MODIFIER_OF_EXISTING_CONCEPT		b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.sweet	NO_GOVERNED_AUTHORITY	0.900000	restricted://post20k_extension/assertions/assertion-b2:4e24c2d090ab43999d5d2f52	false	false
cleaned-output-atom:60a690cb48b2550b3589c155	assertion-b2:4e257a9630d23221a1ce56cd	source-form:f973ea13b1deeac908cf3947	cleaned-form:f973ea13b1deeac908cf3947	f973ea13b1deeac908cf3947d5db2b8cb243212cfb157f2758140fb44c05177e	concept-cluster:a9abf4bb36682899b90b1ba1	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.malt	f973ea13b1deeac908cf3947d5db2b8cb243212cfb157f2758140fb44c05177e			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:48328da46a927c08b446f9b6e78080b7c0415d9767b1c0f4801fc4674e211272	false	false
cleaned-output-atom:2eca8dc61623c4e367c19837	assertion-b2:4e27a9932cbb23c5fb6991ea	source-form:33a15511c82e568527daa4bd	cleaned-form:a87b3e348ccb598ecb71bb83	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	concept-cluster:89815ab731cb2c2b38bd3f75	QUALITY_OR_STRUCTURE_ATTRIBUTE		a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8			NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e27a9932cbb23c5fb6991ea	false	false
cleaned-output-atom:76101f634c085595ab255d02	assertion-b2:4e27a9932cbb23c5fb6991ea	source-form:33a15511c82e568527daa4bd	cleaned-form:5c17109d20746ad75bc1bb9d	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	concept-cluster:85a01358939418c9214457ae	QUALITY_OR_STRUCTURE_ATTRIBUTE		5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944			NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e27a9932cbb23c5fb6991ea	false	false
cleaned-output-atom:8f2ade2ced4ac024d3eb7bb2	assertion-b2:4e394f9af2e075d1e6b9e759	source-form:50717f32c5e6289ec1015ff4	cleaned-form:50717f32c5e6289ec1015ff4	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	concept-cluster:df91c4d2ad6d43221cfc537c	GENUINE_ONTOLOGY_CANDIDATE		50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:c271514ca580cb8abf35bd40d39cabcd2dad7eb9176259e032873ede1ed3235a	false	false
cleaned-output-atom:ba19cdaedc0f30bbc9a61d5a	assertion-b2:4e3a8940010c5f9e36648fe1	source-form:12fad53d7ead16e0de5e2f4e	cleaned-form:12fad53d7ead16e0de5e2f4e	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	concept-cluster:fff4e8ec42c9fca16e65d7ee	AMBIGUOUS_CONCEPT_BOUNDARY		12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:a600abfd7df3cc51f5d8d7d9302e6efd4fa4b0729aed696a88c8979e8214c3be	false	false
cleaned-output-atom:4caf5e736ceb454a66aeab2e	assertion-b2:4e3d7651ef0a8b2535073f50	source-form:c9665c96a8678e037a9ca363	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:c23c29d141f1150765a26f3926d17eddc18785d3c478aece1d71113439e21432	false	false
cleaned-output-atom:a26c1c5f5f729fd5c0951d1c	assertion-b2:4e4056c009a8d5fa2868c312	source-form:e4378e9c551f7f9cc1539326	cleaned-form:a87b3e348ccb598ecb71bb83	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	concept-cluster:89815ab731cb2c2b38bd3f75	QUALITY_OR_STRUCTURE_ATTRIBUTE		a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8			NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e4056c009a8d5fa2868c312	false	false
cleaned-output-atom:cac1bf0813617759534a94e2	assertion-b2:4e429e14529d5af3ccef7efb	source-form:d037e316bcc269c4768e68d7	cleaned-form:d037e316bcc269c4768e68d7	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	concept-cluster:a57db2fdabc6646c1166cde8	GENUINE_ONTOLOGY_CANDIDATE		d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:88d4399a26c6d1ec1df9db37cecb3523d734dcd630925e0bd32fa79bf1d89c1c	false	false
cleaned-output-atom:a3ccdea18e26cf213271af59	assertion-b2:4e476493b42116ec4abe8398	source-form:e6777f085398cad5955fee70	cleaned-form:e6777f085398cad5955fee70	e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28	concept-cluster:e1eec1b58b6758300360244a	QUALITY_OR_STRUCTURE_ATTRIBUTE		e6777f085398cad5955fee706d67deab1aa59c87828a16df8f96998d80321c28			NO_GOVERNED_AUTHORITY	0.950000	hash:sha256:d0cc8a273048d44aac90097ff8b5110a3575a35b4912132a2ccde277df0f4d3b	false	false
cleaned-output-atom:4da69ff20096c81724c71da9	assertion-b2:4e4a6e0f6cdc54968312b4cf	source-form:6089068b5481e75f1d735277	cleaned-form:24f57609cfd2b05bc6aa8091	24f57609cfd2b05bc6aa80914cdab4d951439be1fed7a9e62ae60e0e5f1ae76f	concept-cluster:71d4513b59cb858781611430	GENUINE_ONTOLOGY_CANDIDATE		24f57609cfd2b05bc6aa80914cdab4d951439be1fed7a9e62ae60e0e5f1ae76f			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e4a6e0f6cdc54968312b4cf	false	false
cleaned-output-atom:9d6c4bd8e6662e73c4d53130	assertion-b2:4e4c15fd939e2b2383240874	source-form:c0905088ba5b80677849d482	cleaned-form:c0905088ba5b80677849d482	c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5	concept-cluster:3be242c9f7beb3cf300b6657	QUALITY_OR_STRUCTURE_ATTRIBUTE		c0905088ba5b80677849d4824f21b8b075ab49c6a7f58b5b84815ccd69f3b0a5			NO_GOVERNED_AUTHORITY	0.950000	hash:sha256:a8526d38f6baba8d42f09dc2758c97125a2463bbca70e92850282fab07204a20	false	false
cleaned-output-atom:607ce7717cd72012438b5acc	assertion-b2:4e512cc09d793fd4a13c3927	source-form:e4350a551cbbcebfbad03116	cleaned-form:f811eb5c56eeb90a48b9dfc0	f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	concept-cluster:6e51aa93e76eb82ae05b5fa3	GENUINE_ONTOLOGY_CANDIDATE		f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:e4350a551cbbcebfbad03116d47318c08006f97209b561d8401764be9b856898	false	false
cleaned-output-atom:fe0bd5cbe5da274efc682cf7	assertion-b2:4e512cc09d793fd4a13c3927	source-form:e4350a551cbbcebfbad03116	cleaned-form:c082456a7766e23a18db084c	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	concept-cluster:514e915a67f882159ecfd702	MODIFIER_OF_EXISTING_CONCEPT		c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8		NO_GOVERNED_AUTHORITY	0.900000	hash:sha256:e4350a551cbbcebfbad03116d47318c08006f97209b561d8401764be9b856898	false	false
cleaned-output-atom:abc0fbbe9cef3f3fd26865f3	assertion-b2:4e52ac383fc425235d41531a	source-form:7d108ddb9255c7f990a9ec23	cleaned-form:7d108ddb9255c7f990a9ec23	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	concept-cluster:c79b4b426236e461988aaaec	GENUINE_ONTOLOGY_CANDIDATE		7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:63ec91fb15b805492bed4aa0a7f6f45f6620ea849f4e4ebc6a3690973d3c468c	false	false
cleaned-output-atom:3281c301563b30b7131a290a	assertion-b2:4e53be6da5635219400542b6	source-form:5968641077469eabd54c48da	cleaned-form:70329b1c2fb2a364d806e0cc	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	concept-cluster:310ae85de8afdd412208a43e	GENUINE_ONTOLOGY_CANDIDATE		70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:7f89150cfb4a928f7ab1cc4dd8614634b65e1101d6435291731356153cdae011	false	false
cleaned-output-atom:ce015a7e9c8f86a86696c141	assertion-b2:4e55278fa49cdac2a0b5e864	source-form:ecbc1d1745a5550515cd132d	cleaned-form:fe9bc38ed7f5178ec8887147	fe9bc38ed7f5178ec88871477a1aa098300d9a5acf6cebda0d3e049cb30dd554	concept-cluster:92bac7e710e58049970d1da9	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.honey	fe9bc38ed7f5178ec88871477a1aa098300d9a5acf6cebda0d3e049cb30dd554		sensory.honey	NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e55278fa49cdac2a0b5e864	false	false
cleaned-output-atom:9996985a6493493e2c3c17a5	assertion-b2:4e553c9b03278299c7500c42	source-form:1892dffd9fbb90dc1a8d238f	cleaned-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	concept-cluster:d2f7359bb44630f029238163	EXISTING_CANONICAL_EXACT	sensory.dark_chocolate	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8		MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:46cfe320aa06f30a85aeaae15dd5c96988d1aece434a407127751ed9aec7ed08	false	false
cleaned-output-atom:3386a3c24fbc3884284e9912	assertion-b2:4e5883a90a9bd2445d6954b4	source-form:07a81f02b607fa1ad8dda6bb	cleaned-form:c877647d1eef4e2a53959784	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	concept-cluster:9e5d5d7a8c97ee4071468b15	AMBIGUOUS_CONCEPT_BOUNDARY		c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e5883a90a9bd2445d6954b4	false	false
cleaned-output-atom:d5861346d01f64c4f6963337	assertion-b2:4e5a113af6e60d21ee2ad1fb	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:46cfe320aa06f30a85aeaae15dd5c96988d1aece434a407127751ed9aec7ed08	false	false
cleaned-output-atom:78a96f3ea8f2352517abe01b	assertion-b2:4e5a113af6e60d21ee2ad1fb	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:46cfe320aa06f30a85aeaae15dd5c96988d1aece434a407127751ed9aec7ed08	false	false
cleaned-output-atom:f111cd0c7969d330969ae20a	assertion-b2:4e5e424b9db9f7b56cf647be	source-form:a9c33f0782594b796fb7e0c1	cleaned-form:7b5105d80367eca48a11d1d6	7b5105d80367eca48a11d1d62a9128fc2cf3e56f903eea94e23d540eefb04262	concept-cluster:fc632cfeb1ec758dc94649d3	GENUINE_ONTOLOGY_CANDIDATE		7b5105d80367eca48a11d1d62a9128fc2cf3e56f903eea94e23d540eefb04262			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e5e424b9db9f7b56cf647be	false	false
cleaned-output-atom:cae576ea18c5b3f2ec468ffc	assertion-b2:4e6209cfbf9f6349752e22cc	source-form:7f2e7077d6d48e97e4596b72	cleaned-form:69cdcc7eb4b306e3370495a6	69cdcc7eb4b306e3370495a66839e3c3207ddc0c3424d35db06777877642035e	concept-cluster:9a3929541828b12abfcfcaf5	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.rose	69cdcc7eb4b306e3370495a66839e3c3207ddc0c3424d35db06777877642035e			NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:4e6209cfbf9f6349752e22cc	false	false
cleaned-output-atom:2b3bc2ba3cc376240683ef3b	assertion-b2:4e620fcbcb995c61b007f78e	source-form:85356064d03872ac4bed179b	cleaned-form:85356064d03872ac4bed179b	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	concept-cluster:a21a7a6912d00ef787a29bbb	EXISTING_CANONICAL_EXACT	sensory.peach	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265		sensory.peach	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:f110e5ffded23236191deca63db10d3a8e59add7b4c5149dc383fcff8279e7ca	false	false
cleaned-output-atom:d8f83f693822f57279fc4526	assertion-b2:4e66a8cc24a6bc7bc0292eca	source-form:26b0dcbad1a5dad337046385	cleaned-form:0a74f3353673c6f25d8e5154	0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee	concept-cluster:56ae35d0e1173ad65db8856f	GENUINE_ONTOLOGY_CANDIDATE		0a74f3353673c6f25d8e51548677f3db9791381ffc33efa40175333268ab63ee			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:4e66a8cc24a6bc7bc0292eca	false	false
cleaned-output-atom:2fb535b933f5cf6ad7919c88	assertion-b2:4e6739ba38251fc722ec0c71	source-form:676448222f60559937ba24bd	cleaned-form:f9e263cde179789459a96a0f	f9e263cde179789459a96a0f045d56bbf99f0076cdb7fb49e7508453654e7252	concept-cluster:6b89b2aef09becff414c05fd	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.bitter	f9e263cde179789459a96a0f045d56bbf99f0076cdb7fb49e7508453654e7252			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:e118e129cf26c85b08ccb418c26e646699ff1aa5c7b1953178895820250cb9ae	false	false
