corpus_view	normalized_descriptor_candidate_id	assertion_count	effective_record_count	coffee_identity_count	source_family_count	source_route_count	edition_count	year_count	preparation_service_count	c0_family_count	direct_source_roast_count	reviewed_c1_count	p1_count	p2_count	p3_count	p4_count	unresolved_count	rights_affirmative_count	rights_pending_count	rights_unknown_count	human_reviewed_count	gold_candidate_count	silver_candidate_count	bronze_candidate_count	multi_target_record_count	supported_pair_event_count
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9b9b2ffa43e9a3ae40132c8f	4	4	4	1	1	4	4	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	64
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9bc39d4c76e2d4eeba1b1fb0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9be302ff7ed8dcad748291f6	4	4	4	1	1	2	2	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	166
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9be365abc910e8f09d172cf0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	46
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9c7d0b4a0c21f012f7cbf5b6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9c86adbd19b8979ea3b91eab	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	98
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9c95fa0f9f896d0173f8ef5d	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	59
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9c9e15ff030a236eb38409c5	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	20
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9cd01048b3decbfada13a3e7	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	56
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9cd475ce74f2eab32c04a0ed	2	2	2	1	1	1	1	1	0	2	0	2	0	0	0	0	2	0	0	0	2	0	0	2	74
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9d053755e078005ef63af625	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	45
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9d08e181765b32d590f03843	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	59
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9d39a1221194d8a624a47c65	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9d65c94e3e7d92f1484f4239	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	32
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9d68fffc4b9a9f620ed2301b	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	36
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9db6798019520a1552ccc71a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	77
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9db71be5a1cfba525bc42a52	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9dc6a1c1bf08ee6a51649529	6	6	6	1	1	4	4	1	0	0	0	0	0	0	0	6	0	0	6	0	0	6	0	6	170
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9dd326340036bc21d4410bf6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	58
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9dd34cb4278f6939f2eb2a99	3	3	3	1	1	1	1	1	0	3	0	3	0	0	0	0	3	0	0	0	3	0	0	3	100
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9de12905e1684771f608e267	9	9	9	1	1	3	3	1	0	0	0	0	0	0	0	9	0	0	9	0	0	9	0	9	376
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9dff50df08c635815f4b19da	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	36
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9e1659d5a47ec1e34bce604d	4	3	3	1	1	3	3	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	3	70
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9e299bb0a44dfd48b7d03548	2	2	2	2	2	2	2	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	2	46
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9e8c9731465cd632d80ddde8	23	23	23	1	1	10	10	1	0	0	0	0	0	0	0	23	0	0	23	0	0	23	0	23	675
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9e91a8f63f9451f457131cef	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9ea5c3ff23bc45bd04178628	5	5	5	1	1	1	1	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	114
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9eaf6fc182f580bb92ef4119	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9ed0857961bc7df79488a2d0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9f43329565793e3d959eb9cd	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	21
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9f4eaf3dd3d3caa5af39ff72	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9f5d0541499759786c67eda6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9f7411175a19631ed6da6945	56	52	52	3	3	18	16	1	0	4	0	5	0	0	1	50	5	0	51	0	5	50	1	52	1384
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9f79fd6cdc880e3914ac75b5	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	41
ALL_PROFESSIONAL_CANDIDATES	provisional-form:9fc0acf02304c58ef11763d6	10	10	10	1	1	9	9	1	0	0	0	0	0	0	0	10	0	0	10	0	0	10	0	10	260
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a01e97453ef24ba84c6e8194	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	38
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a03b0cbf6712b2c1c1169acc	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	16
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a064b73b3256d69ad0937be4	6	6	6	1	1	1	1	1	0	5	0	6	0	0	0	0	6	0	0	0	6	0	0	6	252
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a07b4a53815b49a498aa5bcf	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	22
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a0a69888e626ceb8910c7003	3	3	3	1	1	3	3	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	59
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a0b20559d8baf67829e2c2ad	2	2	2	2	2	2	2	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	2	48
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a0d92592fbf2d89fdca26317	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	19
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a0e732628346bf0f5713f4e2	22	21	21	1	1	1	1	1	0	16	0	22	0	0	0	0	22	0	0	0	22	0	0	21	704
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a0fbbad83e5c7118c737ab7c	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	24
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a132a893d0e32037a75ca71d	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a13f0c50785602c7addd6ddd	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	15
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a14aa9bade88d18a4d53ed0f	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	35
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1548093e19f72818af9512c	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a18b869b2e81c0c529552a3c	5	5	5	1	1	4	4	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	150
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1a166a00dca355bf3af0402	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	39
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1a410035be2bbb136ff81fe	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	12
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1a58268e7f807c8c6f67052	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	38
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1a91ce39ef417e703664fbf	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	49
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1b4f366ac206a1596105ae9	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1bd64e46610483ece3afa20	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	8
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1e634d900bf403fe72ab7bd	11	11	11	2	2	7	7	1	0	4	0	4	0	0	0	7	4	0	7	0	4	7	0	11	338
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1ee6c5e3274117d5c179a61	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1f282a2d6078df3a4137304	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a1f3ac360f91c84cf776249a	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	101
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a21a9d9dbc5c100ca6f2901b	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	45
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a21c59b052d66f53a381b66c	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	37
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a22448c5e38291197e0ac879	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a232de09240a3bd29413aa50	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	2
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a2394a955f87b967e09076d0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	23
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a25d2d96f60f61c1b402efb3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	45
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a269105819bd816d9c3b084d	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a27519e91683c99f7ad27615	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	54
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a2d9e49e4622ce052276b03f	9	9	9	1	1	1	1	1	0	9	0	9	0	0	0	0	9	0	0	0	9	0	0	9	288
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a2eae113069cfbf0c5467472	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a2ffc2b9897188c257c6fb7c	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	24
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a314cbeb6505920d88a31fcd	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	84
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3629aaf207d10a32d39b93b	10	10	10	1	1	1	1	1	0	6	0	10	0	0	0	0	10	0	0	0	10	0	0	10	363
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a36f862fecb5401bf2cae177	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a37f78e67676fae96231cef0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	22
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a393cef36500742431d7e46a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3a959a4fac8f6430737c59c	7	7	7	1	1	3	3	1	0	0	0	0	0	0	0	7	0	0	7	0	0	7	0	7	259
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3acd4900c489daa68ff45b4	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	45
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3be3cfe9af3463565f963d5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	9
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3bf91cea23019268a91ead7	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	29
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3ca6741c993e279d6f67ef2	2	2	2	1	1	1	1	1	0	1	0	2	0	0	0	0	2	0	0	0	2	0	0	2	54
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a3d165a295980dd5f43c7cdd	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	41
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a40010d6046616915d64e2b0	439	326	326	3	4	22	19	1	0	132	0	165	2	0	7	265	165	2	272	0	167	265	7	326	8611
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a40be6fa19dba9a28c60029f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	30
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4158ba107bf511f2868913e	3	3	3	1	1	3	3	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	90
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a44fad79b0149972ebd96c29	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a46ecb86335fa8211f660f79	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	17
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4888af4e46c129c695ee327	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	38
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a48a707eb53f0722dc2ff8ba	3	3	3	1	1	2	2	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	47
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4a1536dfbc25344e90a74b2	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	20
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4a2fd8c9c86b511d24b019a	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	11
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4a938de3427ecbf0af37ec4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	84
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4b3d668642de5d2897a1c96	5	5	5	1	1	1	1	1	0	5	0	5	0	0	0	0	5	0	0	0	5	0	0	5	105
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4b684717bc666522836e1e0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	28
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a4cf5e703ea05d936c9ce640	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	94
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a50404fafc86e3eb64dbbe18	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	25
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a51b43525ea867a7afdb9361	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a51e3a42a13e2cd54ba7e6f6	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	45
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a52817762479a4711f58f6ed	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	14
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a55e2e3846a51f6ad0abfdfb	239	228	228	3	4	21	18	1	0	10	0	10	3	0	1	225	10	3	226	0	13	225	1	228	5874
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a56fc8aaf1dbedc22b3ea2e2	7	7	7	1	1	5	5	1	0	0	0	0	0	0	0	7	0	0	7	0	0	7	0	7	167
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a57384915fc0865e44b64a78	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	23
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a59085c76c76993b9b526905	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	20
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a59876f4b30e7000d1dcf126	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	15
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5a02b2f8fc4ab13e65a5256	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	23
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5aae57dbb9d840c2614e7ba	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	20
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5ad895656074bb129303743	3	3	3	1	1	3	3	1	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	3	116
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5b7dac41c6fa3607009b6d9	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	19
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5b82e72df852eae08d73340	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	40
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5bc0dc5ae9f362b47bb155e	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	3
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5c138119fc392664072b192	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5cc7f88a488bec6850869f4	3	3	3	2	2	3	3	1	0	1	0	1	0	0	0	2	1	0	2	0	1	2	0	3	97
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a5cf6cd946c485c7cb5a6a1c	9	9	9	2	2	3	3	1	0	0	0	0	0	0	0	9	0	0	9	0	0	9	0	9	248
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a60ec1cf58f49cd2fab6d9e7	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	68
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a60f512f1c4ae117d46a8212	10	10	10	2	2	6	5	1	0	0	0	0	0	0	3	7	0	0	10	0	0	7	3	10	251
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a611fcc8804a99a970ebbc40	6	6	6	1	1	3	3	1	0	0	0	0	0	0	0	6	0	0	6	0	0	6	0	6	319
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a61f9897db496ce449573579	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a64879b43f0430b5d2305824	5	5	5	1	1	2	2	1	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0	5	205
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a678e9e1a27f63d512d2e7a5	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	43
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a69152d062b61b41573c1fdd	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	24
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a6c2c50748e31323df14f881	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	26
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a6c4a0efce1e2f51e99c7d8c	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a6d65f74169cdd87f0101ce5	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	32
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a6fc23c1207485c51ff4fac4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	46
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a727338ec8fb3ffeb1a4a41b	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a72eae913d6724960a7bbf9a	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	42
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a736b993a3c3ec2b0bf4504f	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a73860a05ec07cb9ce86d802	82	79	79	2	3	18	16	1	0	1	0	1	2	0	0	79	1	2	79	0	3	79	0	79	2236
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7422e80f2411fdaa35d0867	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	32
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a77348e6042df51a6ca10110	4	4	4	1	1	2	2	1	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	4	162
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a79af4d3e2aa0b3e46e78885	4	4	4	1	2	4	4	1	0	0	0	0	1	0	0	3	0	1	3	0	1	3	0	4	77
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a79ca559d37d6c6a72025ba3	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	13
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7a39b72f29718e653e73503	11	11	11	2	2	4	4	1	0	4	0	5	0	0	0	6	5	0	6	0	5	6	0	11	434
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7bac50b36c89447b2f05e08	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7cb51c1b47735e431912875	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	18
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7d3e1dda8d94b4053325bb9	2	2	2	1	1	2	2	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	44
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7ec7f3ae09187df17173620	43	43	43	2	3	16	16	1	0	3	0	3	2	0	0	38	3	2	38	0	5	38	0	43	1170
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a7f820baf0219c621f3aad76	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	49
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a84b9c54b97561e62c9c36e5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	10
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a85b196e4f5f8dea358e7f32	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	21
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a85e063b2da04d3057911177	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	22
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a872976c417c59f2e5e1ce02	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	12
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a87b3e348ccb598ecb71bb83	266	252	252	3	4	21	18	1	0	12	0	15	5	0	7	239	15	5	246	0	20	239	7	252	6721
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a888a8ea5aef183bece85367	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	16
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a88dcf5269ae9c6579bced8d	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	32
ALL_PROFESSIONAL_CANDIDATES	provisional-form:a8ebd81398d8148249200915	2	2	2	1	1	1	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	2	48
