language_document_key	language_source_key	language_source_family_key	source_revision	source_date	source_row_locator	language_code	document_type	source_content_sha256	content	raw_text_public_export_allowed	counts_as_new_contemporary_document	counts_as_zh_hans_document	source_authored	machine_translated	artificial_variant	privacy_state	public_export_state	frozen_snapshot
document.firstbloom.release_156	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-09	product_release_id=156	en	TASTING_NOTE	3b8745a5d8669765f05536d56c467821ce6896433b8adce9e1a2489c3a61b153	"{""external_release_key"":""156"",""product_id"":""185"",""raw_field_sha256"":""3b8745a5d8669765f05536d56c467821ce6896433b8adce9e1a2489c3a61b153"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1560	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-03	product_release_id=1560	en	TASTING_NOTE	e0d6f0dbba195f2816bfaaff5fc0be26baca58e8cc215373fbba93d8fbc0293f	"{""external_release_key"":""1560"",""product_id"":""1517"",""raw_field_sha256"":""e0d6f0dbba195f2816bfaaff5fc0be26baca58e8cc215373fbba93d8fbc0293f"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1561	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-03	product_release_id=1561	en	TASTING_NOTE	ea89b5dc3fcbb7d0f64ca88275670c34d3d80128c0a9825b073b30c9d020b770	"{""external_release_key"":""1561"",""product_id"":""1518"",""raw_field_sha256"":""ea89b5dc3fcbb7d0f64ca88275670c34d3d80128c0a9825b073b30c9d020b770"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1564	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-06	product_release_id=1564	en	TASTING_NOTE	b67ffe1d27e961bbecb88636f8a9c3dfe8cf345c79145dcfe4db450698092ea0	"{""external_release_key"":""1564"",""product_id"":""436"",""raw_field_sha256"":""b67ffe1d27e961bbecb88636f8a9c3dfe8cf345c79145dcfe4db450698092ea0"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1566	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-08	product_release_id=1566	en	TASTING_NOTE	6d29ad8df023cc477eccd7d78711dd5e0229b767e4a417d7d3e66219d0d7df8a	"{""external_release_key"":""1566"",""product_id"":""1522"",""raw_field_sha256"":""6d29ad8df023cc477eccd7d78711dd5e0229b767e4a417d7d3e66219d0d7df8a"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1567	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-08	product_release_id=1567	en	TASTING_NOTE	829f16c9ea0cefc31da7921c09ef92067f92b68bc45ef2b5264420fe6b977467	"{""external_release_key"":""1567"",""product_id"":""1523"",""raw_field_sha256"":""829f16c9ea0cefc31da7921c09ef92067f92b68bc45ef2b5264420fe6b977467"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_157	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-09	product_release_id=157	en	TASTING_NOTE	e2625c4c1cd5a582f4e03c9c427928942e133a4a587950825c9187014e69d2bc	"{""external_release_key"":""157"",""product_id"":""186"",""raw_field_sha256"":""e2625c4c1cd5a582f4e03c9c427928942e133a4a587950825c9187014e69d2bc"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1572	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-10	product_release_id=1572	en	TASTING_NOTE	bf26cb69c00982c822a94ff423f246643971f89a26583f7ad1556a065b701f04	"{""external_release_key"":""1572"",""product_id"":""1528"",""raw_field_sha256"":""bf26cb69c00982c822a94ff423f246643971f89a26583f7ad1556a065b701f04"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1573	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-10	product_release_id=1573	en	TASTING_NOTE	9e0cb4b1177786203cd7da617d44dec961bfe515f2ef3c02f7620d5caa968dfe	"{""external_release_key"":""1573"",""product_id"":""1529"",""raw_field_sha256"":""9e0cb4b1177786203cd7da617d44dec961bfe515f2ef3c02f7620d5caa968dfe"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1576	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-11	product_release_id=1576	en	TASTING_NOTE	b0301f850a637938a9fc9c553afebc83497e991cc6d67c2fbd4f215f4f3861a6	"{""external_release_key"":""1576"",""product_id"":""113"",""raw_field_sha256"":""b0301f850a637938a9fc9c553afebc83497e991cc6d67c2fbd4f215f4f3861a6"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1592	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-15	product_release_id=1592	en	TASTING_NOTE	3f246acd6ff5359a2908cf2573e56784e6be76b2dda94de0236a71d2d36081e1	"{""external_release_key"":""1592"",""product_id"":""1542"",""raw_field_sha256"":""3f246acd6ff5359a2908cf2573e56784e6be76b2dda94de0236a71d2d36081e1"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1594	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-15	product_release_id=1594	en	TASTING_NOTE	e472668a7787f18fc638aa83dc4eada5d7f2eb9ef32dfcf635a34712dd02ec1c	"{""external_release_key"":""1594"",""product_id"":""1544"",""raw_field_sha256"":""e472668a7787f18fc638aa83dc4eada5d7f2eb9ef32dfcf635a34712dd02ec1c"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_16	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2017-12-29	product_release_id=16	en	TASTING_NOTE	a4916a9dd370fcc1cb47461b6b782db1847daf07d1b8a79da981098a3d17c68b	"{""external_release_key"":""16"",""product_id"":""27"",""raw_field_sha256"":""a4916a9dd370fcc1cb47461b6b782db1847daf07d1b8a79da981098a3d17c68b"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1608	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-17	product_release_id=1608	en	TASTING_NOTE	c1a355fd02917b5e639bac61a7337a3d78dfd877dc035de00494e97ea0c47e3b	"{""external_release_key"":""1608"",""product_id"":""1557"",""raw_field_sha256"":""c1a355fd02917b5e639bac61a7337a3d78dfd877dc035de00494e97ea0c47e3b"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1610	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-17	product_release_id=1610	en	TASTING_NOTE	0b901d64ea4393da2195ca45c7700deabf722affaf917ec42845195a72cefa22	"{""external_release_key"":""1610"",""product_id"":""1559"",""raw_field_sha256"":""0b901d64ea4393da2195ca45c7700deabf722affaf917ec42845195a72cefa22"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1612	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-17	product_release_id=1612	en	TASTING_NOTE	18784ed44051d0d72ed47d084f581e49297864f84eb8f67fa1a68c5d45cd9098	"{""external_release_key"":""1612"",""product_id"":""1561"",""raw_field_sha256"":""18784ed44051d0d72ed47d084f581e49297864f84eb8f67fa1a68c5d45cd9098"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_162	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-13	product_release_id=162	en	TASTING_NOTE	a475b7ac604be44b82254dff104881d3eb3cd46a71b951648463318a84860f26	"{""external_release_key"":""162"",""product_id"":""189"",""raw_field_sha256"":""a475b7ac604be44b82254dff104881d3eb3cd46a71b951648463318a84860f26"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1629	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-22	product_release_id=1629	en	TASTING_NOTE	b629d8de6bf7cde757877f744b5639f2d73aa4f0210fbe96c2ce50981d3e2aff	"{""external_release_key"":""1629"",""product_id"":""1578"",""raw_field_sha256"":""b629d8de6bf7cde757877f744b5639f2d73aa4f0210fbe96c2ce50981d3e2aff"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1639	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1639	en	TASTING_NOTE	ee69922c3c1de18289a438f6ab738aea43236a73d49fd1ccbcd6e0f0e56f3c14	"{""external_release_key"":""1639"",""product_id"":""1588"",""raw_field_sha256"":""ee69922c3c1de18289a438f6ab738aea43236a73d49fd1ccbcd6e0f0e56f3c14"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1640	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1640	en	TASTING_NOTE	b4018bfe3c2cf3b5d7fc6ce1e6a05d6f051ab1e7ae54870515a15e260c986c60	"{""external_release_key"":""1640"",""product_id"":""1589"",""raw_field_sha256"":""b4018bfe3c2cf3b5d7fc6ce1e6a05d6f051ab1e7ae54870515a15e260c986c60"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1641	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1641	en	TASTING_NOTE	671517dafabf92886f25c99001b132880ffbf18161fe3a22aaf96d54f89cd019	"{""external_release_key"":""1641"",""product_id"":""1590"",""raw_field_sha256"":""671517dafabf92886f25c99001b132880ffbf18161fe3a22aaf96d54f89cd019"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1642	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1642	en	TASTING_NOTE	4cf8416fdfeb63a6c5b96d1bb484e0a84535a515a1f2fda8cdf76feaf3f74eff	"{""external_release_key"":""1642"",""product_id"":""1591"",""raw_field_sha256"":""4cf8416fdfeb63a6c5b96d1bb484e0a84535a515a1f2fda8cdf76feaf3f74eff"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1643	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1643	en	TASTING_NOTE	4cf8416fdfeb63a6c5b96d1bb484e0a84535a515a1f2fda8cdf76feaf3f74eff	"{""external_release_key"":""1643"",""product_id"":""1592"",""raw_field_sha256"":""4cf8416fdfeb63a6c5b96d1bb484e0a84535a515a1f2fda8cdf76feaf3f74eff"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1644	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-28	product_release_id=1644	en	TASTING_NOTE	407723f9dc64bab57ff58b8ffcded4ffbae18cf27a5dd9fd430116298b770044	"{""external_release_key"":""1644"",""product_id"":""1593"",""raw_field_sha256"":""407723f9dc64bab57ff58b8ffcded4ffbae18cf27a5dd9fd430116298b770044"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1651	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-29	product_release_id=1651	en	TASTING_NOTE	8405a3a0346c83d0c1e52bd350b2a6ec2a9d4ba7af5070fa23103fa4314f66de	"{""external_release_key"":""1651"",""product_id"":""1599"",""raw_field_sha256"":""8405a3a0346c83d0c1e52bd350b2a6ec2a9d4ba7af5070fa23103fa4314f66de"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1652	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-29	product_release_id=1652	en	TASTING_NOTE	9d5f5920058f4b535912d2e8383f2e8c989a75eaf95c443d2a200b7fd4330cbd	"{""external_release_key"":""1652"",""product_id"":""1600"",""raw_field_sha256"":""9d5f5920058f4b535912d2e8383f2e8c989a75eaf95c443d2a200b7fd4330cbd"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1653	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-29	product_release_id=1653	en	TASTING_NOTE	a18239ce1b2653141175090e3cf2fe89c73aaf7a068d61ba7faae2aad0494371	"{""external_release_key"":""1653"",""product_id"":""1601"",""raw_field_sha256"":""a18239ce1b2653141175090e3cf2fe89c73aaf7a068d61ba7faae2aad0494371"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1669	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-05-31	product_release_id=1669	en	TASTING_NOTE	2c091596da8b8b0f1a1136122ef9d64f029639f721626fb49d38e95e286f0c35	"{""external_release_key"":""1669"",""product_id"":""1614"",""raw_field_sha256"":""2c091596da8b8b0f1a1136122ef9d64f029639f721626fb49d38e95e286f0c35"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_167	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-16	product_release_id=167	en	TASTING_NOTE	24ad00c6cce995e095833e239cc4c414122b2a3ac739685ba1dc2756d5ebe41f	"{""external_release_key"":""167"",""product_id"":""194"",""raw_field_sha256"":""24ad00c6cce995e095833e239cc4c414122b2a3ac739685ba1dc2756d5ebe41f"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1672	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-03	product_release_id=1672	en	TASTING_NOTE	03ff61ee0e9bacfa79d24716c8efb99fc5c71b2c86b745dfad1ae9278617c293	"{""external_release_key"":""1672"",""product_id"":""1617"",""raw_field_sha256"":""03ff61ee0e9bacfa79d24716c8efb99fc5c71b2c86b745dfad1ae9278617c293"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1676	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-04	product_release_id=1676	en	TASTING_NOTE	5fdfd380dba1f4ce8000e7ed374264815b5bf6a29c28d9dbf117a91b30fe133e	"{""external_release_key"":""1676"",""product_id"":""1621"",""raw_field_sha256"":""5fdfd380dba1f4ce8000e7ed374264815b5bf6a29c28d9dbf117a91b30fe133e"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1679	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-05	product_release_id=1679	en	TASTING_NOTE	e2625c4c1cd5a582f4e03c9c427928942e133a4a587950825c9187014e69d2bc	"{""external_release_key"":""1679"",""product_id"":""186"",""raw_field_sha256"":""e2625c4c1cd5a582f4e03c9c427928942e133a4a587950825c9187014e69d2bc"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1680	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-05	product_release_id=1680	en	TASTING_NOTE	50800a979b1cff1b9cb13ad694476e95da5c26f67eb0a0d7a68b166856feb6d1	"{""external_release_key"":""1680"",""product_id"":""1623"",""raw_field_sha256"":""50800a979b1cff1b9cb13ad694476e95da5c26f67eb0a0d7a68b166856feb6d1"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1681	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-05	product_release_id=1681	en	TASTING_NOTE	8fbf3a2d36783cae054ae45facb67617804664dff75d4f85739cd8554bb32a3f	"{""external_release_key"":""1681"",""product_id"":""362"",""raw_field_sha256"":""8fbf3a2d36783cae054ae45facb67617804664dff75d4f85739cd8554bb32a3f"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1682	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-05	product_release_id=1682	en	TASTING_NOTE	787feb2ab41111a3bbe1fbddf60a2aa5def70253cbb750c6c15988792cc78914	"{""external_release_key"":""1682"",""product_id"":""1624"",""raw_field_sha256"":""787feb2ab41111a3bbe1fbddf60a2aa5def70253cbb750c6c15988792cc78914"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1684	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-05	product_release_id=1684	en	TASTING_NOTE	b629d8de6bf7cde757877f744b5639f2d73aa4f0210fbe96c2ce50981d3e2aff	"{""external_release_key"":""1684"",""product_id"":""1626"",""raw_field_sha256"":""b629d8de6bf7cde757877f744b5639f2d73aa4f0210fbe96c2ce50981d3e2aff"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_169	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-17	product_release_id=169	en	TASTING_NOTE	dd4ad2dd923b835da383b06d1876557cd5412528c7f6210a50b62cea038ed2b3	"{""external_release_key"":""169"",""product_id"":""196"",""raw_field_sha256"":""dd4ad2dd923b835da383b06d1876557cd5412528c7f6210a50b62cea038ed2b3"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1696	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-18	product_release_id=1696	en	TASTING_NOTE	8cc4a970f0aebd85950dff1ff4e25382229f3e855d736e8774b5ae9ccdd703b2	"{""external_release_key"":""1696"",""product_id"":""1634"",""raw_field_sha256"":""8cc4a970f0aebd85950dff1ff4e25382229f3e855d736e8774b5ae9ccdd703b2"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1698	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-18	product_release_id=1698	en	TASTING_NOTE	b42432086f8478ce3bb28a65fca061dd9a9e3927618ad66401b860a7762fc61a	"{""external_release_key"":""1698"",""product_id"":""1636"",""raw_field_sha256"":""b42432086f8478ce3bb28a65fca061dd9a9e3927618ad66401b860a7762fc61a"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1699	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-18	product_release_id=1699	en	TASTING_NOTE	efe2d26389fb51afd165a5509406cf2a8765582eb45bf74a7db5626110379b67	"{""external_release_key"":""1699"",""product_id"":""1637"",""raw_field_sha256"":""efe2d26389fb51afd165a5509406cf2a8765582eb45bf74a7db5626110379b67"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1700	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-19	product_release_id=1700	en	TASTING_NOTE	b32a8465870284afa36ba16fa2f5e0fd6298c7087c7cabfa38299616ce9247f3	"{""external_release_key"":""1700"",""product_id"":""964"",""raw_field_sha256"":""b32a8465870284afa36ba16fa2f5e0fd6298c7087c7cabfa38299616ce9247f3"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1709	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-22	product_release_id=1709	en	TASTING_NOTE	d34b5a74cbfe20d8abfc27d4578dba474dbfb18fe78a90539a3e7257f5896899	"{""external_release_key"":""1709"",""product_id"":""1645"",""raw_field_sha256"":""d34b5a74cbfe20d8abfc27d4578dba474dbfb18fe78a90539a3e7257f5896899"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_171	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2018-08-17	product_release_id=171	en	TASTING_NOTE	25c8aefba86b22a1b8064d0ad674304674536ed115354a89b52b344f6bee9a7d	"{""external_release_key"":""171"",""product_id"":""198"",""raw_field_sha256"":""25c8aefba86b22a1b8064d0ad674304674536ed115354a89b52b344f6bee9a7d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1712	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-24	product_release_id=1712	en	TASTING_NOTE	a847ffa7bc1e04a31d6e7163475df011c8ac495600fc9a5d9e17e42dca57b63f	"{""external_release_key"":""1712"",""product_id"":""1647"",""raw_field_sha256"":""a847ffa7bc1e04a31d6e7163475df011c8ac495600fc9a5d9e17e42dca57b63f"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1717	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-25	product_release_id=1717	en	TASTING_NOTE	89967ba7762d4a5667dc195edfd99f5fc755c0f58e4ffb83465371bdf5d2fae6	"{""external_release_key"":""1717"",""product_id"":""1652"",""raw_field_sha256"":""89967ba7762d4a5667dc195edfd99f5fc755c0f58e4ffb83465371bdf5d2fae6"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1718	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-25	product_release_id=1718	en	TASTING_NOTE	52027bfed9f96e8494e48532a27a3a34712d9954ad7787b3037526b35f01f81d	"{""external_release_key"":""1718"",""product_id"":""1653"",""raw_field_sha256"":""52027bfed9f96e8494e48532a27a3a34712d9954ad7787b3037526b35f01f81d"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
document.firstbloom.release_1721	github.firstbloom-data.a6cb0026	family.baseline.firstbloom-industry	a6cb0026d1af9642724793c799bbc48dc189ba35	2019-06-25	product_release_id=1721	en	TASTING_NOTE	cc70ca6b0106cbe070e02ea2dd1225fbd3cc3f1eff830afab25f894af86cab75	"{""external_release_key"":""1721"",""product_id"":""227"",""raw_field_sha256"":""cc70ca6b0106cbe070e02ea2dd1225fbd3cc3f1eff830afab25f894af86cab75"",""retention"":""dual-reviewed-short-phrases-only""}"	false	false	false	true	false	false	NO_PERSONAL_DATA	PUBLIC_DERIVED_ONLY	true
