candidate_review_key	candidate_key	reviewer_key	review_pass	candidate_inventory_sha256	decision_code	reason_code	reviewed_on	human_review	automatic_language_detection
review.round3i.firstbloom.a.100ce0619dbec6d89ed79278a9ea9a1cabbab3845484cfe37f3116784a0f23fa	round3i.firstbloom.sha256_100ce0619dbec6d89ed79278a9ea9a1cabbab3845484cfe37f3116784a0f23fa	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.100ce0619dbec6d89ed79278a9ea9a1cabbab3845484cfe37f3116784a0f23fa	round3i.firstbloom.sha256_100ce0619dbec6d89ed79278a9ea9a1cabbab3845484cfe37f3116784a0f23fa	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.100e905a6d23ef7ad2fb6b74c61a536692e7d8cc56ecc4c93086c3e6f329acb0	round3i.firstbloom.sha256_100e905a6d23ef7ad2fb6b74c61a536692e7d8cc56ecc4c93086c3e6f329acb0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.100e905a6d23ef7ad2fb6b74c61a536692e7d8cc56ecc4c93086c3e6f329acb0	round3i.firstbloom.sha256_100e905a6d23ef7ad2fb6b74c61a536692e7d8cc56ecc4c93086c3e6f329acb0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.10392103f95f4308388cae728ed23f6b0c407261d8d37c554aca895539a87a5a	round3i.firstbloom.sha256_10392103f95f4308388cae728ed23f6b0c407261d8d37c554aca895539a87a5a	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.10392103f95f4308388cae728ed23f6b0c407261d8d37c554aca895539a87a5a	round3i.firstbloom.sha256_10392103f95f4308388cae728ed23f6b0c407261d8d37c554aca895539a87a5a	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.104c885ff67f6a4bdf1b97bbf0d885260618c527b9aa9f7ee8c5a3beb524110b	round3i.firstbloom.sha256_104c885ff67f6a4bdf1b97bbf0d885260618c527b9aa9f7ee8c5a3beb524110b	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.104c885ff67f6a4bdf1b97bbf0d885260618c527b9aa9f7ee8c5a3beb524110b	round3i.firstbloom.sha256_104c885ff67f6a4bdf1b97bbf0d885260618c527b9aa9f7ee8c5a3beb524110b	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.105d86d1f63ee2df66c2f90883ddc2dacf5a5abbe50294de6fdc318b551b5385	round3i.firstbloom.sha256_105d86d1f63ee2df66c2f90883ddc2dacf5a5abbe50294de6fdc318b551b5385	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.105d86d1f63ee2df66c2f90883ddc2dacf5a5abbe50294de6fdc318b551b5385	round3i.firstbloom.sha256_105d86d1f63ee2df66c2f90883ddc2dacf5a5abbe50294de6fdc318b551b5385	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.107447f53c49ae79400608ba94024043d208a0d3d5d1fda094d46ffe361c2293	round3i.firstbloom.sha256_107447f53c49ae79400608ba94024043d208a0d3d5d1fda094d46ffe361c2293	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.107447f53c49ae79400608ba94024043d208a0d3d5d1fda094d46ffe361c2293	round3i.firstbloom.sha256_107447f53c49ae79400608ba94024043d208a0d3d5d1fda094d46ffe361c2293	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.10835bfde689867e604bdb6c61c2f026459fa959f08c33c0526121b922bf5f70	round3i.firstbloom.sha256_10835bfde689867e604bdb6c61c2f026459fa959f08c33c0526121b922bf5f70	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.10835bfde689867e604bdb6c61c2f026459fa959f08c33c0526121b922bf5f70	round3i.firstbloom.sha256_10835bfde689867e604bdb6c61c2f026459fa959f08c33c0526121b922bf5f70	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.11211c239a27bc0ad1c3b36276ba276e8d6d553ac6870d6a8294ec73677874a8	round3i.firstbloom.sha256_11211c239a27bc0ad1c3b36276ba276e8d6d553ac6870d6a8294ec73677874a8	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.11211c239a27bc0ad1c3b36276ba276e8d6d553ac6870d6a8294ec73677874a8	round3i.firstbloom.sha256_11211c239a27bc0ad1c3b36276ba276e8d6d553ac6870d6a8294ec73677874a8	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.1152a334a0dd1926bf9549214f4c562bb1689adb85546641a083e657b869511f	round3i.firstbloom.sha256_1152a334a0dd1926bf9549214f4c562bb1689adb85546641a083e657b869511f	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.1152a334a0dd1926bf9549214f4c562bb1689adb85546641a083e657b869511f	round3i.firstbloom.sha256_1152a334a0dd1926bf9549214f4c562bb1689adb85546641a083e657b869511f	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.1160e54bc943d616b2445c97dd4f510d118de02e6a2ed542daf1555c55d2e4b7	round3i.firstbloom.sha256_1160e54bc943d616b2445c97dd4f510d118de02e6a2ed542daf1555c55d2e4b7	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.1160e54bc943d616b2445c97dd4f510d118de02e6a2ed542daf1555c55d2e4b7	round3i.firstbloom.sha256_1160e54bc943d616b2445c97dd4f510d118de02e6a2ed542daf1555c55d2e4b7	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.119c01b84ad6906f9057d21510c5a243e68f3d86847a61bcc04131851d9bcc31	round3i.firstbloom.sha256_119c01b84ad6906f9057d21510c5a243e68f3d86847a61bcc04131851d9bcc31	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.119c01b84ad6906f9057d21510c5a243e68f3d86847a61bcc04131851d9bcc31	round3i.firstbloom.sha256_119c01b84ad6906f9057d21510c5a243e68f3d86847a61bcc04131851d9bcc31	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.11be7d4656e98adaa16e770f9a7bf9640026b2df7dd3772a650b0ece1b1c5fa9	round3i.firstbloom.sha256_11be7d4656e98adaa16e770f9a7bf9640026b2df7dd3772a650b0ece1b1c5fa9	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.11be7d4656e98adaa16e770f9a7bf9640026b2df7dd3772a650b0ece1b1c5fa9	round3i.firstbloom.sha256_11be7d4656e98adaa16e770f9a7bf9640026b2df7dd3772a650b0ece1b1c5fa9	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.11d14bb755e1c3153be4ebc6b7ee556540fc616be753af9066a48bba3c7080d5	round3i.firstbloom.sha256_11d14bb755e1c3153be4ebc6b7ee556540fc616be753af9066a48bba3c7080d5	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.11d14bb755e1c3153be4ebc6b7ee556540fc616be753af9066a48bba3c7080d5	round3i.firstbloom.sha256_11d14bb755e1c3153be4ebc6b7ee556540fc616be753af9066a48bba3c7080d5	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.11d5e03f062468bc2c06d1ecfdcc6093e90f5067e7f3ebeecb24677291cc17d5	round3i.firstbloom.sha256_11d5e03f062468bc2c06d1ecfdcc6093e90f5067e7f3ebeecb24677291cc17d5	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.11d5e03f062468bc2c06d1ecfdcc6093e90f5067e7f3ebeecb24677291cc17d5	round3i.firstbloom.sha256_11d5e03f062468bc2c06d1ecfdcc6093e90f5067e7f3ebeecb24677291cc17d5	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.121860d8b55fed3bec76ee361061dc03f32eee2aa5df9e7c9f2c375b8bae2b6a	round3i.firstbloom.sha256_121860d8b55fed3bec76ee361061dc03f32eee2aa5df9e7c9f2c375b8bae2b6a	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.121860d8b55fed3bec76ee361061dc03f32eee2aa5df9e7c9f2c375b8bae2b6a	round3i.firstbloom.sha256_121860d8b55fed3bec76ee361061dc03f32eee2aa5df9e7c9f2c375b8bae2b6a	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.1257878a4a9ed8fb67a70e11c24790c6a077701cb072de169406a216938acdab	round3i.firstbloom.sha256_1257878a4a9ed8fb67a70e11c24790c6a077701cb072de169406a216938acdab	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.1257878a4a9ed8fb67a70e11c24790c6a077701cb072de169406a216938acdab	round3i.firstbloom.sha256_1257878a4a9ed8fb67a70e11c24790c6a077701cb072de169406a216938acdab	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.1266c54628a4993931c4c27317b6d5e569ee4aab39236182e160a3fdfed05dd5	round3i.firstbloom.sha256_1266c54628a4993931c4c27317b6d5e569ee4aab39236182e160a3fdfed05dd5	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.1266c54628a4993931c4c27317b6d5e569ee4aab39236182e160a3fdfed05dd5	round3i.firstbloom.sha256_1266c54628a4993931c4c27317b6d5e569ee4aab39236182e160a3fdfed05dd5	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.129d07b8c69691020f7f54b432f8f1f68e9c1329688f5d92bf1ab730473ba3ab	round3i.firstbloom.sha256_129d07b8c69691020f7f54b432f8f1f68e9c1329688f5d92bf1ab730473ba3ab	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.129d07b8c69691020f7f54b432f8f1f68e9c1329688f5d92bf1ab730473ba3ab	round3i.firstbloom.sha256_129d07b8c69691020f7f54b432f8f1f68e9c1329688f5d92bf1ab730473ba3ab	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.12a3b4dec46b25a80f7cd52184cff3b46217a63254945ae1cf7405d35c6db8cc	round3i.firstbloom.sha256_12a3b4dec46b25a80f7cd52184cff3b46217a63254945ae1cf7405d35c6db8cc	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.12a3b4dec46b25a80f7cd52184cff3b46217a63254945ae1cf7405d35c6db8cc	round3i.firstbloom.sha256_12a3b4dec46b25a80f7cd52184cff3b46217a63254945ae1cf7405d35c6db8cc	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.12f8cbef355ffd857c5c258e9d2c770e7c268d53a5129eee3d8c30d2fbab82a2	round3i.firstbloom.sha256_12f8cbef355ffd857c5c258e9d2c770e7c268d53a5129eee3d8c30d2fbab82a2	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.12f8cbef355ffd857c5c258e9d2c770e7c268d53a5129eee3d8c30d2fbab82a2	round3i.firstbloom.sha256_12f8cbef355ffd857c5c258e9d2c770e7c268d53a5129eee3d8c30d2fbab82a2	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.1389f6bce9f0fa350eb1ed9fd8ffd87aa6cd135677ac5f8e6eda52e64b5564f2	round3i.firstbloom.sha256_1389f6bce9f0fa350eb1ed9fd8ffd87aa6cd135677ac5f8e6eda52e64b5564f2	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.1389f6bce9f0fa350eb1ed9fd8ffd87aa6cd135677ac5f8e6eda52e64b5564f2	round3i.firstbloom.sha256_1389f6bce9f0fa350eb1ed9fd8ffd87aa6cd135677ac5f8e6eda52e64b5564f2	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.13955241a6995c878d1dae8ed7f7855d15f72cb5677ec57e4331db1ef83a9ae0	round3i.firstbloom.sha256_13955241a6995c878d1dae8ed7f7855d15f72cb5677ec57e4331db1ef83a9ae0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	REJECT_NON_SENSORY	non_sensory_metaphor	2026-08-26	false	false
review.round3i.firstbloom.b.13955241a6995c878d1dae8ed7f7855d15f72cb5677ec57e4331db1ef83a9ae0	round3i.firstbloom.sha256_13955241a6995c878d1dae8ed7f7855d15f72cb5677ec57e4331db1ef83a9ae0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	REJECT_NON_SENSORY	promotional_metaphor	2026-08-26	false	false
review.round3i.firstbloom.a.139cd9eb67f657d7e68c136ddd130ccd0c42afa3a0ed73670870e9cc6014f3b0	round3i.firstbloom.sha256_139cd9eb67f657d7e68c136ddd130ccd0c42afa3a0ed73670870e9cc6014f3b0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.139cd9eb67f657d7e68c136ddd130ccd0c42afa3a0ed73670870e9cc6014f3b0	round3i.firstbloom.sha256_139cd9eb67f657d7e68c136ddd130ccd0c42afa3a0ed73670870e9cc6014f3b0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.13a182e169c32befac4044e52511bdff58371fdf8e324ac2a42f7757356e53d0	round3i.firstbloom.sha256_13a182e169c32befac4044e52511bdff58371fdf8e324ac2a42f7757356e53d0	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.13a182e169c32befac4044e52511bdff58371fdf8e324ac2a42f7757356e53d0	round3i.firstbloom.sha256_13a182e169c32befac4044e52511bdff58371fdf8e324ac2a42f7757356e53d0	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.13a4cb4b4a8390138f52422597d7bb819f15424f77d6e36820bc7a9f6a5495d2	round3i.firstbloom.sha256_13a4cb4b4a8390138f52422597d7bb819f15424f77d6e36820bc7a9f6a5495d2	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.13a4cb4b4a8390138f52422597d7bb819f15424f77d6e36820bc7a9f6a5495d2	round3i.firstbloom.sha256_13a4cb4b4a8390138f52422597d7bb819f15424f77d6e36820bc7a9f6a5495d2	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.13b2ed885fa23e5721bd21e6f62fbc9297ef7a7cf059d6223db190be3bca4ad8	round3i.firstbloom.sha256_13b2ed885fa23e5721bd21e6f62fbc9297ef7a7cf059d6223db190be3bca4ad8	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.13b2ed885fa23e5721bd21e6f62fbc9297ef7a7cf059d6223db190be3bca4ad8	round3i.firstbloom.sha256_13b2ed885fa23e5721bd21e6f62fbc9297ef7a7cf059d6223db190be3bca4ad8	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.148201c4c8af5aa99b5c3dac30071be754503f91b92ae4bdffc4b19f588cc94f	round3i.firstbloom.sha256_148201c4c8af5aa99b5c3dac30071be754503f91b92ae4bdffc4b19f588cc94f	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.148201c4c8af5aa99b5c3dac30071be754503f91b92ae4bdffc4b19f588cc94f	round3i.firstbloom.sha256_148201c4c8af5aa99b5c3dac30071be754503f91b92ae4bdffc4b19f588cc94f	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.14af4c642d6b45440fd41896507b5081f80476b5f886cf2dd141a587a0a43350	round3i.firstbloom.sha256_14af4c642d6b45440fd41896507b5081f80476b5f886cf2dd141a587a0a43350	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.14af4c642d6b45440fd41896507b5081f80476b5f886cf2dd141a587a0a43350	round3i.firstbloom.sha256_14af4c642d6b45440fd41896507b5081f80476b5f886cf2dd141a587a0a43350	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.14e9b36296d4086789395357ce5e2beab455b6c9b099cb4b32359d418b84d22f	round3i.firstbloom.sha256_14e9b36296d4086789395357ce5e2beab455b6c9b099cb4b32359d418b84d22f	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.14e9b36296d4086789395357ce5e2beab455b6c9b099cb4b32359d418b84d22f	round3i.firstbloom.sha256_14e9b36296d4086789395357ce5e2beab455b6c9b099cb4b32359d418b84d22f	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.14f8dd0ae93f73a054ffba52ea4b3d5e999ccf2ab2a270a91300f03a3d3ff67d	round3i.firstbloom.sha256_14f8dd0ae93f73a054ffba52ea4b3d5e999ccf2ab2a270a91300f03a3d3ff67d	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.14f8dd0ae93f73a054ffba52ea4b3d5e999ccf2ab2a270a91300f03a3d3ff67d	round3i.firstbloom.sha256_14f8dd0ae93f73a054ffba52ea4b3d5e999ccf2ab2a270a91300f03a3d3ff67d	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.154bc97fe84e01bf5befe281253bebce177542a9ffa94ad8aa19e1703f250567	round3i.firstbloom.sha256_154bc97fe84e01bf5befe281253bebce177542a9ffa94ad8aa19e1703f250567	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.154bc97fe84e01bf5befe281253bebce177542a9ffa94ad8aa19e1703f250567	round3i.firstbloom.sha256_154bc97fe84e01bf5befe281253bebce177542a9ffa94ad8aa19e1703f250567	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
review.round3i.firstbloom.a.154d92fabeb40e0a76e9dbf6c2c1fe4e062c233f9ce4dfbbfcbd82586cdc35d5	round3i.firstbloom.sha256_154d92fabeb40e0a76e9dbf6c2c1fe4e062c233f9ce4dfbbfcbd82586cdc35d5	codex.round3i.review.pass_a	A	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	sensory_language	2026-08-26	false	false
review.round3i.firstbloom.b.154d92fabeb40e0a76e9dbf6c2c1fe4e062c233f9ce4dfbbfcbd82586cdc35d5	round3i.firstbloom.sha256_154d92fabeb40e0a76e9dbf6c2c1fe4e062c233f9ce4dfbbfcbd82586cdc35d5	codex.round3i.review.pass_b	B	51f65a21fa2e5d29e129d398eec6394541fb8b2b1c058eeaa9a4a6a31365e7a1	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	2026-08-26	false	false
