dataset	effect_type	model	comparison	target	unit	aggregate_conditions	independent_coffee_groups	mae	rmse	train_standardized_mae	train_standardized_rmse	baseline_error_minus_model_error	paired_group_95_interval	scope	status	reason
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	3-CQA	mg/100 g (source coffee-brew report basis)	18	6	62.90338164251206	74.91652861144358	0.9818869057049086	1.1812705926989533	2.718840579710161	[-0.4006441223832425, 5.704186795491147]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	4-CQA	mg/100 g (source coffee-brew report basis)	18	6	29.110144927536233	33.92588571411339	1.003876458581642	1.1795850274003368	1.1491143317230283	[-0.18164251207729068, 2.708534621578097]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	5-CQA	mg/100 g (source coffee-brew report basis)	18	6	18.78550724637681	23.02104185283364	0.9029638544594198	1.1110375709594258	2.266344605475041	[0.495974235104667, 4.2473429951690855]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	5-HMF	mg/100 g (source coffee-brew report basis)	18	6	6.999999999999999	8.186535120420775	1.0751596617838295	1.2873638906005878	-3.95516952522712e-16	[-0.019323671497584235, 0.01932367149758384]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	Caffeine	mg/100 g (source coffee-brew report basis)	18	6	53.469565217391306	66.58369606916264	1.1003989532058986	1.5367794531974603	-0.12882447665057528	[-1.5845410628019436, 1.024154589371967]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	Gallic acid	mg/100 g (source coffee-brew report basis)	18	6	6.3130434782608695	8.461648037033063	1.2370050857193744	1.9585332171662113	0.02028985507246439	[-0.017391304347825688, 0.06763285024154639]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_ADD	C_BASE	Trigonelline	mg/100 g (source coffee-brew report basis)	18	6	43.72463768115942	51.48077231437419	1.0194104837559688	1.2467990810605374	0.6086956521738974	[-3.1579677144893337e-14, 1.826086956521724]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	3-CQA	mg/100 g (source coffee-brew report basis)	18	6	62.90338164251206	74.91652861144358	0.9818869057049086	1.1812705926989533			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	4-CQA	mg/100 g (source coffee-brew report basis)	18	6	29.110144927536233	33.92588571411339	1.003876458581642	1.1795850274003368			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	5-CQA	mg/100 g (source coffee-brew report basis)	18	6	18.78550724637681	23.02104185283364	0.9029638544594198	1.1110375709594258			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	5-HMF	mg/100 g (source coffee-brew report basis)	18	6	6.999999999999999	8.186535120420775	1.0751596617838295	1.2873638906005878			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	Caffeine	mg/100 g (source coffee-brew report basis)	18	6	53.469565217391306	66.58369606916264	1.1003989532058986	1.5367794531974603			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	Gallic acid	mg/100 g (source coffee-brew report basis)	18	6	6.3130434782608695	8.461648037033063	1.2370050857193744	1.9585332171662113			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
stanek_chemical	PHYSICOCHEMICAL_EFFECT	C_JOINT	C_ADD	Trigonelline	mg/100 g (source coffee-brew report basis)	18	6	43.72463768115942	51.48077231437419	1.0194104837559688	1.2467990810605374			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Acidity	source panel median on source-defined scale	8	2	0.73125	0.7996092795859737	1.1264945893544525	1.3365015669004305	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Aroma intensity	source panel median on source-defined scale	8	2	0.7250000000000001	0.8831760866327848	0.837321362484599	1.0292850553569453	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Aroma persistence	source panel median on source-defined scale	8	2	0.775	0.9627434756984854	1.3762874704758254	1.948611944745663	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Astringency	source panel median on source-defined scale	8	2	0.4875	0.5533985905294664	0.9000261360937545	1.0329935729019193	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Bitter	source panel median on source-defined scale	8	2	0.7812500000000001	1.1086309124320863	0.980405810705512	1.4621287606844044	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Body	source panel median on source-defined scale	8	2	1.1125	1.2783045411794483	0.8730455728705175	1.0095146205577061	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Burnt	source panel median on source-defined scale	8	2	0.49375	0.6434768838116876	0.948496474797886	1.2420652060619939	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Caramel	source panel median on source-defined scale	8	2	0.50625	0.5782516753110188	0.9349553422798453	1.0799261675323917	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Cereals	source panel median on source-defined scale	8	2	0.425	0.47893110151670043	0.898194824463101	1.0231363631554384	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Cocoa	source panel median on source-defined scale	8	2	0.65625	0.7601397897755386	1.0506955525607167	1.2428758947530527	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Color intensity	source panel median on source-defined scale	8	2	0.25625	0.3491060010942236	1.5893305183934907	2.5868533240172598	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Dry vegetal	source panel median on source-defined scale	8	2	0.7999999999999999	0.945548782453872	2.188640974320259	3.1734257916030404	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Floral and fruity	source panel median on source-defined scale	8	2	0.39375	0.487660230078279	1.2798228411203039	1.592071108841074	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Honey	source panel median on source-defined scale	8	2	0.55	0.6670832032063166	1.1003973144756058	1.3860104332309051	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Nuts and dry fruits	source panel median on source-defined scale	8	2	0.4624999999999999	0.5659615711335885	0.8557259323501251	1.0891399796705674	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Pastry	source panel median on source-defined scale	8	2	0.7999999999999998	0.8944271909999157	2.031908678899511	2.293079234535831	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Positive aromas	source panel median on source-defined scale	8	2	0.37499999999999994	0.42167819483582497	1.073644373318902	1.2496840869308823	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Roasted	source panel median on source-defined scale	8	2	0.5375	0.6179603547154138	1.3818082588501053	1.75204949112599	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Stone fruit	source panel median on source-defined scale	8	2	0.45	0.5247022965453839	1.140216204392926	1.4384395343040932	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_BASE	C_BASE	Vegetal	source panel median on source-defined scale	8	2	0.6312500000000001	0.7325042661991806	1.2513860370454077	1.569950127156761	0.0	[0.0, 0.0]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Acidity	source panel median on source-defined scale	8	2	0.57125	0.6844934258267205	0.9070446433970486	1.1256276613985705	0.15999999999999986	[0.1349999999999999, 0.18499999999999983]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Aroma intensity	source panel median on source-defined scale	8	2	0.42000000000000004	0.5308307168956975	0.48424145372777827	0.6231102068901726	0.30500000000000005	[0.2649999999999999, 0.3450000000000002]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Aroma persistence	source panel median on source-defined scale	8	2	0.6737500000000003	0.82869249423414	1.150405028310616	1.646309070688785	0.10124999999999962	[-0.0125000000000004, 0.21499999999999964]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Astringency	source panel median on source-defined scale	8	2	0.48249999999999993	0.524130231908063	0.8842311704949057	0.9657962214540821	0.005000000000000032	[-0.03749999999999998, 0.04750000000000004]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Bitter	source panel median on source-defined scale	8	2	0.675	0.9618861679013792	0.8253669882551975	1.2751989956992902	0.10625000000000007	[0.012500000000000067, 0.20000000000000007]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Body	source panel median on source-defined scale	8	2	0.5925	0.6995980989110819	0.4686975567255546	0.5582237872906618	0.5200000000000001	[0.39500000000000024, 0.645]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Burnt	source panel median on source-defined scale	8	2	0.38625000000000004	0.4903442668166928	0.7242651585615401	0.9561949303747168	0.10749999999999996	[0.014999999999999944, 0.19999999999999998]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Caramel	source panel median on source-defined scale	8	2	0.33999999999999997	0.379835490706174	0.6267363888368473	0.7097779266546348	0.16625000000000004	[0.13750000000000007, 0.195]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Cereals	source panel median on source-defined scale	8	2	0.44875000000000004	0.5443172328706855	0.9429496923269045	1.1527182464984456	-0.02375000000000005	[-0.0625, 0.014999999999999902]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Cocoa	source panel median on source-defined scale	8	2	0.655	0.7644442425710329	1.056504685301539	1.2515206828948284	0.0012499999999999178	[-0.050000000000000155, 0.05249999999999999]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Color intensity	source panel median on source-defined scale	8	2	0.25	0.3380088756231115	1.5760618960826338	2.4816354174880844	0.006249999999999978	[0.0, 0.012499999999999956]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Dry vegetal	source panel median on source-defined scale	8	2	0.87	1.0410991787529178	2.2874226027932196	3.267367457427078	-0.07000000000000006	[-0.125, -0.015000000000000124]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Floral and fruity	source panel median on source-defined scale	8	2	0.41250000000000003	0.47744764110842564	1.3453506453698818	1.5594914462165965	-0.018750000000000044	[-0.03749999999999992, -1.6653345369377348e-16]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Honey	source panel median on source-defined scale	8	2	0.5700000000000001	0.6327815578854997	1.130846965919557	1.3100714842279768	-0.020000000000000046	[-0.045000000000000095, 0.0050000000000000044]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Nuts and dry fruits	source panel median on source-defined scale	8	2	0.3812499999999999	0.4672057897757688	0.7088776925737703	0.9003175136274715	0.08124999999999999	[0.07499999999999996, 0.08750000000000002]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Pastry	source panel median on source-defined scale	8	2	0.8	0.9308766029931143	2.0319086788995113	2.3794178082438417	-8.326672684688674e-17	[-1.1102230246251565e-16, -5.551115123125783e-17]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Positive aromas	source panel median on source-defined scale	8	2	0.2737500000000001	0.31762792698375886	0.8071314371385861	0.9522191995893621	0.10124999999999984	[0.0774999999999999, 0.12499999999999978]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Roasted	source panel median on source-defined scale	8	2	0.4650000000000001	0.5330630825709093	1.2011645471487244	1.5071009936357695	0.0724999999999999	[0.06249999999999978, 0.08250000000000002]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Stone fruit	source panel median on source-defined scale	8	2	0.30499999999999994	0.3883056141752266	0.7810641899207127	1.0815509338068992	0.14500000000000013	[0.12500000000000022, 0.16500000000000004]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C0	C_BASE	Vegetal	source panel median on source-defined scale	8	2	0.725	0.7693991161939295	1.3747314916829119	1.5870874668920996	-0.09374999999999994	[-0.18000000000000005, -0.00749999999999984]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Acidity	source panel median on source-defined scale	8	2	0.73125	0.7996092795859737	1.1264945893544525	1.3365015669004305			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Aroma intensity	source panel median on source-defined scale	8	2	0.7250000000000001	0.8831760866327848	0.837321362484599	1.0292850553569453			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Aroma persistence	source panel median on source-defined scale	8	2	0.775	0.9627434756984854	1.3762874704758254	1.948611944745663			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Astringency	source panel median on source-defined scale	8	2	0.4875	0.5533985905294664	0.9000261360937545	1.0329935729019193			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Bitter	source panel median on source-defined scale	8	2	0.7812500000000001	1.1086309124320863	0.980405810705512	1.4621287606844044			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Body	source panel median on source-defined scale	8	2	1.1125	1.2783045411794483	0.8730455728705175	1.0095146205577061			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Burnt	source panel median on source-defined scale	8	2	0.49375	0.6434768838116876	0.948496474797886	1.2420652060619939			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Caramel	source panel median on source-defined scale	8	2	0.50625	0.5782516753110188	0.9349553422798453	1.0799261675323917			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Cereals	source panel median on source-defined scale	8	2	0.425	0.47893110151670043	0.898194824463101	1.0231363631554384			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Cocoa	source panel median on source-defined scale	8	2	0.65625	0.7601397897755386	1.0506955525607167	1.2428758947530527			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Color intensity	source panel median on source-defined scale	8	2	0.25625	0.3491060010942236	1.5893305183934907	2.5868533240172598			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Dry vegetal	source panel median on source-defined scale	8	2	0.7999999999999999	0.945548782453872	2.188640974320259	3.1734257916030404			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Floral and fruity	source panel median on source-defined scale	8	2	0.39375	0.487660230078279	1.2798228411203039	1.592071108841074			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Honey	source panel median on source-defined scale	8	2	0.55	0.6670832032063166	1.1003973144756058	1.3860104332309051			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Nuts and dry fruits	source panel median on source-defined scale	8	2	0.4624999999999999	0.5659615711335885	0.8557259323501251	1.0891399796705674			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Pastry	source panel median on source-defined scale	8	2	0.7999999999999998	0.8944271909999157	2.031908678899511	2.293079234535831			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Positive aromas	source panel median on source-defined scale	8	2	0.37499999999999994	0.42167819483582497	1.073644373318902	1.2496840869308823			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Roasted	source panel median on source-defined scale	8	2	0.5375	0.6179603547154138	1.3818082588501053	1.75204949112599			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Stone fruit	source panel median on source-defined scale	8	2	0.45	0.5247022965453839	1.140216204392926	1.4384395343040932			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_C1	C_BASE	Vegetal	source panel median on source-defined scale	8	2	0.6312500000000001	0.7325042661991806	1.2513860370454077	1.569950127156761			AGGREGATE_ONLY; source-native roast, not product seven bins	NOT_ESTIMABLE	No source roast contrast; fitting a zero-feature control is not evidence of C1 efficacy
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_ADD	C_BASE	Acidity	source panel median on source-defined scale	8	2	0.57125	0.6844934258267205	0.9070446433970486	1.1256276613985705	0.15999999999999986	[0.1349999999999999, 0.18499999999999983]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
vezzulli_panel	SENSORY_ATTRIBUTE_EFFECT	C_ADD	C_BASE	Aroma intensity	source panel median on source-defined scale	8	2	0.42000000000000004	0.5308307168956975	0.48424145372777827	0.6231102068901726	0.30500000000000005	[0.2649999999999999, 0.3450000000000002]	AGGREGATE_ONLY; source-native roast, not product seven bins	INCONCLUSIVE	Small source-specific grouped evaluation; no universal causal or descriptor inference claim
