post30k_effective_record_id	post30k_coffee_identity_id	post30k_source_locator	post30k_year_id	post30k_descriptor_bundle_sha256	old_domain_candidate_count	candidate_effective_record_id	candidate_year_id	candidate_name_sha256	candidate_descriptor_bundle_sha256	name_token_overlap	year_exact	descriptor_bundle_exact	match_state	identity_merge_authorized	decision_basis
effective-b2:4bbcafca1686512dd47ec1fa	coffee-b2:a896b897f762ce603fc81cfb	https://farmdirectory.cupofexcellence.org/listing/21-rukun-saudara-farm-indonesia-2023-24/	year.2023	dab79e327de293c93bf0518462f4a4b29c54ff17a6136702d32cb97eb80c823d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:4e89b0d56602217f3c9e0de7	coffee-b2:9569430cca188042e622ac25	https://farmdirectory.cupofexcellence.org/listing/7-el-itacayo-honduras-2024/	year.2024	34d9f87806a8fdd038e6523777901729ff584ec9b569433b72ddb8711c6f7086	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:4ed81b4435b756481f85d8f2	coffee-b2:f3d5e616981ae777cd19c0ab	https://farmdirectory.cupofexcellence.org/listing/nw-sitio-da-lagoa-brazil-2023-expermimental/	year.2023	286d21a8ff69b4b87ac75116d87dfa27f8adec7519b10760bf09e91c4ade610d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:4ff913f5e02e9312ca1ac29d	coffee-b2:bf9668e92d29df1e20425085	https://farmdirectory.cupofexcellence.org/listing/9-holanda-el-salvador-2024-dry/	year.2024	120b5d2743c0976ea425a5632ae05588004f5917ec21f57b7fed5cecd935489f	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5181c635647545b087ecdcc2	coffee-b2:18c6279d02b8271d9f50743c	https://farmdirectory.cupofexcellence.org/listing/nw-ethiopia-el-salvador-2024-dry/	year.2024	31edf9930bd055979473c75aad7bc23301fb1e31aaa8bbb92c6824c3af29b377	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:51c18e591d9e665e3c75ea32	coffee-b2:f2ded3c30bd0213910e88aac	https://farmdirectory.cupofexcellence.org/listing/29-ermelita-peru-2023/	year.2023	7f830ded2e866e16768c4121e2c7a07100cca620ed604488775fa1bef1c52f82	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5520a1896ca3f28391e6c9e9	coffee-b2:c55019225cb51ef1c202ef55	https://farmdirectory.cupofexcellence.org/listing/10-eliza-ecuador-2023/	year.2023	321cbefd54be08bf7655fe4a04e044c6eab7dc4aa8c3ab4eb0a4af0c5efbff30	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:55e239235147cfc9f1f316d1	coffee-b2:e46239bd7794b3a2c662cfdb	https://farmdirectory.cupofexcellence.org/listing/1-ijen-lestari-indonesia-2023-24/	year.2023	fb8f8375012c5b3a142039df93e01197d0a2e0c63bb877f0a59c627ab8f312ee	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:55fb22a45133dbe6a00388b6	coffee-b2:c56c241d4276791028b124e1	https://farmdirectory.cupofexcellence.org/listing/3-angin-angin-indonesia-2023-24/	year.2023	fa94e54350f282663c21a8a8e781a20e16941c73658d018007092b23af22a0f9	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:59cbe6b85fe8d0131a579e32	coffee-b2:a43a195a8c2b88cf34992fed	https://farmdirectory.cupofexcellence.org/listing/nw-fazenda-primavera-brazil-2023/	year.2023	2157c951f2cae2a098edcdeedda6748e8d32bf0a0e35b9644175aaaca667a236	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5a6790fe4c64f9e209c34ef8	coffee-b2:568022bafe963a445dd59511	https://farmdirectory.cupofexcellence.org/listing/10-buena-vista-honduras-2024/	year.2024	f044b91e565340470aadc01adc812ced5bee375396402cc7dc40cbe63346d3d3	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5a9dc4ee63977b479c6ba01a	coffee-b2:0cb16bb14f4f5398821beaa3	https://farmdirectory.cupofexcellence.org/listing/23-el-rejo-peru-2023/	year.2023	b65ca5bd60dad870d99489e36ca93ee4c5c7f2f3faec3747a22db77e38f2f4c7	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5abd7bfb7c48fe4e9a576d62	coffee-b2:c7a334b6790a8020e1283a16	https://farmdirectory.cupofexcellence.org/listing/4-paraiso-nicaragua-2024/	year.2024	008095254028c10a6c325b3918bd3f72813174935d1340884b8a114e8a00fe77	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5b058685c20fa80a859b506f	coffee-b2:005104ba8431e8848c6271f0	https://farmdirectory.cupofexcellence.org/listing/17-weninggalih-indonesia-2023-24/	year.2023	f21b9d4ad779cdbcdfeb55a480e2f42161c6b647312b106b4e671a71f35972ac	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5cb6347a485005985c227405	coffee-b2:91cffa9119f9fa1f7266e398	https://farmdirectory.cupofexcellence.org/listing/10-fazenda-agua-limpa-brazil-2023-experimental/	year.2023	22449a32f97e554f00ee67de13a42d0b8a5613f21ff9c4748a21e643cddb28c8	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:5f4910970747a55f964f6b00	coffee-b2:a2a82750aecf8abf711d07cc	https://farmdirectory.cupofexcellence.org/listing/12-el-colibri-peru-2023/	year.2023	9e7306677e4aed6c2ad44b5cca4705d48fbd1f9bdf5ae4e417454de6cc0526ef	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:60e21e8f087ab4e3dd2099de	coffee-b2:08c8f4c0b6604e5582df8813	https://farmdirectory.cupofexcellence.org/listing/10-fazenda-agua-limpa-brazil-2023-wet/	year.2023	3929683d1ec3a4f644a0b53f361c7578c358a9a64c3d0542675c7903cc5ccb8b	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:621e3bac0a1e3c8507072cc3	coffee-b2:d2f2d24091c77f4f50d819b8	https://farmdirectory.cupofexcellence.org/listing/8-las-moras-honduras-2024/	year.2024	7e7c89b13dc7ac4cb3e716bbfb6b49b5c84ff6d54cbf367252d5020028d3d4b6	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:63e2b483d8560bba0a970448	coffee-b2:6f3018b9a731b38d34e4ef78	https://farmdirectory.cupofexcellence.org/listing/9-el-alisal-ecuador-2023/	year.2023	c74ef267b4d9759b90519a75ef62d84f2ec17029a926d6a028efcc977b079de8	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:64507cde05e4952947c47592	coffee-b2:f8b7152e34fc77fb041c9ac7	https://farmdirectory.cupofexcellence.org/listing/6-los-primos-honduras-2024/	year.2024	c35c9ec2851c695d2ae1132cc284dc48c088afc8b58d45beecdf22c442a954ee	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:6722c6657bc3298c10b6d92d	coffee-b2:eb4cc44f29cf5a35235494bc	https://farmdirectory.cupofexcellence.org/listing/nw-el-huayaquil-peru-2023/	year.2023	40dcebd9b34e9fba4ad040dc5eb78f5b91c249ebc53eabdf69b3ed3b0a09590d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:69c8df0a76ef4010ae256a86	coffee-b2:95076456b21860773ea6691a	https://farmdirectory.cupofexcellence.org/listing/3-el-portezuelo-el-salvador-2024-wet/	year.2024	2753b157c072f2c3a02f0024de023d58cb81e2719f6ef87b99661f52d3a65f8a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:6d35addd9a859fd382c22880	coffee-b2:5fbdf88b7cc6f966b94c827d	https://farmdirectory.cupofexcellence.org/listing/24-la-pomarrosa-peru-2023/	year.2023	aff08619bf51e3948d7a341e9054f1b3d5a7cbb94a9157123b1d1d8fcb61cd8f	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:6dbcf07f4d9d860ff9a9dfab	coffee-b2:3a9e48b198b995b4243063e8	https://farmdirectory.cupofexcellence.org/listing/15-mate-peru-2023/	year.2023	d4f07cd31375a0370db58ddc5d31b2f2d85a138216bdbdb83be1fa63c09f8bb1	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:705be47ed949eeedd5c2843b	coffee-b2:8a69b66982aef6b5cd9d00d9	https://farmdirectory.cupofexcellence.org/listing/1-las-brumas-el-salvador-2024-experimental/	year.2024	ce39bfb940ec135117b3d84fca25109e3d0456e06faa863e499bfecd443fbf0e	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:72c840be843c50d321f8b2f7	coffee-b2:ec38219b0ddeb26eb334f472	https://farmdirectory.cupofexcellence.org/listing/4-fazenda-rochedo-brazil-2023-wet/	year.2023	885ba2210ec62b46a7c0b3ecc750431209151fadfaedb2d272dbf5a28902e800	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:72cff80e0341b9948930eae2	coffee-b2:b643f6175575382f64ac1371	https://farmdirectory.cupofexcellence.org/listing/2-sao-geraldo-brazil-2023/	year.2023	e31f1e0e78628daeef3cec6aa8e583d9756872422fc2c0358ce9cb5c4385ddff	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:7378a82cb4971059e9233ddc	coffee-b2:2360e57d50b2af99a40ccd50	https://farmdirectory.cupofexcellence.org/listing/nw-huatoroni-peru-2023/	year.2023	7d594b2665ef7553afefb00cc1e809f495db85f2a9ec24caae2782f58ceba1fe	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:749b4a50543eac30e151781a	coffee-b2:859d5138d12248ccc6699bc0	https://farmdirectory.cupofexcellence.org/listing/4-la-esmeralda-costa-rica-2024-dry/	year.2024	cfb18bbbb9e2520c8f42a6896f2eacdaf5efa0ab3c362b1d4af57afb43aa3116	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:75d251986b05f9b9adbc361e	coffee-b2:1527e4e967c0f54a1a9c55e4	https://farmdirectory.cupofexcellence.org/listing/4-san-antonio-de-alejandria-el-salvador-2024-wet/	year.2024	d8febb4de1f5eb504fa0b5ed1140b1523d953ba0092924eb7c09cf6726216b35	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:76fde0d37096d30996b85b1b	coffee-b2:aef1f9126ea07dabd3b992e4	https://farmdirectory.cupofexcellence.org/listing/5-el-cambalache-nicaragua-2024/	year.2024	7506e47596947dd9070a878a59b7d116afd203a9ea50ec6c4aa1c82168e73655	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:77edb12f06d31c64589befea	coffee-b2:b15d2b534376b32acf503332	https://farmdirectory.cupofexcellence.org/listing/13-la-leona-honduras-2024/	year.2024	4cc58d09ffa86dd9554e1bf2c6267bc5f9b9625dae7ba2b7baf2257304a2520c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:78097efdd2908aec23352999	coffee-b2:6e1365c11f0da110fc8762e3	https://farmdirectory.cupofexcellence.org/listing/10-finca-los-santos-peru-2023/	year.2023	a557accb3312f3a241077d705450aa47ece555b644dd1c8a213fb928b587683c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:795276b40a135554534a1948	coffee-b2:af252fe4f2949dbbb02d9e62	https://farmdirectory.cupofexcellence.org/listing/15-cafe-johann-eduador-2023/	year.2023	9b54a48d647c31babfe67008a01ccadf530624960bf61119cd0903ea90a457a4	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:7c0146bf6ad357130b9d8f3e	coffee-b2:9b7596c82b370add11658ba2	https://farmdirectory.cupofexcellence.org/listing/8-puerto-arturo-el-salvador-2024-experimental/	year.2024	496ed42a1a827773687f66853fd2833ab5f99fd5cbea002be2ceb169d10cecab	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:7c860fa2e5c60e5bc565438b	coffee-b2:f292d7699845fc5c4d5e1896	https://farmdirectory.cupofexcellence.org/listing/nw-santa-yamilet-peru-2023/	year.2023	7243346701323ad21a33ae8b3b44dcb051e24e023d6bb2252995417c8c78d470	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:7fd46cc68ab7e9aa3f18da0b	coffee-b2:514967c33af5145064bd8bb1	https://farmdirectory.cupofexcellence.org/listing/13-blok-emper-indonesia-2023-24/	year.2023	99624d2676a684bce771e863991a4fc48b3e8c29840e144f053409be257feb32	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:804e1429a16cf78c31ac5979	coffee-b2:ac3b74a7e589527997f334ff	https://farmdirectory.cupofexcellence.org/listing/5-el-bosque-geisha-costa-rica-2024-experimental/	year.2024	d16d67439f29d7e114f3c93409de9976aff3552ac473ab3c989c332c1b0b99b5	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:80de47f6f76b7e4864440517	coffee-b2:c5d7df21d0b2979c08e8b146	https://farmdirectory.cupofexcellence.org/listing/2-ethiopia-el-salvador-2024-experimental/	year.2024	b24f95fee8de454cc9c7d4661f4c9a6f2429849ed8f06cb1e2e1c25f9cd9ba61	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:833575e0cf7436d0280caf4e	coffee-b2:b4470f35f94e75c0ff9f0ca9	https://farmdirectory.cupofexcellence.org/listing/8-fazenda-bela-vista-brazil-2023-experimental/	year.2023	2e2628ed8f7767f20ae0f2ad2fbc652b959cf919ee3d3a4829a610da930c05c3	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:86666121dc4d89703cf19c24	coffee-b2:2183e2632095b915426c5cc0	https://farmdirectory.cupofexcellence.org/listing/1-fazenda-rio-verde-brazil-2023-experimental/	year.2023	1749f32078e377fb7bc1765a4449b39f109f2f3b687e18227d461072f8562386	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:88810c55dee974a789aee37a	coffee-b2:0a18719020b28092135523fb	https://farmdirectory.cupofexcellence.org/listing/nw-valle-cristal-peru-2023/	year.2023	ebf66ef7b96826b3f18e2641e735dd7a6de8a9665dd1ccc540ee88ef7bd885ed	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:89494d3c9627b783ec0ccb1b	coffee-b2:b01d23c13a98fca766b54551	https://farmdirectory.cupofexcellence.org/listing/1-santa-teresa-el-salvador-2024-wet/	year.2024	0a1d582671c1e9cda085c09521ec01b068123b650a380b21786320dd37bf1efb	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:89955747a0377c0d4f6bd116	coffee-b2:bb6a4ec6f2fae6b02bd858fe	https://farmdirectory.cupofexcellence.org/listing/4-la-montana-el-salvador-2024-wet/	year.2024	26cb6505730c1b19f5b6eda66201748f73dd6ac5128e40e0e7ee9b3ce3faf995	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:8aefcf1a8fb354cd70592f99	coffee-b2:4c37626c7aadfb00676b3fef	https://farmdirectory.cupofexcellence.org/listing/8-rantekarua-coffee-plantation-pt-sulotco-jaya-abadi-indonesia-2023-24/	year.2023	8fbead8f8e9d745d632ed6b378ede86a38ac9873069cb58a5b7d271582a64a7e	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:8d5660671b2707005c82a952	coffee-b2:3c5dd68058b97d53722d47e7	https://farmdirectory.cupofexcellence.org/listing/22-empus-reje-guru-indonesia-2023-24/	year.2023	73ba185722ef5c16ed9ed7f0853163a23dda01d31083ff505ccbf30b3b62a61a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:8e12356741843c7636535043	coffee-b2:a7d66b3207da1f497cfd854f	https://farmdirectory.cupofexcellence.org/listing/4-pino-de-oro-honduras-2024/	year.2024	68104e28540dc08a30089e61cc54026bff573cee9db6dd029eb6678281df6f5c	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:90f14ebd1296e6874c8de597	coffee-b2:56e354e3db8f9a52b19347c4	https://farmdirectory.cupofexcellence.org/listing/18-artemira-peru-2023/	year.2023	ef4ff41ccba51491b5d0b68d073cd7132cca4266f3819916a61eda1490f87cf7	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:91fb29ec704326b9c3bc1fd4	coffee-b2:be931891e1e0996e7a72840d	https://farmdirectory.cupofexcellence.org/listing/6-lugmapata-ecuador-2023/	year.2023	972d265b8b48b10a682fa0d28cb95e817fdd473c865c90ec80f03c2918ff0d6d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:924709142abc6036aa44c864	coffee-b2:87df933f66449f1ac5564fc7	https://farmdirectory.cupofexcellence.org/listing/2-sitio-tres-barras-brazil-2023-wet/	year.2023	6580b7c79317ec3327c7aadbfef5d989978389a9a958ec0abc95c78f9f982bdd	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:93d560a030fec31835f4cf36	coffee-b2:677589ac81f00d34786e21f5	https://farmdirectory.cupofexcellence.org/listing/nw-fazenda-samambaia-brazil-2023-dry/	year.2023	ac26bc32120f97c260c4db13aa90dbb3c87b958db92922349bbb1ec792f3be7e	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:96e1a6aa206d7a158d644fb8	coffee-b2:7fcfd3b284dc937e9fce54c4	https://farmdirectory.cupofexcellence.org/listing/1-la-noria-ecuador-2023/	year.2023	b64609e6ca58ee0ef443ce460742c36f0fbc0d894dd73140cc1c4deea7cea038	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:97a664c376df0f277f990441	coffee-b2:c713448fc58c0288fcbe9be9	https://farmdirectory.cupofexcellence.org/listing/9-la-furiosa-nicaragua-2024/	year.2024	290a269bd42b0491d424d3d24a22adff1cd42b029300063c50d92683295c79ca	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:986d0588ff12240401b15a49	coffee-b2:3ac32f01bb7237eac5c799ff	https://farmdirectory.cupofexcellence.org/listing/nw-fazenda-santo-antonio-brazil-2023/	year.2023	3a691ebda38fe7b8fcecbe01141e2b02bd9d0c4921de67bdf49cb98feb28635d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:992b30bfa851fe0ec5661869	coffee-b2:cfd9566158c71426d7f15fa4	https://farmdirectory.cupofexcellence.org/listing/10-finca-de-berman-indonesia-2023-24/	year.2023	57c568c5511ec57985ecab003fdc1120d9d9fdc5d22ee1e65d0d79265c502c56	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:9adc5cd5f2747c4b64485f85	coffee-b2:bf24ca8b4242b1577e97cb59	https://farmdirectory.cupofexcellence.org/listing/1-la-salsa-honduras-2024/	year.2024	ade4e122d6aaa7aa122807e6c31ce13b8edad78e70a9241b391f9b5c9219c16b	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:9b8f11e332678f37a53e34c0	coffee-b2:b4d91cbe2984929580aa8b08	https://farmdirectory.cupofexcellence.org/listing/9-pt-de-gayo-agri-indonesia-indonesia-2023-24/	year.2023	a9475e3ced6aa52bae51090e4d92282efc31ae0cc9f68c7cab6eff69a9bfbe18	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
