extension_batch_id	descriptor_assertion_id	source_family_id	source_route_id	route_schema	source_url	source_artifact_sha256	source_locator	effective_record_id	coffee_identity_id	edition_or_release	edition_year	source_language	preparation_service	roast_evidence_sha256_or_state	source_field_label	raw_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	descriptor_class	evidence_tier	collection_tier	provenance_state	rights_state	rights_basis	publication_layer	judge_observation_id_sha256	provisional_normalized_form_id	provisional_normalized_form_sha256	mapping_status	mapping_method	mapping_confidence	mapping_basis	review_requirement	human_reviewed	model_eligible	counts_as_assertion	counts_as_record_unique_descriptor	source_text_storage_state	publisher_id	parser_version	adapter_version	acquisition_cursor	frozen_snapshot_version	frozen_snapshot_member
professional-descriptor-post30k-extension-20260829	assertion-b2:7a9a997f2ee6d5c3a9ffebfb	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Aroma / Flavor;index=2	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	c3ef95dfd1a0d882bb16077ff598d5fd59c93dce9124bce5c8495fad39087f63	30b65263d03e27435a32be40df539a8f80b3c5a171307b8d2628bb89e53f16e1	30b65263d03e27435a32be40df539a8f80b3c5a171307b8d2628bb89e53f16e1	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:30b65263d03e27435a32be40	30b65263d03e27435a32be40df539a8f80b3c5a171307b8d2628bb89e53f16e1	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:ad53db7b7c943e940dcc1ff6	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Aroma / Flavor;index=2	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	c3ef95dfd1a0d882bb16077ff598d5fd59c93dce9124bce5c8495fad39087f63	37290d74ac4d186e3a8e5785d259d2ec04fac91ae28092e7620ec8bc99e830aa	37290d74ac4d186e3a8e5785d259d2ec04fac91ae28092e7620ec8bc99e830aa	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:37290d74ac4d186e3a8e5785	37290d74ac4d186e3a8e5785d259d2ec04fac91ae28092e7620ec8bc99e830aa	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:9d504dc9c9276ad735495ea3	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Aroma / Flavor;index=2	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	c3ef95dfd1a0d882bb16077ff598d5fd59c93dce9124bce5c8495fad39087f63	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:6d1c5859550824d403d8c31a	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:d5a37929b2d34bc7c1bd9b6a	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Aroma / Flavor;index=2	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	c3ef95dfd1a0d882bb16077ff598d5fd59c93dce9124bce5c8495fad39087f63	6c929ce0df7ff525e8ead8fc3b5fdaf2840b0f8a6b92ce57fe536b66c14aaabe	6c929ce0df7ff525e8ead8fc3b5fdaf2840b0f8a6b92ce57fe536b66c14aaabe	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:6c929ce0df7ff525e8ead8fc	6c929ce0df7ff525e8ead8fc3b5fdaf2840b0f8a6b92ce57fe536b66c14aaabe	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:0d42ae46e1ee4b781fbbb2e1	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Aroma / Flavor;index=2	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:6ddda748d327ba9ec1a784d1d8f705180733aa3d78dce9d5ce8d7b802c7e4011	c3ef95dfd1a0d882bb16077ff598d5fd59c93dce9124bce5c8495fad39087f63	7718041e5adb15ba2feaa3f0f9fcc5e1b6f4aa172d890c2186e05ba9a6fe0b47	7718041e5adb15ba2feaa3f0f9fcc5e1b6f4aa172d890c2186e05ba9a6fe0b47	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:7718041e5adb15ba2feaa3f0	7718041e5adb15ba2feaa3f0f9fcc5e1b6f4aa172d890c2186e05ba9a6fe0b47	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:eef9fa409b086decc5117c04	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Acidity;index=3	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	581236ba7ca265cb5c7c4184e32c2c0dcfaf996302f53421e589cfe99ca27db2	d4c90fc47beb3bc69b5bb55e62b9df5f039df9580cc51f00cf576dd87b3cf5ce	d4c90fc47beb3bc69b5bb55e62b9df5f039df9580cc51f00cf576dd87b3cf5ce	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:d4c90fc47beb3bc69b5bb55e	d4c90fc47beb3bc69b5bb55e62b9df5f039df9580cc51f00cf576dd87b3cf5ce	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:8fd7455a3ab13e715ab7c1d4	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Acidity;index=3	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	581236ba7ca265cb5c7c4184e32c2c0dcfaf996302f53421e589cfe99ca27db2	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:5c17109d20746ad75bc1bb9d	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	false	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:007bb70e453275e968eb41ad	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Acidity;index=3	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	581236ba7ca265cb5c7c4184e32c2c0dcfaf996302f53421e589cfe99ca27db2	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:7d108ddb9255c7f990a9ec23	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:0b8dd656ba85d21ea6aeeddf	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Acidity;index=3	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	581236ba7ca265cb5c7c4184e32c2c0dcfaf996302f53421e589cfe99ca27db2	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:939cdab24ab8e2507ed87ced	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:cdee6da911247e514b143ee4	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	356cd018cdf0021b953c9f46b73498660d59be6a907a8ba6921b845cdcefb8d3	html:item-attr=Acidity;index=3	effective-b2:4954bfa84dc34d1af61fa76f	coffee-b2:a10dd5c5e039ade9a2311e31	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:32857e06215ed58ae66ec40a2d2d8ce8bcb1d2c9942a72e171f17ca9d58c5e55	581236ba7ca265cb5c7c4184e32c2c0dcfaf996302f53421e589cfe99ca27db2	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	STRICT_FLAVOR	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:043d97d69419bd79f3b5c1d8	043d97d69419bd79f3b5c1d8acd900cdc8364cdfe2b1f6657c4e9de2580f594b	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=9;url=https://farmdirectory.cupofexcellence.org/listing/7-plan-del-hoyo-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:945f6c6473f36df813584d4a	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	9223289fa3b3832fc46742298ca39cea71e914f995dbe33ad6b2f3ba018e741b	html:item-attr=Overall;index=1	effective-b2:a187b595e32676650db566d0	coffee-b2:cfa70cde588623687a4883d5	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	b943f5d7aedf0e5cc5edb5ee88be87895f743d6b81e24388cfefcb9fdd896e06	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:a97b0931730e83fbf9284ff0	a97b0931730e83fbf9284ff00a4c5f7a4eef2189dddb89319a6dfa5871e28923	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:6b07ed675321ba42ab3f8070	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	9223289fa3b3832fc46742298ca39cea71e914f995dbe33ad6b2f3ba018e741b	html:item-attr=Overall;index=1	effective-b2:a187b595e32676650db566d0	coffee-b2:cfa70cde588623687a4883d5	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	b943f5d7aedf0e5cc5edb5ee88be87895f743d6b81e24388cfefcb9fdd896e06	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:728a07126ea01d49ac050b9a	728a07126ea01d49ac050b9acca152451ae22ca6c3a67c800759ce50ffb7d68d	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:7e26509c719b97601363d55e	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	9223289fa3b3832fc46742298ca39cea71e914f995dbe33ad6b2f3ba018e741b	html:item-attr=Overall;index=1	effective-b2:a187b595e32676650db566d0	coffee-b2:cfa70cde588623687a4883d5	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	b943f5d7aedf0e5cc5edb5ee88be87895f743d6b81e24388cfefcb9fdd896e06	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:7f18041501a6073856a11aec	7f18041501a6073856a11aeccde8725cb9fe20ddefe45b5772ae880290fb0f2c	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
professional-descriptor-post30k-extension-20260829	assertion-b2:99f83142749256fede7e02c9	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	schema.coe.structured-official-sensory-fields.v2	https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	9223289fa3b3832fc46742298ca39cea71e914f995dbe33ad6b2f3ba018e741b	html:item-attr=Overall;index=1	effective-b2:a187b595e32676650db566d0	coffee-b2:cfa70cde588623687a4883d5	Cup of Excellence 2024	2024	en	CUPPING	UNREPORTED	hash:sha256:715b1458abbee52eb88658bb578f99719f544104718a34de7d9bcea1383c4b34	b943f5d7aedf0e5cc5edb5ee88be87895f743d6b81e24388cfefcb9fdd896e06	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	BROAD_SENSORY	UNRESOLVED	SILVER	OFFICIAL_FIELD_ORIGIN_UNRESOLVED	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	GENERIC_ORGANIZER_SENSORY_FIELD		provisional-form:a7ec7f3ae09187df17173620	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	AUTO_ORTHOGRAPHIC	NFKC_CASE_SPACE_PUNCTUATION	0.990000	CASE_SPACING_AND_PUNCTUATION_NORMALIZATION	AUTO_PROVISIONALLY_MAPPED	false	false	true	true	OWNER_CONTROLLED_RESTRICTED_HASH_ONLY_PUBLIC	publisher:ce51521ee85097dc9bfca03b	post30k.professional-descriptor-parser.v1	post30k.public-safe-adapter.v1	archive-page=79;detail-index=10;url=https://farmdirectory.cupofexcellence.org/listing/8-san-luis-de-los-recuerdos-el-salvador-2024-wet/	professional-descriptor-candidate-v1-30k	false
