record_json
"{""method"": ""Acid and sour were distinct consumer terms."", ""limitation"": ""Terms must not be silently merged."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.round3h.gorman.08"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Floral-and-fruity was a panel construct."", ""limitation"": ""Tea-style wording remains unsupported."", ""source_key"": ""pmc.vezzulli-2022"", ""snapshot_key"": ""snapshot.pmc8953325.xml"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 8, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Vezzulli 2022 Table 2"", ""source_diversity"": 1, ""source_family_key"": ""family.vezzulli-trainedpanel-2022"", ""target_entity_key"": ""question-range.floral-tea-reference.floral-tea"", ""evidence_claim_key"": ""claim.round3h.vezzulli.12"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Floral and tea appeared as independent observed quality drivers."", ""limitation"": ""No Atlas wording validation."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""question-range.family-direction.floral-tea"", ""evidence_claim_key"": ""claim.round3h.cuality.05"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Floral class frequency supplies independent research support."", ""limitation"": ""No ordinary-user wording evidence."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""question-range.family-direction.floral-tea"", ""evidence_claim_key"": ""claim.round3h.bollen.07"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Floral is a source descriptor class in Q-grader profiles."", ""limitation"": ""No tea relationship is tested."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""SOURCE_DEFINED_GROUPING"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""membership.floral-tea.floral"", ""evidence_claim_key"": ""claim.round3h.bollen.02"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Floral was selected in consumer CATA and associated with dairy coffee."", ""limitation"": ""No tea association is tested."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""membership.floral-tea.floral"", ""evidence_claim_key"": ""claim.round3h.gorman.02"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Fruity and Sour/Fermented are separate source classes."", ""limitation"": ""Broad classes do not validate fruit subregions."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""fruit"", ""evidence_claim_key"": ""claim.round3h.bollen.03"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Fruity class frequency supplies independent research support."", ""limitation"": ""No fruit-subregion discrimination."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""question-range.family-direction.fruit"", ""evidence_claim_key"": ""claim.round3h.bollen.08"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Honey is a measured source descriptor across eight extraction cells."", ""limitation"": ""Exact-term source-local support only."", ""source_key"": ""pmc.vezzulli-2022"", ""snapshot_key"": ""snapshot.pmc8953325.xml"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 8, ""document_count"": 1, ""evidence_basis"": ""SOURCE_DEFINED_GROUPING"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Vezzulli 2022 Table 2"", ""source_diversity"": 1, ""source_family_key"": ""family.vezzulli-trainedpanel-2022"", ""target_entity_key"": ""membership.cocoa-nut-caramel.honey"", ""evidence_claim_key"": ""claim.round3h.vezzulli.03"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Honey is separately measured in the sensory panel."", ""limitation"": ""The source does not equate honey with basic sweetness."", ""source_key"": ""pmc.vezzulli-2022"", ""snapshot_key"": ""snapshot.pmc8953325.xml"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 8, ""document_count"": 1, ""evidence_basis"": ""SOURCE_DEFINED_GROUPING"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Vezzulli 2022 Table 2"", ""source_diversity"": 1, ""source_family_key"": ""family.vezzulli-trainedpanel-2022"", ""target_entity_key"": ""membership.sweet-associated.honey"", ""evidence_claim_key"": ""claim.round3h.vezzulli.04"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""JAR acidity adequacy and CATA acidity presence were separate measures."", ""limitation"": ""Adequacy must not be treated as intensity."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""question-range.acidity-character.acidity-character"", ""evidence_claim_key"": ""claim.round3h.cuality.08"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""JAR roast adequacy and separate CATA roast terms support distinct question constructs."", ""limitation"": ""Trademarked method identity is excluded."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""question-range.roast-direction.roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.cuality.07"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Mouth drying, thickness, and fullness were distinct observed terms."", ""limitation"": ""No shared intensity semantics."", ""source_key"": ""pmc.heo-2019"", ""snapshot_key"": ""snapshot.pmc6723667.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 14, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Heo 2019 Table 3 and reduced observed CATA sets"", ""source_diversity"": 1, ""source_family_key"": ""family.heo-coldbrew-consumers-2019"", ""target_entity_key"": ""texture-body-drying"", ""evidence_claim_key"": ""claim.round3h.heo.05"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Mouth drying, thickness, and fullness were separate consumer terms."", ""limitation"": ""No information gain estimate."", ""source_key"": ""pmc.heo-2019"", ""snapshot_key"": ""snapshot.pmc6723667.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 14, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Heo 2019 Table 3 and reduced observed CATA sets"", ""source_diversity"": 1, ""source_family_key"": ""family.heo-coldbrew-consumers-2019"", ""target_entity_key"": ""question-range.texture-direction.texture-body-drying"", ""evidence_claim_key"": ""claim.round3h.heo.08"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Mouthfeel was directly rated by naive consumers."", ""limitation"": ""Only a broad source construct is supported."", ""source_key"": ""scielo.iswaldi-2026"", ""snapshot_key"": ""snapshot.scielo-iswaldi-2026.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Iswaldi 2026 Table 3"", ""source_diversity"": 1, ""source_family_key"": ""family.iswaldi-rataconsumers-2026"", ""target_entity_key"": ""question-range.texture-character.texture-body-drying"", ""evidence_claim_key"": ""claim.round3h.iswaldi.06"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Multiple independent texture variables were rated."", ""limitation"": ""No ordinary-user texture wording test."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""question-range.texture-character.texture-body-drying"", ""evidence_claim_key"": ""claim.round3h.nguyen.10"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Naive consumers used an acidity intensity response across observed coffees."", ""limitation"": ""Does not validate project wording or comprehension."", ""source_key"": ""scielo.iswaldi-2026"", ""snapshot_key"": ""snapshot.scielo-iswaldi-2026.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Iswaldi 2026 Table 3"", ""source_diversity"": 1, ""source_family_key"": ""family.iswaldi-rataconsumers-2026"", ""target_entity_key"": ""question-range.bright-acidity.acidity-character"", ""evidence_claim_key"": ""claim.round3h.iswaldi.04"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Nutty and caramel intensities provide independent structure."", ""limitation"": ""Cocoa itself was not measured."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""question-range.cocoa-nut-reference.cocoa-nut-caramel"", ""evidence_claim_key"": ""claim.round3h.nguyen.08"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Nutty, caramel, dark brown, grain, and sesame vary independently."", ""limitation"": ""Milk matrix drives much of the structure."", ""source_key"": ""mdpi.nguyen-2026"", ""snapshot_key"": ""snapshot.mdpi-foods-15-02583.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 10, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Nguyen 2026 Tables 3 and 4"", ""source_diversity"": 1, ""source_family_key"": ""family.nguyen-pbma-thai-2026"", ""target_entity_key"": ""cocoa-nut-caramel"", ""evidence_claim_key"": ""claim.round3h.nguyen.02"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Nutty/Cocoa frequency is an independently measured construct."", ""limitation"": ""Broad source class limits exact option design."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""question-range.cocoa-nut-reference.cocoa-nut-caramel"", ""evidence_claim_key"": ""claim.round3h.bollen.06"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Nutty/Cocoa is a source descriptor class reported across 95 profiles."", ""limitation"": ""The class is broader than the exact Atlas member."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""SOURCE_DEFINED_GROUPING"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""membership.cocoa-nut-caramel.cocoa"", ""evidence_claim_key"": ""claim.round3h.bollen.01"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Pleasant acidity and acid/sour appeared as distinct quality drivers."", ""limitation"": ""Adequacy and presence are different measures."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""acidity-character"", ""evidence_claim_key"": ""claim.round3h.cuality.03"", ""evidence_direction"": ""MIXED"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Project reanalysis: brew-level Pearson and Spearman association between Citrus selection prevalence and mean Acidity JAR response"", ""limitation"": ""Correlational repeated-consumer data from one washed medium-roast Honduras coffee; Citrus and Acidity remain distinct constructs and no causality or general law is claimed."", ""source_key"": ""dryad.cotter-black-coffee.relationship.v4"", ""snapshot_key"": ""snapshot.dryad-cotter-relationship.v4"", ""configuration"": {""round"": ""3I"", ""pooling"": ""NONE_SOURCE_LOCAL_REANALYSIS"", ""pearson_p"": 0.000008814419733073104, ""pearson_r"": 0.7435702458531227, ""mean_delta"": 0.17807442973363097, ""spearman_p"": 0.00011700493631573394, ""spearman_rho"": 0.673733353098996, ""aggregation_unit"": ""27 controlled brew conditions"", ""citrus_semantics"": ""binary CATA selection"", ""acidity_semantics"": ""1-5 JAR adequacy; not pure intensity"", ""citrus_selected_n"": 577, ""citrus_not_selected_n"": 2609, ""citrus_selected_mean_acidity"": 3.287694974003466, ""citrus_not_selected_mean_acidity"": 3.109620544269835}, ""review_status"": ""REVIEWED"", ""support_count"": 27, ""document_count"": 3186, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL_BREW_CONDITION_CORRELATION"", ""evidence_locator"": ""cotter_dataset.csv grouped by Brew; Citrus and Acidity columns"", ""source_diversity"": 1, ""source_family_key"": ""family.legacy-cotter-consumers"", ""target_entity_key"": ""membership.acidity-character.citrus"", ""evidence_claim_key"": ""claim.round3i.cotter.acidity-citrus.correlation"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""RATA descriptor measured across nine source-defined sample configurations"", ""limitation"": ""Source-local smoke evidence only; no synonymy with roasty or spice."", ""source_key"": ""mendeley.liberica-sensory.v1"", ""snapshot_key"": ""snapshot.mendeley-liberica.v1"", ""configuration"": {""pooling"": ""NONE"", ""value_semantics"": ""source-local evidence; not sensory similarity"", ""long_tail_disposition"": ""INSUFFICIENT_FOR_RANGE"", ""minimum_document_count"": 2, ""minimum_occurrence_count"": 3, ""minimum_source_diversity"": 1}, ""review_status"": ""REVIEWED"", ""support_count"": 9, ""document_count"": 9, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Dataset.xlsx:RATA Test!A33:K62; aggregate row Smoky Aroma"", ""source_diversity"": 1, ""source_family_key"": ""family.liberica-ratapanel-2025"", ""target_entity_key"": ""membership.roast-spice-smoke.smoke"", ""evidence_claim_key"": ""claim.liberica.membership.smoke.supports"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""MEMBERSHIP"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roast changes multiple measured attributes without a combined roast-smoke variable."", ""limitation"": ""Roast condition is not a sensory synonym."", ""source_key"": ""scielo.iswaldi-2026"", ""snapshot_key"": ""snapshot.scielo-iswaldi-2026.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Iswaldi 2026 Table 3"", ""source_diversity"": 1, ""source_family_key"": ""family.iswaldi-rataconsumers-2026"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.iswaldi.03"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted and burnt are distinct panel variables."", ""limitation"": ""No smoke variable or roast scheme comparison."", ""source_key"": ""pmc.vezzulli-2022"", ""snapshot_key"": ""snapshot.pmc8953325.xml"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 8, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Vezzulli 2022 Table 2"", ""source_diversity"": 1, ""source_family_key"": ""family.vezzulli-trainedpanel-2022"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.vezzulli.09"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted and burnt contrasts were consumer-readable source constructs."", ""limitation"": ""Smoke remains absent."", ""source_key"": ""pmc.condelli-2022"", ""snapshot_key"": ""snapshot.pmc9826037.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 20, ""document_count"": 1, ""evidence_basis"": ""QUESTION_WORDING_EVIDENCE"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Condelli 2022 consumer CATA and aggregate analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.condelli-consumer-cata-2022"", ""target_entity_key"": ""question-range.roast-smoke-reference.roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.condelli.06"", ""evidence_direction"": ""SUPPORTS"", ""target_entity_type"": ""QUESTION_TARGET"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted and burnt were distinct consumer CATA terms."", ""limitation"": ""No smoke term in the retained construct set."", ""source_key"": ""pmc.condelli-2022"", ""snapshot_key"": ""snapshot.pmc9826037.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 20, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Condelli 2022 consumer CATA and aggregate analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.condelli-consumer-cata-2022"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.condelli.02"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted and Spices are separate source classes."", ""limitation"": ""No smoky class and one roast protocol only."", ""source_key"": ""figshare.bollen-2024"", ""snapshot_key"": ""snapshot.figshare-25735122.v1"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 95, ""document_count"": 1, ""evidence_basis"": ""COFFEE_SENSORY_STUDY"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Bollen 2024 Sensory_scores"", ""source_diversity"": 1, ""source_family_key"": ""family.bollen-robusta-qgraders-2024"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.bollen.04"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, and smoky had distinct observed quality directions."", ""limitation"": ""Generic evidence only; branded scorecard is not reproduced."", ""source_key"": ""pmc.coffee-cuality-2026"", ""snapshot_key"": ""snapshot.pmc12938992.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 12, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Guinard 2026 generic method architecture and aggregate drivers"", ""source_diversity"": 1, ""source_family_key"": ""family.coffee-cuality-experts-2026"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.cuality.02"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
"{""method"": ""Roasted, burnt, and smoky were distinct CATA terms with different associations."", ""limitation"": ""Distinct selections prohibit synonym pooling."", ""source_key"": ""mdpi.gorman-2021"", ""snapshot_key"": ""snapshot.mdpi-beverages-07-00080.vor"", ""configuration"": {""round"": ""3H"", ""pooled"": false, ""source_local"": true}, ""review_status"": ""REVIEWED"", ""support_count"": 4, ""document_count"": 1, ""evidence_basis"": ""OBSERVED_CO_SELECTION"", ""evidence_scope"": ""SOURCE_LOCAL"", ""evidence_locator"": ""Gorman 2021 Table 3 and CATA analysis"", ""source_diversity"": 1, ""source_family_key"": ""family.gorman-milk-consumers-2021"", ""target_entity_key"": ""roast-spice-smoke"", ""evidence_claim_key"": ""claim.round3h.gorman.06"", ""evidence_direction"": ""CHALLENGES"", ""target_entity_type"": ""ASSOCIATION_RANGE"", ""contradictory_evidence_retained"": true}"
