artifact_receipt_key	lane_key	census_item_key	canonical_url	retrieval_url	http_status	media_type	sha256	byte_count	inventory_basis
artifact-57ec4d8e3b136333460fe602cca2cafd	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=84	https://farmdirectory.cupofexcellence.org/listings/?pg=84	200		b36cee0523382dfa7cdafa0398c347f511b77b35eeef7e7afdbd7b29b896f620	130659	HASHED_ATTEMPT
artifact-58d48a8f9e533ae01d7af1918e5acad3	coe_bop	edition:coe:allianceforcoffeeexcellence_org_rwanda_2018:2018	https://cupofexcellence.org/rwanda-2018/	https://cupofexcellence.org/rwanda-2018/	200		b1860cb941e2d8d6993cc91c3b954e45828a4df8333d0958cd765e4412749894	207991	HASHED_ATTEMPT
artifact-596f9dd0fcaeff23048d968487aa8454	coe_bop	edition:coe:allianceforcoffeeexcellence_org_ecuador_2023:2023	https://allianceforcoffeeexcellence.org/ecuador-2023/	https://allianceforcoffeeexcellence.org/ecuador-2023/	200		4c2b5b24e8d92f9d76d55694a25e15eae54683590e88e04a387f65725d769172	343546	HASHED_ATTEMPT
artifact-5a3492d08ed75297822bc96270b50930	coe_bop	edition:coe:allianceforcoffeeexcellence_org_rwanda_2015:2015	https://cupofexcellence.org/rwanda-2015/	https://cupofexcellence.org/rwanda-2015/	200		0e5508b3ec26000b411a968cdcefc199df0aa438aa0e869b0e4654e1830976fa	155085	HASHED_ATTEMPT
artifact-5a50d61a54e1561b825ca7bcbd9a9d69	coe_bop	edition:coe_taiwan_2026	https://cupofexcellence.org/	https://cupofexcellence.org/	200		13a218edbde0d9d0c793398165c38b1961b52f077b4279654da3897893fa497a	6995404	HASHED_ATTEMPT
artifact-5a58b5abd30e8ace3e4ed12161a1c87c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2021:2021	https://allianceforcoffeeexcellence.org/el-salvador-2021/	https://allianceforcoffeeexcellence.org/el-salvador-2021/	200		15a905d9a3bacc10bd3110b59616f1a7e0bc6b4f7d3e2bbece83233ddf77d0be	450900	HASHED_ATTEMPT
artifact-5b10f1a44d4832fc464b9ef9dc8b8290	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2026:2026	https://allianceforcoffeeexcellence.org/mexico-2026/	https://allianceforcoffeeexcellence.org/mexico-2026/	200		b4b7d87a0bbef4f8aa981d4d2fa4be519fbda7858007189055d992881cf837df	436203	HASHED_ATTEMPT
artifact-5b232eacde13cb6bf2f07c8631edd7ed	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2009:2009	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2009/	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2009/	200		cf566239bcb7ca238255856624a3fbacdece2f04aeb5427575a0804507ff2ed0	325061	HASHED_ATTEMPT
artifact-5ba905a17cf7f977657dbf3bbc88a4eb	coe_bop	edition:coe:allianceforcoffeeexcellence_org_rwanda_2012:2012	https://allianceforcoffeeexcellence.org/rwanda-2012/	https://allianceforcoffeeexcellence.org/rwanda-2012/	200		90d178bd3a432e73da612ca1024a20319a293a49a1d1a76cdb2b9d959b599274	325778	HASHED_ATTEMPT
artifact-5c3659b80e49d017925dd5c89c00e7c3	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=15	https://farmdirectory.cupofexcellence.org/listings/?pg=15	200		d2ef6749860c4a81069befe08f644c98adbb1448e6b1f469a0c9f70c82202026	128696	HASHED_ATTEMPT
artifact-5c54e2a4b5568400b6156a231b2e5d80	coe_bop	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2013:2013_north	https://cupofexcellence.org/colombia-north-2013/	https://cupofexcellence.org/colombia-north-2013/	200		03475c0970b41372d8fe9dc1467f0cc705a58f99d495182876b6396ee7ddfee8	179651	HASHED_ATTEMPT
artifact-5c639caaa307283c7c4bec33c867e575	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2001:2001	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2001/	200		12f7246bcba867a32d2d644ffafa6e369ccb3f8ab87221a16a7f373cb4352377	314234	HASHED_ATTEMPT
artifact-5dc40d7ce6242ff70eb0a566c250bcdd	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2013:2013	https://cupofexcellence.org/mexico-2013/	https://cupofexcellence.org/mexico-2013/	200		68a57dbb274c13ab34bbc765efea95c995afca0b6541f3dc6bff08d948024912	175584	HASHED_ATTEMPT
artifact-5e196270ea38382d61754822c2e3430f	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2025:2025	https://allianceforcoffeeexcellence.org/mexico-2025/	https://allianceforcoffeeexcellence.org/mexico-2025/	200		c126c29e2291c3eee8258d82e1d0a63cb5a285ee1e513aec070cb35254a06820	394285	HASHED_ATTEMPT
artifact-5eec2bbd74a88b430f1b7f10041952f3	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=11	https://farmdirectory.cupofexcellence.org/listings/?pg=11	200		d5c740be4e03f9f3a184ccaf81630ff4999f153d522b6b303bd5dba37e39700b	129070	HASHED_ATTEMPT
artifact-5fcc78e51ca3ad18739678c346115493	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=58	https://farmdirectory.cupofexcellence.org/listings/?pg=58	200		650c88a5bd6157cbe29dfc55f23a52577cbf9e0c25f9b9011f2fbc98e2d56924	129559	HASHED_ATTEMPT
artifact-6123552a7c84cee95bc606da4aeef577	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2009:2009	https://allianceforcoffeeexcellence.org/costa-rica-2009/	https://allianceforcoffeeexcellence.org/costa-rica-2009/	200		0dabea7971b48928f168760b8d06fc02cae0ce95ff3b9652a731cf0fdabede08	321615	HASHED_ATTEMPT
artifact-616eaf9c47de4b2c5bc45503bc9647ce	coe_bop	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2021:2021	https://allianceforcoffeeexcellence.org/nicaragua-2021/	https://allianceforcoffeeexcellence.org/nicaragua-2021/	200		48046c27d1851dda76ae4a1d0cd53e79152112cd713c7fdc2c4048404b8ec24d	434527	HASHED_ATTEMPT
artifact-6182c567f20b523d219127efc6d702e0	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_2019:2019	https://cupofexcellence.org/brazil-2019/	https://cupofexcellence.org/brazil-2019/	200		f5b9b02bf931e4553e1cc792f6ab6b77384e85ab2b80495cf21cf350e83f20b8	237709	HASHED_ATTEMPT
artifact-61b200fc5c468a806cd7d6c7e90e01e5	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2011:2011	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2011/	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2011/	200		6723b88acb9bdd25186825b6a488996b07db5bc38db14334f93c0b52b1b1f91f	329913	HASHED_ATTEMPT
artifact-61cc1c6d4464bb97e7cb62dcb079bd19	coe_bop	edition:coe:allianceforcoffeeexcellence_org_colombia_south_2005:2005_south	https://allianceforcoffeeexcellence.org/colombia-south-2005/	https://allianceforcoffeeexcellence.org/colombia-south-2005/	200		830ca67f899a2debaf809a9d013cbac3b99056abe98f04493ef9ad3aae41c294	331334	HASHED_ATTEMPT
artifact-6218836318a477fdfbb000ad959a5126	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2018/	200		5e15790b23b9e025877add6ad7413060fcbc8ecf5c7373799786f2891e9a6bcf	464260	HASHED_ATTEMPT
artifact-621c57dc972dab1c465885bf5c1ec2e4	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/robots.txt	https://farmdirectory.cupofexcellence.org/robots.txt	200		e1f21c9aa28d50ca112ed357f34b67c550597effd4d42fd55b4e27300dd8f9c1	24	HASHED_ATTEMPT
artifact-62be3de586d4f808b5ce54d064e7f915	coe_bop	edition:coe:allianceforcoffeeexcellence_org_thailand_2025:2025	https://allianceforcoffeeexcellence.org/thailand-2025/	https://allianceforcoffeeexcellence.org/thailand-2025/	200		6217783fc4a6a56c5fe70f6f4bbeab8f7e82d222e685a3b8cc6026a5aeb1374c	389207	HASHED_ATTEMPT
artifact-62ccb9dcf694c1ae2b6b81f74b1a0f12	coe_bop	source:bop_results_archive	https://bestofpanama.auction/auction-2021	https://bestofpanama.auction/auction-2021	200		2ced9790f4b9e8a900dbe28fbbb19128efd5caf7a603053effcf15afcaab992c	464397	HASHED_ATTEMPT
artifact-63626d7281deb46e9262d0073c6cdc95	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2017:2017	https://cupofexcellence.org/brazil-pulped-naturals-2017/	https://cupofexcellence.org/brazil-pulped-naturals-2017/	200		7dd3e9fd150d51df080c7ceca7f989877f68a7aedad4b766ea6e78eaefffb7c9	207788	HASHED_ATTEMPT
artifact-63a38d27871f2174b8bdd5b27b941a16	coe_bop	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2008:2008	https://allianceforcoffeeexcellence.org/nicaragua-2008/	https://allianceforcoffeeexcellence.org/nicaragua-2008/	200		a4d4291a397c04b9dd88dab862afff0df278ecbd9ff5b9883d1a8c69551ab586	322379	HASHED_ATTEMPT
artifact-64216d469ec1e0c05a94aeb279492caf	coe_bop	edition:coe:allianceforcoffeeexcellence_org_ethiopia_2024:2024	https://allianceforcoffeeexcellence.org/ethiopia-2024/	https://allianceforcoffeeexcellence.org/ethiopia-2024/	200		016a6d065291aaf91bb4b253a7d950af9c8c284ecc965082187493e9ca2e8591	387707	HASHED_ATTEMPT
artifact-64fb7370727b5061034f66b4266a44c9	coe_bop	source:bop_results_archive	https://bestofpanama.auction/auction-2018	https://bestofpanama.auction/auction-2018	200		54c26bb06c6d487677c073ba999ce4fb900799c9f77f9e4976ee00e94d1311a9	427674	HASHED_ATTEMPT
artifact-65819e1343f8d81cde755d3f5a2db559	coe_bop	edition:coe:allianceforcoffeeexcellence_org_honduras_2008:2008	https://allianceforcoffeeexcellence.org/honduras-2008/	https://allianceforcoffeeexcellence.org/honduras-2008/	200		2c523acbb07301f455bb8f781086729cd64e50a38ba49aab1f32bb42cafab92a	323549	HASHED_ATTEMPT
artifact-65b9a7dccd9387e76cce1b3758148294	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=42	https://farmdirectory.cupofexcellence.org/listings/?pg=42	200		b015784ecfa5b64196bb3ff7c800afa31214c28fab7651a7730cc63e1447a3a2	128608	HASHED_ATTEMPT
artifact-66205e5d7db425e24e39c08ff89f844e	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2007:2007	https://cupofexcellence.org/el-salvador-2007/	https://cupofexcellence.org/el-salvador-2007/	200		c702bd99563b820ae24055c61ce7433aabf9849f17d0d2951e532a4018b84867	182738	HASHED_ATTEMPT
artifact-6797c173457445940a2b898dac5527b7	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2005:2005	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2005/	https://allianceforcoffeeexcellence.org/brazil-pulped-naturals-2005/	200		cd0e55d686eaac00ca9d1fa2cf546f3dd4be5c8e4af5cb123fdf3f1c64b696e6	335541	HASHED_ATTEMPT
artifact-67eb22d11c75ca05869b9838e7506af7	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2014:2014	https://allianceforcoffeeexcellence.org/guatemala-2014/	https://allianceforcoffeeexcellence.org/guatemala-2014/	200		2f3f703c8b687e888d5d0129b16be57e979b1e19cd84231b0cfb91e52ad0e798	325060	HASHED_ATTEMPT
artifact-6811aa897e86c7b6d8b68bdd17c7f4fd	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2016:2016	https://cupofexcellence.org/costa-rica-2016/	https://cupofexcellence.org/costa-rica-2016/	200		16b63a98c8916364af7fdb9ee688ee3d6b059da4e408af813671f43713103447	156213	HASHED_ATTEMPT
artifact-69e3b23378cf040047b085a336d4377e	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=14	https://farmdirectory.cupofexcellence.org/listings/?pg=14	200		fc7d1a6dfd085cd35c568f05efc084edb5fe9ea395264cbeeef109873e9bf28e	128806	HASHED_ATTEMPT
artifact-6b4c66df67aebfcdc07cb813340f36d3	coe_bop	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2007:2007_north	https://allianceforcoffeeexcellence.org/colombia-north-2007/	https://allianceforcoffeeexcellence.org/colombia-north-2007/	200		8dd9dd3449c1ab7c86ddd85c81a0cc551586e31663f388059d88cd3cd1940658	281324	HASHED_ATTEMPT
artifact-6bcbac0aee6859c4daacfb8b7b92ad44	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_pulped_naturals_2018:2018	https://cupofexcellence.org/brazil-pulped-naturals-2018/	https://cupofexcellence.org/brazil-pulped-naturals-2018/	200		ce913cedc359711ade468ba4723e9a7df6ee2ecfd2e0efead4e579bd0c704688	251722	HASHED_ATTEMPT
artifact-6d5a59421d176f02c230cfb2fd0fea3c	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=71	https://farmdirectory.cupofexcellence.org/listings/?pg=71	200		af17049de940e4432ba0829df7cb1ae8dee51b292cd4ecd36369a568e991603e	130981	HASHED_ATTEMPT
artifact-6d6f96826e287a244ff5b95c59e27ec0	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2021:2021	https://cupofexcellence.org/guatemala-2021/	https://cupofexcellence.org/guatemala-2021/	200		fae3be44ef5e12924074212ce85987bf6c2e5189dd3ef80c6121d0244485cced	230047	HASHED_ATTEMPT
artifact-6da44ff1aeafc5e8da4d00feec2d84fb	coe_bop	edition:coe:allianceforcoffeeexcellence_org_bolivia_2007:2007	https://cupofexcellence.org/bolivia-2007/	https://cupofexcellence.org/bolivia-2007/	200		413f6b1aeabe963ac1a1375dc2ed87b6e36e5cbf491191bc64c2aa24b9601f68	193957	HASHED_ATTEMPT
artifact-6dc2acfe90e964f3bf26847151b57234	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2002:2002	https://cupofexcellence.org/guatemala-2002/	https://cupofexcellence.org/guatemala-2002/	200		37ee0f5064d3775c76db152a202f2631615a2c6964433e343e545217c85d4166	190874	HASHED_ATTEMPT
artifact-6dfdd8ba7ec516283e363c7e5674edf0	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2019:2019	https://cupofexcellence.org/mexico-2019/	https://cupofexcellence.org/mexico-2019/	200		e697b9c91de58db431238aa22ae72bffcebdcb0eca59aa15be1da9713e65929d	299190	HASHED_ATTEMPT
artifact-6e4eab2f9abd7086c88382bb41f934b7	coe_bop	source:coe_archive	https://cupofexcellence.org/competition-auction-results/	https://cupofexcellence.org/competition-auction-results/	200		356012cb5c9039b973deae9bb4f620e63ebb5eef2ff3f349051f621ebe82734a	153546	HASHED_ATTEMPT
artifact-6ea33fc398d6ba3c70d9c8e975770343	coe_bop	edition:coe:allianceforcoffeeexcellence_org_ethiopia_2021:2021	https://cupofexcellence.org/ethiopia-2021/	https://cupofexcellence.org/ethiopia-2021/	200		4199677daa14144c31c637c46bdcca475fcb623791e862bc3949981560abaa35	231252	HASHED_ATTEMPT
artifact-6f259a07239bd8d72655834499744e77	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2017:2017	https://allianceforcoffeeexcellence.org/el-salvador-2017/	https://allianceforcoffeeexcellence.org/el-salvador-2017/	200		717f6dc970bd72f9ca65e9516efcb97d4678be95cc0b9f43da8b9cfba1a37c23	327673	HASHED_ATTEMPT
artifact-6f58708b127cde6e3b220e604cd09d54	coe_bop	edition:coe:allianceforcoffeeexcellence_org_burundi_2019:2019	https://cupofexcellence.org/burundi-2019/	https://cupofexcellence.org/burundi-2019/	200		745cc58dc8ddb5f92794b1d21f4cf3572678a9b0720921fb81c5287c1657b057	261712	HASHED_ATTEMPT
artifact-712b3e9f0468cdc9187141b37adeb9e2	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2009:2009	https://cupofexcellence.org/guatemala-2009/	https://cupofexcellence.org/guatemala-2009/	200		db83e91b92186cb752f5f2085392bfad8296f39796f23bb3d17b79f5c5361baa	183434	HASHED_ATTEMPT
artifact-722b815f12ef6e91add49cc545c489fb	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2023:2023	https://allianceforcoffeeexcellence.org/costa-rica-2023/	https://allianceforcoffeeexcellence.org/costa-rica-2023/	200		4acd8fca2844069622521c0f7f27976cbb3d6b35ea6d337c640f29bfb8ae05f7	451775	HASHED_ATTEMPT
artifact-7355de0406841f2029622c773ac1999a	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2012:2012	https://cupofexcellence.org/costa-rica-2012/	https://cupofexcellence.org/costa-rica-2012/	200		812fedf17e8b4c04d5ae4771d14881528cf2d7873a5c62eefa1e4d4b9b8435da	187329	HASHED_ATTEMPT
artifact-73c4c28d895fadd7b8e773602d1fa36f	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2024:2024	https://allianceforcoffeeexcellence.org/costa-rica-2024/	https://allianceforcoffeeexcellence.org/costa-rica-2024/	200		38548cb7ecc02753f42f164bbaf0c8a342627c65f75e5630d1beb994d2ea5e72	405732	HASHED_ATTEMPT
artifact-74073f69e7313549d876ea00c70b370e	coe_bop	edition:coe:allianceforcoffeeexcellence_org_ethiopia_2020:2020	https://cupofexcellence.org/ethiopia-2020/	https://cupofexcellence.org/ethiopia-2020/	200		95093665c26a559762a90db0aae35aa4aa09fe768284de14dc1d3948033536dd	228058	HASHED_ATTEMPT
artifact-754ba741cdb7d1969a18a036f5f7c02c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_honduras_2006:2006	https://allianceforcoffeeexcellence.org/honduras-2006/	https://allianceforcoffeeexcellence.org/honduras-2006/	200		ab4365884681251a83eff56d3384f8ce90f973b672756bf1e9c82d5fafa74b7a	331089	HASHED_ATTEMPT
artifact-756ea4d1051b92bbd455f92cb94372b2	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2017:2017	https://cupofexcellence.org/mexico-2017/	https://cupofexcellence.org/mexico-2017/	200		0aec9b77f12d94d7f40fbaeaf6017e09340e0369d73063bc99a23247beeb6e0e	191945	HASHED_ATTEMPT
artifact-75b0384c2462a48d84487e3ec7d1e7d6	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2010:2010	https://cupofexcellence.org/el-salvador-2010/	https://cupofexcellence.org/el-salvador-2010/	200		06acb37721dcc02547fe699624e346085a5bb8e7df9aa386eca602b9c90f299a	190624	HASHED_ATTEMPT
artifact-7637414cd0e47000469b5959feb1f128	coe_bop	edition:coe:allianceforcoffeeexcellence_org_ethiopia_2022:2022	https://allianceforcoffeeexcellence.org/ethiopia-2022/	https://allianceforcoffeeexcellence.org/ethiopia-2022/	200		982ad4409e99142036bbaccc1af75c1f0d346506b6660386ae7e7ba62856e451	457302	HASHED_ATTEMPT
artifact-77130ecc30b7f9d5fcc8e400d6a1de82	coe_bop	source:bop_results_archive	https://bestofpanama.auction/auction-2017	https://bestofpanama.auction/auction-2017	200		ae298f8194cd18665ffcccde524767af5d5f6d9b1f4b74a1c4f40de9df138255	436833	HASHED_ATTEMPT
artifact-773f52552fdcbb66f3a3efec4d358920	coe_bop	edition:coe:allianceforcoffeeexcellence_org_honduras_2016:2016	https://allianceforcoffeeexcellence.org/honduras-2016/	https://allianceforcoffeeexcellence.org/honduras-2016/	200		63fe0a0fb960aa04ecdb18568acc272cc47c23c51c9dd2645ec38e314df4a947	279291	HASHED_ATTEMPT
artifact-774ea7cfae3e04c0aa87b5d0c62f0b38	coe_bop	edition:coe:allianceforcoffeeexcellence_org_bolivia_2004:2004	https://cupofexcellence.org/bolivia-2004/	https://cupofexcellence.org/bolivia-2004/	200		1a5a24c86a24c86b09eb350d0094dbf9a7b50dc5e703cfce7f3558b4c85f205a	177268	HASHED_ATTEMPT
artifact-775d6af23717b5cc50ee0dc4e040ab37	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2010:2010	https://allianceforcoffeeexcellence.org/el-salvador-2010/	https://allianceforcoffeeexcellence.org/el-salvador-2010/	200		048ca719b5fa3316fbb6f29ecf5aaa3e4af2ddbbdc025a8daa555c02b730a6d4	328251	HASHED_ATTEMPT
artifact-7925d6b680d4f2befdb5c4ab2af7b346	coe_bop	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2024:2024	https://allianceforcoffeeexcellence.org/nicaragua-2024/	https://allianceforcoffeeexcellence.org/nicaragua-2024/	200		bf8228c0bfae53be7eb4e44c81ac9211269e4340f125d0b6f8a82ac956572b9f	388455	HASHED_ATTEMPT
artifact-79994df1ad4e21e9c9b5bd43923f6bad	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=66	https://farmdirectory.cupofexcellence.org/listings/?pg=66	200		6feb30334066cd70c0c78480e3f34b9ed397678d210d202eb16025b786114d7a	128946	HASHED_ATTEMPT
artifact-79d40b0f24f5ee234c036bdf3d4ed60b	coe_bop	edition:coe:allianceforcoffeeexcellence_org_bolivia_2008:2008	https://allianceforcoffeeexcellence.org/bolivia-2008/	https://allianceforcoffeeexcellence.org/bolivia-2008/	200		8c8062bf00d09db56d938e64ff97d56bf10638e37e6b084c0b961b83d1748b7a	327887	HASHED_ATTEMPT
artifact-7a60201ae5c3dd623756a63a5c16729b	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2023:2023	https://allianceforcoffeeexcellence.org/mexico-2023/	https://allianceforcoffeeexcellence.org/mexico-2023/	200		c0fe97056facd8b755922ef5ffe4e9b4f31ab31277ec3feb3f8027efde57152f	459541	HASHED_ATTEMPT
artifact-7a689722d0d605d0d8392a7fd539761c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_taiwan_2024:2024	https://allianceforcoffeeexcellence.org/taiwan-2024/	https://allianceforcoffeeexcellence.org/taiwan-2024/	200		c0dbbc22ffa6996afd2dd97d0d7772af6daec9e642dfe7c857a1612f02a3b21e	351561	HASHED_ATTEMPT
artifact-7a77090bfb8132536cf6abb23884003e	coe_bop	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2004:2004	https://allianceforcoffeeexcellence.org/nicaragua-2004/	https://allianceforcoffeeexcellence.org/nicaragua-2004/	200		bf21554446634e8f8e43ba4994fc9f3c20e48b41dec949205f6b138c4303edf3	327724	HASHED_ATTEMPT
artifact-7a9988104b5900a63143009f7ddc4dfe	coe_bop	edition:coe:allianceforcoffeeexcellence_org_mexico_2013:2013	https://allianceforcoffeeexcellence.org/mexico-2013/	https://allianceforcoffeeexcellence.org/mexico-2013/	200		23897f932a3b7da13de373ea724d8e5211decfbfe4bef5d33cf1e4e8b5464a2e	312981	HASHED_ATTEMPT
artifact-7a9f186f840134ba38ff110b4767a083	coe_bop	edition:coe:allianceforcoffeeexcellence_org_colombia_2021:2021	https://cupofexcellence.org/colombia-2021/	https://cupofexcellence.org/colombia-2021/	200		b6897c9acc53a904cdeb23a824111a3494f0d12b5a932fd27ce5f16e08582cfc	202230	HASHED_ATTEMPT
artifact-7bcda9ab96be35b0aaccfa15fc8ef70c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_rwanda_2015:2015	https://allianceforcoffeeexcellence.org/rwanda-2015/	https://allianceforcoffeeexcellence.org/rwanda-2015/	200		f12e5966dced42fe22ec07af78777c8da409326cea15a626d0377e8600d52146	278225	HASHED_ATTEMPT
artifact-7c425d6ba96b682552abc92b663f2b5b	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=18	https://farmdirectory.cupofexcellence.org/listings/?pg=18	200		5f9e0b912cb15a64ca0a3bf960a6dca50615ab57ec68b1dd6bcd6d3c2d3398c1	128981	HASHED_ATTEMPT
artifact-7d4ca718ff3511030bf01c73c80eec3c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2009:2009	https://allianceforcoffeeexcellence.org/guatemala-2009/	https://allianceforcoffeeexcellence.org/guatemala-2009/	200		6b7a9dcbd80bcd2236c38efe412e710783f9c9c0065a14bf797756ac79d07929	321009	HASHED_ATTEMPT
artifact-7d59262f4bd9e544a2a969bcd9201c0c	coe_bop	edition:coe:allianceforcoffeeexcellence_org_nicaragua_2017:2017	https://allianceforcoffeeexcellence.org/nicaragua-2017/	https://allianceforcoffeeexcellence.org/nicaragua-2017/	200		1dfccb008f1f066e9ba74477a4a331c54454ff6c3c0d097f9efdcd213fbe712d	328363	HASHED_ATTEMPT
artifact-7d66dac081686a9ebe60722e5d3ea4a9	coe_bop	edition:coe:allianceforcoffeeexcellence_org_colombia_north_2015:2015_north	https://allianceforcoffeeexcellence.org/colombia-north-2015/	https://allianceforcoffeeexcellence.org/colombia-north-2015/	200		59d20c28ae2f42465b8fe007a44da4136f61bfca8d1708ab9af20378a727dfa5	331742	HASHED_ATTEMPT
artifact-7e1a52d6b0b207551b615691db9f5c2c	coe_bop	source:coe_farm_directory	https://farmdirectory.cupofexcellence.org/listings/?pg=69	https://farmdirectory.cupofexcellence.org/listings/?pg=69	200		da622bd64de1aaa0376229f0209c27cf719256edf5e3bc067a64b09a537c907c	128908	HASHED_ATTEMPT
artifact-7e529d916161218152d8ec454b04c02b	coe_bop	edition:coe:allianceforcoffeeexcellence_org_el_salvador_2020:2020	https://cupofexcellence.org/el-salvador-2020/	https://cupofexcellence.org/el-salvador-2020/	200		31637960eaaf5d3feb792dfc5c4e84a4cd66f3242cbee22c65af96d65731589f	225030	HASHED_ATTEMPT
artifact-7e8d05be6a8b881fcf0064047dca6624	coe_bop	edition:coe:allianceforcoffeeexcellence_org_peru_2018:2018	https://cupofexcellence.org/peru-2018/	https://cupofexcellence.org/peru-2018/	200		a9703c1fe75f0d3f581f2fecb8576940fc091bd341798dd92fee68212c1f2d54	316098	HASHED_ATTEMPT
artifact-7e9abc91281f7a532fdd87664b9e3503	coe_bop	edition:coe:allianceforcoffeeexcellence_org_guatemala_2011:2011	https://cupofexcellence.org/guatemala-2011/	https://cupofexcellence.org/guatemala-2011/	200		3ba32e6dc083b54ffb76a33056a9b972c9f67d4774e2747580a64300c9c85c07	190276	HASHED_ATTEMPT
artifact-7ec53f076bb158ac664bac390500e370	coe_bop	edition:coe:allianceforcoffeeexcellence_org_brazil_2026:2026	https://allianceforcoffeeexcellence.org/brazil-2026/	https://allianceforcoffeeexcellence.org/brazil-2026/	200		545b8aa5b7b33d73e71efc7c12805446506a8e9efddc152df3405ff3f70f415f	363479	HASHED_ATTEMPT
artifact-7efc66a0e8986e9341e8e3bd1c403713	coe_bop	edition:coe:allianceforcoffeeexcellence_org_peru_2021:2021	https://cupofexcellence.org/peru-2021/	https://cupofexcellence.org/peru-2021/	200		2fcdb32db7eba5bffc0859b50da5ca95c416a96173b30e80a5ec04a72608c506	218524	HASHED_ATTEMPT
artifact-7f1abdf514600375318b2c3afdf23ea9	coe_bop	edition:coe:allianceforcoffeeexcellence_org_costa_rica_2019:2019	https://allianceforcoffeeexcellence.org/costa-rica-2019/	https://allianceforcoffeeexcellence.org/costa-rica-2019/	200		31d305ecccb9c51051eb5d7a38a1d6ba1c0d6e093c6f8e878e61c1bb5b7aba02	422696	HASHED_ATTEMPT
